Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,42.807723,[281  39] ; [20 22],[266.07734807  53.92265193] ; [34.92265193  7.07734807],1
n5,1,0.0,40.311384,[275  45] ; [19 23],[259.88950276  60.11049724] ; [34.11049724  7.88950276],1
s7,1,0.005304,7.77268,[247  61] ; [25 16],[240.04584527  67.95415473] ; [31.95415473  9.04584527],0
b1,1,0.007527,7.14271,[115 206] ; [24 18],[122.91735537 198.08264463] ; [16.08264463 25.91735537],0
a4,1,0.012668,6.214899,[165 156] ; [13 29],[157.40495868 163.59504132] ; [20.59504132 21.40495868],0
u2,1,0.015812,5.823663,[34 26] ; [12  1],[37.80821918 22.19178082] ; [8.19178082 4.80821918],0
d2,1,0.021234,5.307523,[190 131] ; [17 25],[183.04958678 137.95041322] ; [23.95041322 18.04958678],0
a3,1,0.023692,5.117016,[261  59] ; [28 14],[255.46961326  64.53038674] ; [33.53038674  8.46961326],0
r4,1,0.033303,4.530155,[303  18] ; [36  6],[299.7768595  21.2231405] ; [39.2231405  2.7768595],0
v2,1,0.033591,4.515401,[194 116] ; [17 21],[187.95977011 122.04022989] ; [23.04022989 14.95977011],0
p6,1,0.040315,4.204583,[159 158] ; [14 28],[152.76044568 164.23955432] ; [20.23955432 21.76044568],0
p4,1,0.041354,4.161456,[225  95] ; [23 19],[219.22651934 100.77348066] ; [28.77348066 13.22651934],0
s2,1,0.046023,3.980769,[235  85] ; [24 17],[229.58448753  90.41551247] ; [29.41551247 11.58448753],0
v3,1,0.055924,3.654307,[152 158] ; [12 25],[146.5129683 163.4870317] ; [17.4870317 19.5129683],0
r2,1,0.073447,3.204255,[305  12] ; [36  4],[302.79271709  14.20728291] ; [38.20728291  1.79271709],0
s3,1,0.073782,3.19681,[242  78] ; [25 15],[237.33333333  82.66666667] ; [29.66666667 10.33333333],0
p3,1,0.087424,2.921186,[197 124] ; [20 22],[191.89256198 129.10743802] ; [25.10743802 16.89256198],0
u3,1,0.107222,2.594698,[38 22] ; [12  2],[40.54054054 19.45945946] ; [9.45945946 4.54054054],0
p12,1,0.117581,2.449244,[ 42 277] ; [ 2 40],[ 38.88088643 280.11911357] ; [ 5.11911357 36.88088643],0
d1,1,0.151117,2.060943,[219 102] ; [24 18],[214.88429752 106.11570248] ; [28.11570248 13.88429752],0
u1,1,0.159166,1.982128,[ 77 244] ; [ 6 36],[ 73.39669421 247.60330579] ; [ 9.60330579 32.39669421],0
p8,1,0.169033,1.891494,[193 123] ; [21 21],[188.89385475 127.10614525] ; [25.10614525 16.89385475],0
r3,1,0.186534,1.74478,[311  10] ; [39  3],[309.50413223  11.49586777] ; [40.49586777  1.50413223],0
a2,1,0.189755,1.719517,[ 92 229] ; [ 8 34],[ 88.42975207 232.57024793] ; [11.57024793 30.42975207],0
a5,1,0.207124,1.591417,[263  58] ; [31 11],[259.98347107  61.01652893] ; [34.01652893  7.98347107],0
p10,1,0.284953,1.143316,[296  23] ; [37  5],[294.25761773  24.74238227] ; [38.74238227  3.25761773],0
r1,1,0.286348,1.136714,[271  48] ; [33  9],[268.63157895  50.36842105] ; [35.36842105  6.63157895],0
a6,1,0.290433,1.117615,[210 110] ; [31 11],[213.03867403 106.96132597] ; [27.96132597 14.03867403],0
n2,1,0.334238,0.932409,[46 20] ; [10  2],[47.38461538 18.61538462] ; [8.61538462 3.38461538],0
d4,1,0.357391,0.847041,[276  44] ; [34  8],[274.03314917  45.96685083] ; [35.96685083  6.03314917],0
s5,1,0.364882,0.82102,[141 162] ; [16 25],[138.2877907 164.7122093] ; [18.7122093 22.2877907],0
b5,1,0.372079,0.796709,[191 130] ; [28 14],[193.66115702 127.33884298] ; [25.33884298 16.66115702],0
n3,1,0.373914,0.790614,[47 19] ; [7 5],[45.69230769 20.30769231] ; [8.30769231 3.69230769],0
p5,1,0.431882,0.617757,[ 54 263] ; [ 5 36],[ 52.24301676 264.75698324] ; [ 6.75698324 34.24301676],0
b2,1,0.437882,0.601826,[101 118] ; [12 19],[ 98.988 120.012] ; [14.012 16.988],0
b3,1,0.437882,0.601826,[101 118] ; [12 19],[ 98.988 120.012] ; [14.012 16.988],0
d5,1,0.459228,0.547777,[273  47] ; [34  8],[271.38121547  48.61878453] ; [35.61878453  6.38121547],0
p7,1,0.469603,0.52291,[226  87] ; [26 13],[224.07954545  88.92045455] ; [27.92045455 11.07954545],0
d3,1,0.564006,0.332816,[223  98] ; [31 11],[224.61157025  96.38842975] ; [29.38842975 12.61157025],0
a7,1,0.610962,0.258777,[224  96] ; [31 11],[225.41436464  94.58563536] ; [29.58563536 12.41436464],0
p11,1,0.640274,0.218384,[269  52] ; [34  8],[267.94214876  53.05785124] ; [35.05785124  6.94214876],0
s1,1,0.650179,0.205674,[ 11 306] ; [ 2 39],[ 11.51117318 305.48882682] ; [ 1.48882682 39.51117318],0
n1,1,0.6978,0.15077,[29 37] ; [6 6],[29.61538462 36.38461538] ; [5.38461538 6.61538462],0
s4,1,0.752664,0.099306,[ 62 258] ; [ 9 33],[ 62.76243094 257.23756906] ; [ 8.23756906 33.76243094],0
s6,1,0.753915,0.098271,[270  47] ; [35  7],[269.31754875  47.68245125] ; [35.68245125  6.31754875],0
p1,1,0.781145,0.077188,[ 35 285] ; [ 4 38],[ 34.47513812 285.52486188] ; [ 4.52486188 37.47513812],0
v4,1,0.812232,0.056429,[311  10] ; [40  1],[311.24585635   9.75414365] ; [39.75414365  1.24585635],0
v1,1,0.826446,0.048076,[196 114] ; [26 14],[196.62857143 113.37142857] ; [25.37142857 14.62857143],0
b4,1,0.865523,0.028679,[179 142] ; [24 18],[179.51239669 141.48760331] ; [23.48760331 18.51239669],0
a1,1,0.950191,0.003902,[ 16 305] ; [ 2 40],[ 15.91735537 305.08264463] ; [ 2.08264463 39.91735537],0
