Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.027529,4.857348,[16 15] ; [20  5],[19.92857143 11.07142857] ; [16.07142857  8.92857143],0
d3,1,0.065063,3.403367,[ 9 23] ; [ 2 22],[ 6.28571429 25.71428571] ; [ 4.71428571 19.28571429],0
b1,1,0.073915,3.193874,[12 21] ; [15 10],[15.36206897 17.63793103] ; [11.63793103 13.36206897],0
p9,1,0.096454,2.763221,[19 13] ; [20  5],[21.89473684 10.10526316] ; [17.10526316  7.89473684],0
r2,1,0.126609,2.333598,[29  4] ; [18  7],[26.74137931  6.25862069] ; [20.25862069  4.74137931],0
r3,1,0.232806,1.423636,[30  3] ; [20  5],[28.44827586  4.55172414] ; [21.55172414  3.44827586],0
a8,1,0.245435,1.349101,[ 4 27] ; [ 1 24],[ 2.76785714 28.23214286] ; [ 2.23214286 22.76785714],0
a7,1,0.273637,1.198425,[20 12] ; [12 13],[17.96491228 14.03508772] ; [14.03508772 10.96491228],0
n3,1,0.276986,1.181818,[10  3] ; [12  1],[11.  2.] ; [11.  2.],0
s8,1,0.329964,0.94904,[ 8 25] ; [ 9 16],[ 9.67241379 23.32758621] ; [ 7.32758621 17.67241379],0
a6,1,0.341697,0.904054,[16 17] ; [ 9 16],[14.22413793 18.77586207] ; [10.77586207 14.22413793],0
p2,1,0.345308,0.890625,[23  9] ; [15 10],[21.33333333 10.66666667] ; [16.66666667  8.33333333],0
p4,1,0.37289,0.794011,[12 21] ; [12 13],[13.65517241 19.34482759] ; [10.34482759 14.65517241],0
s6,1,0.37289,0.794011,[12 21] ; [12 13],[13.65517241 19.34482759] ; [10.34482759 14.65517241],0
b3,1,0.382143,0.763797,[ 4 13] ; [1 9],[ 3.14814815 13.85185185] ; [1.85185185 8.14814815],0
b2,1,0.382143,0.763797,[ 4 13] ; [1 9],[ 3.14814815 13.85185185] ; [1.85185185 8.14814815],0
r1,1,0.383941,0.758046,[17 16] ; [10 15],[15.36206897 17.63793103] ; [11.63793103 13.36206897],0
p5,1,0.39167,0.733753,[ 1 31] ; [ 2 22],[ 1.71428571 30.28571429] ; [ 1.28571429 22.71428571],0
u2,1,0.406669,0.688519,[ 7 11] ; [8 7],[8.18181818 9.81818182] ; [6.81818182 8.18181818],0
a5,1,0.407048,0.687407,[11 22] ; [11 14],[12.51724138 20.48275862] ; [ 9.48275862 15.51724138],0
s3,1,0.407048,0.687407,[11 22] ; [11 14],[12.51724138 20.48275862] ; [ 9.48275862 15.51724138],0
a4,1,0.423777,0.639817,[ 3 30] ; [ 4 21],[ 3.98275862 29.01724138] ; [ 3.01724138 21.98275862],0
d5,1,0.42561,0.634773,[12 20] ; [12 13],[13.47368421 18.52631579] ; [10.52631579 14.47368421],0
