Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,60.436859,[64 20] ; [ 34 111],[35.94759825 48.05240175] ; [62.05240175 82.94759825],1
p7,1,2e-06,22.704969,[62 21] ; [59 82],[44.83482143 38.16517857] ; [76.16517857 64.83482143],1
p5,1,7e-06,20.151917,[16 68] ; [  3 142],[ 6.96943231 77.03056769] ; [ 12.03056769 132.96943231],1
p8,1,8e-06,20.003872,[52 31] ; [47 99],[35.88209607 47.11790393] ; [63.11790393 82.88209607],1
p6,1,1.1e-05,19.301255,[36 48] ; [ 24 122],[21.91304348 62.08695652] ; [ 38.08695652 107.91304348],1
a5,1,0.001357,10.263558,[53 31] ; [61 87],[41.27586207 42.72413793] ; [72.72413793 75.27586207],0
n4,1,0.008701,6.88316,[62 22] ; [83 64],[52.72727273 31.27272727] ; [92.27272727 54.72727273],0
r4,1,0.008712,6.881012,[71 13] ; [102  46],[62.63793103 21.36206897] ; [110.36206897  37.63793103],0
p11,1,0.009959,6.6423,[66 18] ; [92 56],[57.20689655 26.79310345] ; [100.79310345  47.20689655],0
r3,1,0.014022,6.035384,[78  6] ; [119  28],[71.63636364 12.36363636] ; [125.36363636  21.63636364],0
n6,1,0.01986,5.424151,[69 15] ; [100  47],[61.45454545 22.54545455] ; [107.54545455  39.45454545],0
s6,1,0.025269,5.00538,[50 31] ; [68 79],[41.92105263 39.07894737] ; [76.07894737 70.92105263],0
v2,1,0.02564,4.980157,[34 47] ; [ 38 101],[26.50909091 54.49090909] ; [45.49090909 93.50909091],0
p1,1,0.026286,4.937088,[10 74] ; [  6 139],[ 5.86899563 78.13100437] ; [ 10.13100437 134.86899563],0
a6,1,0.030257,4.694647,[56 28] ; [77 71],[48.15517241 35.84482759] ; [84.84482759 63.15517241],0
p2,1,0.03406,4.491667,[67 17] ; [98 49],[60. 24.] ; [105.  42.],0
s7,1,0.038295,4.291891,[33 47] ; [ 39 102],[26.06334842 53.93665158] ; [45.93665158 95.06334842],0
v3,1,0.041254,4.165567,[25 56] ; [ 27 116],[18.80357143 62.19642857] ; [ 33.19642857 109.80357143],0
v4,1,0.043855,4.062133,[78  6] ; [122  24],[73.04347826 10.95652174] ; [126.95652174  19.04347826],0
p9,1,0.060709,3.517915,[63 20] ; [90 51],[56.69196429 26.30803571] ; [96.30803571 44.69196429],0
s1,1,0.074911,3.171996,[ 1 83] ; [  9 137],[ 3.65217391 80.34782609] ; [  6.34782609 139.65217391],0
r1,1,0.080369,3.057422,[58 26] ; [85 63],[51.77586207 32.22413793] ; [91.22413793 56.77586207],0
s3,1,0.110694,2.544286,[44 39] ; [61 84],[38.22368421 44.77631579] ; [66.77631579 78.22368421],0
p10,1,0.111667,2.530472,[59 24] ; [86 56],[53.48888889 29.51111111] ; [91.51111111 50.48888889],0
s5,1,0.149779,2.074498,[24 56] ; [ 31 114],[19.55555556 60.44444444] ; [ 35.44444444 109.55555556],0
s2,1,0.169593,1.886539,[35 49] ; [48 99],[30.18181818 53.81818182] ; [52.81818182 94.18181818],0
n1,1,0.171574,1.86914,[ 4 14] ; [22 33],[ 6.4109589 11.5890411] ; [19.5890411 35.4109589],0
r2,1,0.173316,1.854024,[72 11] ; [117  30],[68.20434783 14.79565217] ; [120.79565217  26.20434783],0
p12,1,0.203262,1.618783,[ 6 78] ; [  5 141],[ 4.0173913 79.9826087] ; [  6.9826087 139.0173913],0
s8,1,0.243772,1.358649,[23 60] ; [ 31 117],[19.4025974 63.5974026] ; [ 34.5974026 113.4025974],0
n5,1,0.315962,1.005589,[57 26] ; [90 55],[53.51315789 29.48684211] ; [93.48684211 51.51315789],0
n3,1,0.328614,0.954354,[14  4] ; [36 19],[12.32876712  5.67123288] ; [37.67123288 17.32876712],0
d3,1,0.387873,0.745598,[28 56] ; [57 89],[31.04347826 52.95652174] ; [53.95652174 92.04347826],0
b5,1,0.442166,0.590655,[41 43] ; [80 68],[43.81034483 40.18965517] ; [77.18965517 70.81034483],0
a7,1,0.444318,0.585106,[54 30] ; [87 60],[51.27272727 32.72727273] ; [89.72727273 57.27272727],0
u3,1,0.456286,0.554991,[19 22] ; [29 45],[17.11304348 23.88695652] ; [30.88695652 43.11304348],0
a2,1,0.476297,0.507329,[ 3 81] ; [  3 145],[ 2.17241379 81.82758621] ; [  3.82758621 144.17241379],0
b1,1,0.519513,0.41486,[40 44] ; [64 84],[37.65517241 46.34482759] ; [66.34482759 81.65517241],0
d5,1,0.550612,0.356222,[44 40] ; [71 76],[41.81818182 42.18181818] ; [73.18181818 73.81818182],0
n2,1,0.563215,0.334169,[12  6] ; [42 15],[12.96  5.04] ; [41.04 15.96],0
s4,1,0.576858,0.311341,[14 69] ; [ 29 117],[15.58515284 67.41484716] ; [ 27.41484716 118.58515284],0
a4,1,0.584686,0.29872,[19 65] ; [ 29 119],[17.37931034 66.62068966] ; [ 30.62068966 117.37931034],0
d2,1,0.628417,0.234213,[12 71] ; [ 25 123],[13.29437229 69.70562771] ; [ 23.70562771 124.29437229],0
a8,1,0.652287,0.203028,[ 8 71] ; [ 17 123],[ 9.01826484 69.98173516] ; [ 15.98173516 124.01826484],0
u2,1,0.674299,0.176614,[21 21] ; [34 40],[19.9137931 22.0862069] ; [35.0862069 38.9137931],0
b3,1,0.769621,0.085773,[12 34] ; [20 50],[12.68965517 33.31034483] ; [19.31034483 50.68965517],0
b2,1,0.769621,0.085773,[12 34] ; [20 50],[12.68965517 33.31034483] ; [19.31034483 50.68965517],0
b4,1,0.780104,0.077943,[47 37] ; [80 68],[45.98275862 38.01724138] ; [81.01724138 66.98275862],0
a1,1,0.798614,0.065097,[ 4 80] ; [  6 142],[ 3.62068966 80.37931034] ; [  6.37931034 141.62068966],0
d4,1,0.839004,0.041277,[46 38] ; [79 69],[45.25862069 38.74137931] ; [79.74137931 68.25862069],0
a3,1,0.881378,0.022267,[42 42] ; [72 75],[41.45454545 42.54545455] ; [72.54545455 74.45454545],0
u1,1,0.916981,0.010866,[ 1 83] ; [  2 146],[ 1.0862069 82.9137931] ; [  1.9137931 146.0862069],0
