Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,112.311429,[223  56] ; [186 279],[153.375 125.625] ; [255.625 209.375],1
v1,1,0.0,33.52117,[181  99] ; [203 271],[142.5994695 137.4005305] ; [241.4005305 232.5994695],1
n4,1,4e-05,16.854909,[234  49] ; [333 148],[210.02748691  72.97251309] ; [356.97251309 124.02748691],1
s8,1,0.000135,14.568291,[138 143] ; [169 313],[113.06290957 167.93709043] ; [193.93709043 288.06290957],1
s7,1,0.0002,13.835294,[146 123] ; [186 278],[121.83901774 147.16098226] ; [210.16098226 253.83901774],1
n5,1,0.000307,13.030173,[225  57] ; [324 155],[203.44021025  78.55978975] ; [345.55978975 133.44021025],1
p3,1,0.001911,9.632884,[149 134] ; [198 284],[128.36732026 154.63267974] ; [218.63267974 263.36732026],0
p12,1,0.00203,9.521913,[ 23 258] ; [ 15 464],[ 14.05 266.95] ; [ 23.95 455.05],0
a3,1,0.00769,7.104365,[214  68] ; [321 160],[197.73263434  84.26736566] ; [337.26736566 143.73263434],0
n6,1,0.007963,7.041675,[246  36] ; [384  98],[232.53926702  49.46073298] ; [397.46073298  84.53926702],0
d1,1,0.014476,5.979128,[178 106] ; [259 224],[161.80964798 122.19035202] ; [275.19035202 207.80964798],0
s2,1,0.018777,5.522192,[153 128] ; [219 261],[137.36136662 143.63863338] ; [234.63863338 245.36136662],0
a2,1,0.02019,5.395427,[ 81 203] ; [102 381],[ 67.7601043 216.2398957] ; [115.2398957 367.7601043],0
a1,1,0.021425,5.291861,[ 18 266] ; [ 14 469],[ 11.84876141 272.15123859] ; [ 20.15123859 462.84876141],0
s4,1,0.027485,4.860112,[ 39 243] ; [ 96 380],[ 50.22427441 231.77572559] ; [ 84.77572559 391.22427441],0
d2,1,0.039301,4.247827,[149 133] ; [217 264],[135.27129751 146.72870249] ; [230.72870249 250.27129751],0
