Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.003478,8.537787,[4 6] ; [ 35 302],[1.12391931 8.87608069] ; [ 37.87608069 299.12391931],0
a3,1,0.015439,5.865651,[3 7] ; [226 112],[6.58045977 3.41954023] ; [222.41954023 115.58045977],0
r1,1,0.016749,5.722508,[5 5] ; [273  65],[7.98850575 2.01149425] ; [270.01149425  67.98850575],0
n5,1,0.022666,5.193933,[4 6] ; [247  92],[7.19197708 2.80802292] ; [243.80802292  95.19197708],0
d4,1,0.033785,4.505538,[5 5] ; [265  73],[7.75862069 2.24137931] ; [262.24137931  75.75862069],0
d1,1,0.038088,4.301089,[2 8] ; [181 159],[5.22857143 4.77142857] ; [177.77142857 162.22857143],0
v1,1,0.052544,3.758349,[1 9] ; [135 199],[3.95348837 6.04651163] ; [132.04651163 201.95348837],0
v4,1,0.067311,3.347418,[9 1] ; [333   6],[9.79942693 0.20057307] ; [332.20057307   6.79942693],0
s2,1,0.068075,3.328826,[2 8] ; [166 171],[4.84149856 5.15850144] ; [163.15850144 173.84149856],0
n4,1,0.071322,3.25233,[5 5] ; [255  84],[7.44985673 2.55014327] ; [252.55014327  86.44985673],0
s3,1,0.097991,2.737947,[3 7] ; [190 147],[5.56195965 4.43804035] ; [187.43804035 149.56195965],0
u2,1,0.109994,2.554302,[6 1] ; [62 51],[3.96666667 3.03333333] ; [64.03333333 48.96666667],0
a8,1,0.111895,2.52725,[3 7] ; [ 40 275],[1.32307692 8.67692308] ; [ 41.67692308 273.32307692],0
s7,1,0.116556,2.462993,[2 8] ; [145 177],[4.42771084 5.57228916] ; [142.57228916 179.42771084],0
a4,1,0.134405,2.240878,[2 8] ; [148 190],[4.31034483 5.68965517] ; [145.68965517 192.31034483],0
d5,1,0.196703,1.666683,[6 4] ; [261  76],[7.6945245 2.3054755] ; [259.3054755  77.6945245],0
a1,1,0.246576,1.342601,[1 9] ; [ 11 329],[0.34285714 9.65714286] ; [ 11.65714286 328.34285714],0
u3,1,0.246658,1.342132,[3 4] ; [73 40],[4.43333333 2.56666667] ; [71.56666667 41.43333333],0
b5,1,0.247889,1.33516,[8 2] ; [211 129],[6.25714286 3.74285714] ; [212.74285714 127.25714286],0
p11,1,0.28512,1.142521,[9 1] ; [256  84],[7.57142857 2.42857143] ; [257.42857143  82.57142857],0
p4,1,0.291006,1.114961,[4 6] ; [192 146],[5.63218391 4.36781609] ; [190.36781609 147.63218391],0
p6,1,0.303019,1.060858,[2 8] ; [121 217],[3.53448276 6.46551724] ; [119.46551724 218.53448276],0
p3,1,0.352004,0.86622,[3 7] ; [152 187],[4.44126074 5.55873926] ; [150.55873926 188.44126074],0
b4,1,0.35614,0.851457,[7 3] ; [188 152],[5.57142857 4.42857143] ; [189.42857143 150.57142857],0
a6,1,0.364052,0.823865,[5 5] ; [217 122],[6.36103152 3.63896848] ; [215.63896848 123.36103152],0
p2,1,0.375932,0.783962,[7 3] ; [276  64],[8.08571429 1.91428571] ; [274.91428571  65.08571429],0
p9,1,0.401021,0.705263,[9 1] ; [265  70],[7.94202899 2.05797101] ; [266.05797101  68.94202899],0
n2,1,0.457841,0.551168,[1 1] ; [64 23],[1.46067416 0.53932584] ; [63.53932584 23.46067416],0
p7,1,0.473353,0.514139,[7 3] ; [196 138],[5.90116279 4.09883721] ; [197.09883721 136.90116279],0
p12,1,0.521373,0.411175,[1 9] ; [ 18 320],[0.54597701 9.45402299] ; [ 18.45402299 319.54597701],0
s1,1,0.527372,0.399454,[1 9] ; [ 18 317],[0.55072464 9.44927536] ; [ 18.44927536 316.55072464],0
a7,1,0.529701,0.394965,[6 4] ; [235 104],[6.90544413 3.09455587] ; [234.09455587 104.90544413],0
a5,1,0.611046,0.258654,[6 4] ; [230 110],[6.74285714 3.25714286] ; [229.25714286 110.74285714],0
d2,1,0.738586,0.111373,[5 5] ; [151 187],[4.48275862 5.51724138] ; [151.51724138 186.48275862],0
p10,1,0.7535,0.098614,[7 3] ; [250  86],[7.42774566 2.57225434] ; [249.57225434  86.42774566],0
d3,1,0.769794,0.085641,[6 4] ; [218 120],[6.43678161 3.56321839] ; [217.56321839 120.43678161],0
n6,1,0.787661,0.072549,[8 2] ; [283  57],[8.31428571 1.68571429] ; [282.68571429  57.31428571],0
s5,1,0.815347,0.054538,[3 7] ; [110 218],[3.34319527 6.65680473] ; [109.65680473 218.34319527],0
b2,1,0.839585,0.040976,[2 3] ; [ 73 132],[1.78571429 3.21428571] ; [ 73.21428571 131.78571429],0
b3,1,0.839585,0.040976,[2 3] ; [ 73 132],[1.78571429 3.21428571] ; [ 73.21428571 131.78571429],0
s6,1,0.876788,0.024038,[7 3] ; [224 107],[6.77419355 3.22580645] ; [224.22580645 106.77419355],0
b1,1,0.896556,0.016903,[4 6] ; [143 197],[4.2 5.8] ; [142.8 197.2],0
p8,1,0.941183,0.005444,[5 5] ; [165 173],[4.88505747 5.11494253] ; [165.11494253 172.88505747],0
v3,1,0.954487,0.003257,[2 8] ; [ 64 268],[1.92982456 8.07017544] ; [ 64.07017544 267.92982456],0
s8,1,0.996996,1.4e-05,[4 6] ; [135 203],[3.99425287 6.00574713] ; [135.00574713 202.99425287],0
