Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,46.869554,[131  78] ; [30 95],[100.74550898 108.25449102] ; [60.25449102 64.74550898],1
v1,1,1e-06,24.73078,[152  60] ; [55 69],[130.60714286  81.39285714] ; [76.39285714 47.60714286],1
p10,1,0.001399,10.207565,[196  16] ; [101  24],[186.83679525  25.16320475] ; [110.16320475  14.83679525],0
a5,1,0.004019,8.275123,[179  35] ; [88 37],[168.54867257  45.45132743] ; [98.45132743 26.54867257],0
d5,1,0.004101,8.23868,[188  26] ; [94 30],[178.5443787  35.4556213] ; [103.4556213  20.5443787],0
a3,1,0.004366,8.12498,[172  41] ; [83 41],[161.17210682  51.82789318] ; [93.82789318 30.17210682],0
s4,1,0.005037,7.865975,[ 32 181] ; [34 89],[ 41.83928571 171.16071429] ; [24.16071429 98.83928571],0
d2,1,0.007926,7.050015,[121  93] ; [52 73],[109.20943953 104.79056047] ; [63.79056047 61.20943953],0
r1,1,0.011146,6.441931,[183  31] ; [93 32],[174.2300885  39.7699115] ; [101.7699115  23.2300885],0
p11,1,0.011355,6.408866,[187  27] ; [96 29],[178.64896755  35.35103245] ; [104.35103245  20.64896755],0
u1,1,0.011617,6.368395,[ 58 156] ; [ 19 106],[ 48.60766962 165.39233038] ; [28.39233038 96.60766962],0
d1,1,0.018002,5.595912,[144  70] ; [68 57],[133.82890855  80.17109145] ; [78.17109145 46.82890855],0
a2,1,0.023616,5.122585,[ 69 145] ; [26 99],[ 59.97050147 154.02949853] ; [35.02949853 89.97050147],0
r3,1,0.029357,4.746549,[208   5] ; [115   9],[204.15133531   8.84866469] ; [118.84866469   5.15133531],0
n4,1,0.03306,4.542662,[183  30] ; [96 29],[175.81952663  37.18047337] ; [103.18047337  21.81952663],0
d4,1,0.036974,4.351618,[186  28] ; [97 27],[179.17751479  34.82248521] ; [103.82248521  20.17751479],0
n5,1,0.038464,4.284393,[176  36] ; [92 33],[168.59347181  43.40652819] ; [99.40652819 25.59347181],0
r2,1,0.054594,3.694458,[205   7] ; [114  10],[201.27380952  10.72619048] ; [117.72619048   6.27380952],0
r4,1,0.068504,3.318504,[203  11] ; [112  13],[198.84955752  15.15044248] ; [116.15044248   8.84955752],0
s8,1,0.075951,3.14948,[117  95] ; [56 68],[109.1547619 102.8452381] ; [63.8452381 60.1547619],0
p9,1,0.092219,2.835208,[196  17] ; [107  17],[191.51038576  21.48961424] ; [111.48961424  12.51038576],0
b4,1,0.109361,2.56343,[127  87] ; [63 62],[119.94100295  94.05899705] ; [70.05899705 54.94100295],0
a4,1,0.110617,2.545386,[106 107] ; [51 74],[ 98.93786982 114.06213018] ; [58.06213018 66.93786982],0
b1,1,0.144572,2.128606,[ 87 127] ; [61 64],[ 93.42772861 120.57227139] ; [54.57227139 70.42772861],0
n2,1,0.155941,2.01315,[23  4] ; [15  7],[20.93877551  6.06122449] ; [17.06122449  4.93877551],0
s5,1,0.175331,1.83676,[ 93 112] ; [46 76],[ 87.14067278 117.85932722] ; [51.85932722 70.14067278],0
v4,1,0.179627,1.800704,[206   7] ; [117   8],[203.54733728   9.45266272] ; [119.45266272   5.54733728],0
b2,1,0.183116,1.772151,[62 80] ; [28 53],[57.30941704 84.69058296] ; [32.69058296 48.30941704],0
b3,1,0.183116,1.772151,[62 80] ; [28 53],[57.30941704 84.69058296] ; [32.69058296 48.30941704],0
n6,1,0.202961,1.620936,[191  21] ; [106  18],[187.39285714  24.60714286] ; [109.60714286  14.39285714],0
a8,1,0.21531,1.535359,[ 32 161] ; [ 13 101],[ 28.28990228 164.71009772] ; [16.71009772 97.28990228],0
u2,1,0.229099,1.446446,[20 21] ; [26 16],[22.72289157 18.27710843] ; [23.27710843 18.72289157],0
n3,1,0.281825,1.158266,[23  4] ; [16  6],[21.48979592  5.51020408] ; [17.51020408  4.48979592],0
a7,1,0.286712,1.134999,[158  55] ; [86 39],[153.76331361  59.23668639] ; [90.23668639 34.76331361],0
p12,1,0.286872,1.134243,[ 27 186] ; [ 11 113],[ 24.01780415 188.98219585] ; [ 13.98219585 110.01780415],0
u4,1,0.300623,1.071431,[  5 209] ; [  1 124],[  3.78761062 210.21238938] ; [  2.21238938 122.78761062],0
p4,1,0.342864,0.899693,[169  45] ; [104  21],[172.33628319  41.66371681] ; [100.66371681  24.33628319],0
s1,1,0.352529,0.864334,[  7 206] ; [  2 123],[  5.67159763 207.32840237] ; [  3.32840237 121.67159763],0
d3,1,0.354948,0.85569,[154  60] ; [84 41],[150.24188791  63.75811209] ; [87.75811209 37.24188791],0
n1,1,0.366922,0.814062,[12 15] ; [ 7 15],[10.46938776 16.53061224] ; [ 8.53061224 13.46938776],0
a6,1,0.369224,0.806276,[153  60] ; [84 41],[149.35207101  63.64792899] ; [87.64792899 37.35207101],0
s7,1,0.403302,0.698458,[127  79] ; [66 50],[123.47204969  82.52795031] ; [69.52795031 46.47204969],0
s3,1,0.540859,0.37395,[121  91] ; [75 49],[123.66666667  88.33333333] ; [72.33333333 51.66666667],0
s6,1,0.549872,0.357546,[147  63] ; [87 32],[149.36170213  60.63829787] ; [84.63829787 34.36170213],0
p1,1,0.615759,0.251873,[ 26 187] ; [ 13 112],[ 24.57692308 188.42307692] ; [ 14.42307692 110.57692308],0
a1,1,0.816224,0.054012,[ 14 200] ; [  9 116],[ 14.51917404 199.48082596] ; [  8.48082596 116.51917404],0
u3,1,0.823218,0.049911,[25 17] ; [26 16],[25.5 16.5] ; [25.5 16.5],0
p8,1,0.831655,0.04519,[161  52] ; [95 29],[161.8041543  51.1958457] ; [94.1958457 29.8041543],0
p5,1,0.923833,0.009141,[ 42 172] ; [ 24 101],[ 41.66371681 172.33628319] ; [ 24.33628319 100.66371681],0
b5,1,0.963122,0.002138,[121  93] ; [71 54],[121.20353982  92.79646018] ; [70.79646018 54.20353982],0
p6,1,0.975437,0.000948,[118  93] ; [69 54],[118.13473054  92.86526946] ; [68.86526946 54.13473054],0
p2,1,0.980411,0.000603,[195  19] ; [114  11],[195.0619469  18.9380531] ; [113.9380531  11.0619469],0
s2,1,0.995721,2.9e-05,[112 100] ; [66 59],[111.97626113 100.02373887] ; [66.02373887 58.97626113],0
