Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,7e-06,20.261532,[17 34] ; [54 19],[29.2016129 21.7983871] ; [41.7983871 31.2016129],1
p7,1,0.008084,7.014834,[30 21] ; [25 47],[22.80487805 28.19512195] ; [32.19512195 39.80487805],0
p10,1,0.015311,5.880285,[23 28] ; [47 23],[29.50413223 21.49586777] ; [40.49586777 29.50413223],0
n1,1,0.036203,4.3875,[ 2 13] ; [11 13],[ 5. 10.] ; [ 8. 16.],0
d2,1,0.048697,3.885755,[ 7 44] ; [21 52],[11.51612903 39.48387097] ; [16.48387097 56.51612903],0
p2,1,0.064972,3.405696,[35 16] ; [38 35],[30.02419355 20.97580645] ; [42.97580645 30.02419355],0
a5,1,0.13868,2.192546,[15 36] ; [31 42],[18.91935484 32.08064516] ; [27.08064516 45.91935484],0
b5,1,0.139215,2.186612,[32 19] ; [36 37],[27.96774194 23.03225806] ; [40.03225806 32.96774194],0
a6,1,0.145653,2.1172,[24 27] ; [44 29],[27.96774194 23.03225806] ; [40.03225806 32.96774194],0
n3,1,0.162587,1.95,[12  3] ; [14 10],[10.  5.] ; [16.  8.],0
b3,1,0.162846,1.947596,[ 7 23] ; [16 25],[ 9.71830986 20.28169014] ; [13.28169014 27.71830986],0
b2,1,0.162846,1.947596,[ 7 23] ; [16 25],[ 9.71830986 20.28169014] ; [13.28169014 27.71830986],0
r3,1,0.172894,1.857673,[44  7] ; [55 17],[41.04878049  9.95121951] ; [57.95121951 14.04878049],0
v1,1,0.216817,1.525316,[15 34] ; [30 42],[18.2231405 30.7768595] ; [26.7768595 45.2231405],0
a4,1,0.21979,1.505739,[ 7 44] ; [16 55],[ 9.6147541 41.3852459] ; [13.3852459 57.6147541],0
u2,1,0.225527,1.468854,[14 15] ; [15 29],[11.52054795 17.47945205] ; [17.47945205 26.52054795],0
p4,1,0.318357,0.995686,[20 31] ; [22 50],[17.41463415 33.58536585] ; [24.58536585 47.41463415],0
s8,1,0.324681,0.969996,[ 7 44] ; [ 6 67],[ 5.34677419 45.65322581] ; [ 7.65322581 65.34677419],0
a2,1,0.327029,0.960626,[ 1 50] ; [ 4 69],[ 2.05645161 48.94354839] ; [ 2.94354839 70.05645161],0
d1,1,0.327029,0.960626,[ 1 50] ; [ 4 69],[ 2.05645161 48.94354839] ; [ 2.94354839 70.05645161],0
p1,1,0.327905,0.957152,[ 3 48] ; [ 8 65],[ 4.52419355 46.47580645] ; [ 6.47580645 66.52419355],0
p9,1,0.436637,0.605104,[31 20] ; [48 23],[33.02459016 17.97540984] ; [45.97540984 25.02459016],0
s2,1,0.457007,0.553215,[15 35] ; [17 54],[13.2231405 36.7768595] ; [18.7768595 52.2231405],0
p5,1,0.47589,0.508268,[ 2 49] ; [ 5 67],[ 2.90243902 48.09756098] ; [ 4.09756098 67.90243902],0
v4,1,0.493117,0.469717,[43  8] ; [58 15],[41.54032258  9.45967742] ; [59.45967742 13.54032258],0
s3,1,0.54989,0.357515,[21 29] ; [26 45],[19.4214876 30.5785124] ; [27.5785124 43.4214876],0
a1,1,0.552129,0.353516,[ 5 46] ; [ 5 68],[ 4.11290323 46.88709677] ; [ 5.88709677 67.11290323],0
