Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,63.010042,[ 75 173] ; [102  40],[112.55384615 135.44615385] ; [64.44615385 77.55384615],1
p7,1,0.000717,11.443382,[ 90 152] ; [78 64],[105.875 136.125] ; [62.125 79.875],1
s7,1,0.001278,10.374683,[ 92 148] ; [75 60],[106.88 133.12] ; [60.12 74.88],0
b1,1,0.001816,9.726674,[ 80 170] ; [68 74],[ 94.3877551 155.6122449] ; [53.6122449 88.3877551],0
p1,1,0.00295,8.838206,[  7 242] ; [ 14 128],[ 13.37340153 235.62659847] ; [  7.62659847 134.37340153],0
v1,1,0.006195,7.492699,[103 144] ; [75 58],[115.7 131.3] ; [62.3 70.7],0
d5,1,0.006217,7.48637,[188  60] ; [124  18],[198.4  49.6] ; [113.6  28.4],0
s8,1,0.006294,7.464202,[ 86 163] ; [69 73],[ 98.7084399 150.2915601] ; [56.2915601 85.7084399],0
n4,1,0.007307,7.195816,[170  79] ; [114  27],[181.32307692  67.67692308] ; [102.67692308  38.32307692],0
s6,1,0.007389,7.175889,[147 100] ; [103  38],[159.14948454  87.85051546] ; [90.85051546 50.14948454],0
u1,1,0.007512,7.146368,[ 39 211] ; [ 38 104],[ 49.10714286 200.89285714] ; [ 27.89285714 114.10714286],0
n3,1,0.009611,6.705549,[60 25] ; [29  2],[65.21551724 19.78448276] ; [23.78448276  7.21551724],0
v3,1,0.010523,6.544073,[ 71 166] ; [57 75],[ 82.21138211 154.78861789] ; [45.78861789 86.21138211],0
p5,1,0.011147,6.441766,[  7 241] ; [ 12 127],[ 12.17571059 235.82428941] ; [  6.82428941 132.17571059],0
p6,1,0.012584,6.226716,[ 48 200] ; [43 98],[ 58.01542416 189.98457584] ; [ 32.98457584 108.01542416],0
a5,1,0.036919,4.354153,[163  87] ; [107  35],[172.19387755  77.80612245] ; [97.80612245 44.19387755],0
a3,1,0.037836,4.312361,[167  83] ; [109  33],[176.02040816  73.97959184] ; [99.97959184 42.02040816],0
n5,1,0.047497,3.927698,[160  88] ; [104  36],[168.74226804  79.25773196] ; [95.25773196 44.74226804],0
s5,1,0.059325,3.556156,[ 62 178] ; [47 87],[ 69.94652406 170.05347594] ; [39.05347594 94.94652406],0
b2,1,0.062955,3.457765,[48 97] ; [44 54],[54.89711934 90.10288066] ; [37.10288066 60.89711934],0
b3,1,0.062955,3.457765,[48 97] ; [44 54],[54.89711934 90.10288066] ; [37.10288066 60.89711934],0
d2,1,0.064313,3.422502,[113 135] ; [78 63],[121.76863753 126.23136247] ; [69.23136247 71.76863753],0
d3,1,0.064325,3.422214,[173  75] ; [86 56],[164.6974359  83.3025641] ; [94.3025641 47.6974359],0
s2,1,0.064573,3.415856,[117 130] ; [80 60],[125.73385013 121.26614987] ; [71.26614987 68.73385013],0
p2,1,0.066469,3.368128,[172  78] ; [110  32],[179.84693878  70.15306122] ; [102.15306122  39.84693878],0
