Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,95.17683,[15 68] ; [137  30],[50.464 32.536] ; [101.536  65.464],1
p2,1,9e-06,19.766443,[46 37] ; [136  30],[60.66666667 22.33333333] ; [121.33333333  44.66666667],1
p11,1,1e-05,19.41964,[37 46] ; [122  45],[52.788 30.212] ; [106.212  60.788],1
b1,1,2.9e-05,17.450045,[47 36] ; [ 49 118],[31.872 51.128] ; [ 64.128 102.872],1
s8,1,0.000112,14.921005,[11 71] ; [ 62 105],[24.04016064 57.95983936] ; [ 48.95983936 118.04016064],1
s6,1,0.000128,14.677808,[29 53] ; [101  64],[43.15789474 38.84210526] ; [86.84210526 78.15789474],1
r4,1,0.00048,12.192483,[56 27] ; [144  23],[66.4 16.6] ; [133.6  33.4],1
r2,1,0.000502,12.10971,[65 17] ; [155  10],[73.03643725  8.96356275] ; [146.96356275  18.03643725],1
v4,1,0.001107,10.640175,[66 16] ; [156  10],[73.40322581  8.59677419] ; [148.59677419  17.40322581],0
a7,1,0.001632,9.92279,[48 35] ; [128  38],[58.66666667 24.33333333] ; [117.33333333  48.66666667],0
d3,1,0.001846,9.69638,[47 36] ; [126  40],[57.66666667 25.33333333] ; [115.33333333  50.66666667],0
n6,1,0.002515,9.13,[39 44] ; [111  55],[50. 33.] ; [100.  66.],0
s2,1,0.017087,5.68739,[24 59] ; [74 92],[32.66666667 50.33333333] ; [ 65.33333333 100.66666667],0
p7,1,0.038163,4.297721,[36 47] ; [94 70],[43.68421053 39.31578947] ; [86.31578947 77.68421053],0
s3,1,0.042166,4.128531,[31 51] ; [84 79],[38.48979592 43.51020408] ; [76.51020408 86.48979592],0
s5,1,0.045619,3.995613,[14 68] ; [ 45 111],[20.32773109 61.67226891] ; [ 38.67226891 117.32773109],0
r3,1,0.051155,3.803204,[72 11] ; [157  10],[76.028  6.972] ; [152.972  14.028],0
d1,1,0.054294,3.703632,[35 48] ; [92 75],[42.164 40.836] ; [84.836 82.164],0
a6,1,0.06107,3.508076,[44 39] ; [109  58],[50.796 32.204] ; [102.204  64.796],0
s7,1,0.066,3.379812,[18 57] ; [ 59 105],[24.16317992 50.83682008] ; [ 52.83682008 111.16317992],0
p8,1,0.074685,3.176933,[26 57] ; [71 94],[32.46370968 50.53629032] ; [ 64.53629032 100.46370968],0
a5,1,0.09062,2.863327,[45 38] ; [109  58],[51.128 31.872] ; [102.872  64.128],0
a8,1,0.10097,2.690157,[ 2 78] ; [ 12 140],[ 4.82758621 75.17241379] ; [  9.17241379 142.82758621],0
s1,1,0.104485,2.635717,[ 7 76] ; [  6 161],[ 4.316 78.684] ; [  8.684 158.316],0
b5,1,0.11018,2.551638,[45 38] ; [108  59],[50.796 32.204] ; [102.204  64.796],0
d4,1,0.13078,2.283216,[63 20] ; [140  27],[67.396 15.604] ; [135.604  31.396],0
a3,1,0.139947,2.178537,[46 37] ; [108  58],[51.33333333 31.66666667] ; [102.66666667  63.33333333],0
p6,1,0.224071,1.478103,[17 64] ; [ 46 117],[20.91393443 60.08606557] ; [ 42.08606557 120.91393443],0
r1,1,0.229577,1.443478,[56 27] ; [124  42],[60. 23.] ; [120.  46.],0
p1,1,0.241953,1.36918,[ 4 78] ; [ 15 150],[ 6.30769231 75.69230769] ; [ 12.69230769 152.30769231],0
b3,1,0.255463,1.293181,[11 37] ; [28 59],[13.86666667 34.13333333] ; [25.13333333 61.86666667],0
b2,1,0.255463,1.293181,[11 37] ; [28 59],[13.86666667 34.13333333] ; [25.13333333 61.86666667],0
v2,1,0.2591,1.273559,[36 46] ; [82 77],[40.14937759 41.85062241] ; [77.85062241 81.14937759],0
v1,1,0.269114,1.221259,[27 56] ; [64 97],[30.95491803 52.04508197] ; [ 60.04508197 100.95491803],0
a1,1,0.279363,1.170186,[ 2 81] ; [  9 158],[ 3.652 79.348] ; [  7.348 159.652],0
p3,1,0.356968,0.848531,[27 55] ; [ 65 102],[30.29718876 51.70281124] ; [ 61.70281124 105.29718876],0
s4,1,0.382694,0.76203,[14 69] ; [ 36 131],[16.6 66.4] ; [ 33.4 133.6],0
d5,1,0.412017,0.672973,[59 24] ; [126  40],[61.66666667 21.33333333] ; [123.33333333  42.66666667],0
u2,1,0.428032,0.628156,[19 18] ; [34 23],[20.86170213 16.13829787] ; [32.13829787 24.86170213],0
n3,1,0.466414,0.53046,[21 11] ; [33 12],[22.44155844  9.55844156] ; [31.55844156 13.44155844],0
u1,1,0.560592,0.33868,[ 7 76] ; [ 18 149],[ 8.3 74.7] ; [ 16.7 150.3],0
p4,1,0.58613,0.296429,[33 50] ; [72 94],[35. 48.] ; [70. 96.],0
n1,1,0.620719,0.244859,[10 24] ; [11 34],[ 9.03797468 24.96202532] ; [11.96202532 33.03797468],0
a4,1,0.667218,0.184874,[29 54] ; [ 63 104],[30.544 52.456] ; [ 61.456 105.544],0
d2,1,0.687848,0.161425,[35 48] ; [ 66 101],[33.532 49.468] ; [67.468 99.532],0
n2,1,0.728932,0.120095,[20 13] ; [29 16],[20.73076923 12.26923077] ; [28.26923077 16.73076923],0
u3,1,0.780965,0.077319,[21 16] ; [34 23],[21.64893617 15.35106383] ; [33.35106383 23.64893617],0
v3,1,0.791838,0.069656,[21 58] ; [ 40 120],[20.16317992 58.83682008] ; [ 40.83682008 119.16317992],0
a2,1,0.81776,0.053097,[12 71] ; [ 26 141],[12.616 70.384] ; [ 25.384 141.616],0
n4,1,0.884235,0.0212,[33 50] ; [68 99],[33.532 49.468] ; [67.468 99.532],0
b4,1,0.955164,0.003161,[51 32] ; [102  65],[50.796 32.204] ; [102.204  64.796],0
