Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,60.78421,[53 32] ; [ 8 91],[28.17934783 56.82065217] ; [32.82065217 66.17934783],1
s6,1,2e-06,22.522004,[59 24] ; [35 63],[43.10497238 39.89502762] ; [50.89502762 47.10497238],1
s7,1,2.2e-05,18.025705,[41 38] ; [20 75],[27.6954023 51.3045977] ; [33.3045977 61.6954023],1
s8,1,5.1e-05,16.412309,[39 46] ; [18 81],[26.33152174 58.66847826] ; [30.66847826 68.33152174],1
r4,1,0.001821,9.721954,[73 12] ; [66 34],[63.86486486 21.13513514] ; [75.13513514 24.86486486],0
b2,1,0.008029,7.026967,[ 8 44] ; [22 36],[14.18181818 37.81818182] ; [15.81818182 42.18181818],0
b3,1,0.008029,7.026967,[ 8 44] ; [22 36],[14.18181818 37.81818182] ; [15.81818182 42.18181818],0
r3,1,0.008639,6.895897,[78  7] ; [76 22],[71.53005464 13.46994536] ; [82.46994536 15.53005464],0
n6,1,0.0157,5.836217,[70 15] ; [66 33],[62.82608696 22.17391304] ; [73.17391304 25.82608696],0
s4,1,0.02653,4.921129,[21 64] ; [12 87],[15.24456522 69.75543478] ; [17.75543478 81.24456522],0
p7,1,0.035541,4.41899,[54 29] ; [48 49],[47.03333333 35.96666667] ; [54.96666667 42.03333333],0
r2,1,0.036027,4.395812,[77  7] ; [80 19],[72.06557377 11.93442623] ; [84.93442623 14.06557377],0
v3,1,0.068101,3.328214,[30 53] ; [23 74],[24.43888889 58.56111111] ; [28.56111111 68.43888889],0
v4,1,0.069876,3.285932,[76  6] ; [83 16],[72.03314917  9.96685083] ; [86.96685083 12.03314917],0
n2,1,0.070714,3.266364,[20  3] ; [23 12],[17.05172414  5.94827586] ; [25.94827586  9.05172414],0
s5,1,0.074325,3.18483,[22 62] ; [15 82],[17.17127072 66.82872928] ; [19.82872928 77.17127072],0
n4,1,0.106761,2.60153,[62 22] ; [62 37],[56.91803279 27.08196721] ; [67.08196721 31.91803279],0
u2,1,0.115329,2.479632,[15 31] ; [26 28],[18.86 27.14] ; [22.14 31.86],0
p2,1,0.119293,2.426578,[65 19] ; [67 33],[60.26086957 23.73913043] ; [71.73913043 28.26086957],0
r1,1,0.132064,2.268078,[56 27] ; [56 43],[51.07692308 31.92307692] ; [60.92307692 38.07692308],0
a2,1,0.132164,2.266895,[ 3 82] ; [ 9 91],[ 5.51351351 79.48648649] ; [ 6.48648649 93.51351351],0
p10,1,0.142974,2.145659,[60 22] ; [61 36],[55.4301676 26.5698324] ; [65.5698324 31.4301676],0
d3,1,0.158349,1.989926,[25 60] ; [20 78],[20.90163934 64.09836066] ; [24.09836066 73.90163934],0
b4,1,0.162846,1.947593,[47 38] ; [45 55],[42.27027027 42.72972973] ; [49.72972973 50.27027027],0
n3,1,0.172069,1.864827,[19  3] ; [24 10],[16.89285714  5.10714286] ; [26.10714286  7.89285714],0
s1,1,0.215429,1.534559,[ 7 76] ; [ 4 95],[ 5.01648352 77.98351648] ; [ 5.98351648 93.01648352],0
b1,1,0.251565,1.314592,[32 53] ; [46 54],[35.83783784 49.16216216] ; [42.16216216 57.83783784],0
p1,1,0.261362,1.26153,[12 72] ; [ 9 91],[ 9.58695652 74.41304348] ; [11.41304348 88.58695652],0
p12,1,0.290791,1.115956,[ 3 82] ; [ 7 92],[ 4.61956522 80.38043478] ; [ 5.38043478 93.61956522],0
n1,1,0.297851,1.083789,[ 7 15] ; [16 19],[ 8.87719298 13.12280702] ; [14.12280702 20.87719298],0
