Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000656,11.610715,[69  7] ; [55 25],[60.41025641 15.58974359] ; [63.58974359 16.41025641],1
r4,1,0.001517,10.057895,[60 16] ; [44 36],[50.66666667 25.33333333] ; [53.33333333 26.66666667],0
p2,1,0.004214,8.189274,[55 21] ; [40 40],[46.28205128 29.71794872] ; [48.71794872 31.28205128],0
r1,1,0.013516,6.100282,[55 21] ; [42 37],[47.56129032 28.43870968] ; [49.43870968 29.56129032],0
b1,1,0.016083,5.793732,[30 46] ; [47 33],[37.51282051 38.48717949] ; [39.48717949 40.51282051],0
n2,1,0.017874,5.608426,[21  7] ; [19 22],[16.23188406 11.76811594] ; [23.76811594 17.23188406],0
n3,1,0.0385,4.28281,[21  8] ; [19 21],[16.8115942 12.1884058] ; [23.1884058 16.8115942],0
v4,1,0.06262,3.466608,[65 11] ; [58 21],[60.30967742 15.69032258] ; [62.69032258 16.30967742],0
p7,1,0.082893,3.007245,[38 38] ; [29 51],[32.64102564 43.35897436] ; [34.35897436 45.64102564],0
p9,1,0.095728,2.77532,[30 43] ; [22 56],[25.13907285 47.86092715] ; [26.86092715 51.13907285],0
a2,1,0.101165,2.687081,[ 8 68] ; [16 64],[11.69230769 64.30769231] ; [12.30769231 67.69230769],0
v2,1,0.109429,2.562448,[29 46] ; [21 58],[24.35064935 50.64935065] ; [25.64935065 53.35064935],0
n6,1,0.116452,2.464403,[51 24] ; [44 35],[46.26623377 28.73376623] ; [48.73376623 30.26623377],0
r2,1,0.131167,2.278638,[64 11] ; [59 19],[60.29411765 14.70588235] ; [62.70588235 15.29411765],0
a1,1,0.139952,2.178492,[ 3 73] ; [ 8 72],[ 5.35897436 70.64102564] ; [ 5.64102564 74.35897436],0
p8,1,0.144708,2.127164,[25 50] ; [18 61],[20.94155844 54.05844156] ; [22.05844156 56.94155844],0
s1,1,0.145992,2.113636,[ 3 72] ; [ 8 72],[ 5.32258065 69.67741935] ; [ 5.67741935 74.32258065],0
p1,1,0.1523,2.049064,[ 3 71] ; [ 8 72],[ 5.28571429 68.71428571] ; [ 5.71428571 74.28571429],0
p3,1,0.219219,1.509479,[20 56] ; [28 51],[23.53548387 52.46451613] ; [24.46451613 54.53548387],0
n1,1,0.275927,1.187044,[ 9 20] ; [18 23],[11.18571429 17.81428571] ; [15.81428571 25.18571429],0
p6,1,0.279602,1.169026,[21 54] ; [16 62],[18.1372549 56.8627451] ; [18.8627451 59.1372549],0
p12,1,0.28055,1.164425,[ 3 72] ; [ 1 79],[ 1.93548387 73.06451613] ; [ 2.06451613 77.93548387],0
d5,1,0.282234,1.156302,[47 29] ; [56 24],[50.17948718 25.82051282] ; [52.82051282 27.17948718],0
a4,1,0.301427,1.067872,[26 50] ; [33 45],[29.11688312 46.88311688] ; [29.88311688 48.11688312],0
u2,1,0.302748,1.062049,[15 18] ; [12 24],[12.91304348 20.08695652] ; [14.08695652 21.91304348],0
n5,1,0.305776,1.048833,[39 37] ; [47 32],[42.16774194 33.83225806] ; [43.83225806 35.16774194],0
b4,1,0.317692,0.998425,[45 31] ; [41 39],[41.8974359 34.1025641] ; [44.1025641 35.8974359],0
s7,1,0.324901,0.969116,[16 56] ; [22 53],[18.6122449 53.3877551] ; [19.3877551 55.6122449],0
u3,1,0.349597,0.87492,[17 17] ; [14 22],[15.05714286 18.94285714] ; [15.94285714 20.05714286],0
s4,1,0.378625,0.775162,[10 64] ; [15 65],[12.01298701 61.98701299] ; [12.98701299 67.01298701],0
s8,1,0.432657,0.615679,[15 60] ; [12 67],[13.14935065 61.85064935] ; [13.85064935 65.14935065],0
p5,1,0.432708,0.615544,[ 2 74] ; [ 4 75],[ 2.94193548 73.05806452] ; [ 3.05806452 75.94193548],0
b5,1,0.458055,0.550642,[46 30] ; [53 27],[48.23076923 27.76923077] ; [50.76923077 29.23076923],0
a8,1,0.535426,0.384082,[ 9 61] ; [ 7 66],[ 7.83216783 62.16783217] ; [ 8.16783217 64.83216783],0
b2,1,0.543142,0.369748,[16 32] ; [20 31],[17.45454545 30.54545455] ; [18.54545455 32.45454545],0
b3,1,0.543142,0.369748,[16 32] ; [20 31],[17.45454545 30.54545455] ; [18.54545455 32.45454545],0
a7,1,0.553281,0.351471,[43 33] ; [49 31],[44.82051282 31.17948718] ; [47.17948718 32.82051282],0
d4,1,0.58448,0.299048,[55 21] ; [54 25],[53.44516129 22.55483871] ; [55.55483871 23.44516129],0
s5,1,0.58744,0.29436,[14 60] ; [12 65],[12.74172185 61.25827815] ; [13.25827815 63.74172185],0
a5,1,0.655193,0.199416,[41 35] ; [46 34],[42.38461538 33.61538462] ; [44.61538462 35.38461538],0
s6,1,0.785696,0.073932,[32 43] ; [32 47],[31.16883117 43.83116883] ; [32.83116883 46.16883117],0
d2,1,0.798386,0.065248,[35 41] ; [38 41],[35.79354839 40.20645161] ; [37.20645161 41.79354839],0
a3,1,0.814741,0.054903,[42 34] ; [44 33],[42.71895425 33.28104575] ; [43.28104575 33.71895425],0
v1,1,0.83841,0.041586,[22 53] ; [22 57],[21.42857143 53.57142857] ; [22.57142857 56.42857143],0
