Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.002956,8.834303,[ 4 48] ; [10 20],[ 8.87804878 43.12195122] ; [ 5.12195122 24.87804878],0
n1,1,0.378369,0.775993,[11 15] ; [2 6],[ 9.94117647 16.05882353] ; [3.05882353 4.94117647],0
a8,1,0.381442,0.766049,[ 3 50] ; [ 3 24],[ 3.975 49.025] ; [ 2.025 24.975],0
n4,1,0.426694,0.631804,[33 20] ; [16 14],[31.28915663 21.71084337] ; [17.71084337 12.28915663],0
b4,1,0.445063,0.583194,[29 24] ; [19 11],[30.65060241 22.34939759] ; [17.34939759 12.65060241],0
s2,1,0.458794,0.548835,[12 41] ; [ 9 21],[13.40963855 39.59036145] ; [ 7.59036145 22.40963855],0
r1,1,0.462199,0.540564,[31 22] ; [20 10],[32.56626506 20.43373494] ; [18.43373494 11.56626506],0
p6,1,0.502013,0.450679,[ 6 46] ; [ 2 27],[ 5.13580247 46.86419753] ; [ 2.86419753 26.13580247],0
s8,1,0.511625,0.430743,[ 6 46] ; [ 5 25],[ 6.97560976 45.02439024] ; [ 4.02439024 25.97560976],0
r4,1,0.527816,0.398594,[28 25] ; [18 12],[29.37349398 23.62650602] ; [16.62650602 13.37349398],0
a6,1,0.589492,0.291139,[28 25] ; [14 16],[26.81927711 26.18072289] ; [15.18072289 14.81927711],0
s5,1,0.592646,0.286231,[ 8 44] ; [ 6 24],[ 8.87804878 43.12195122] ; [ 5.12195122 24.87804878],0
n6,1,0.615856,0.251736,[30 22] ; [19 11],[31.07317073 20.92682927] ; [17.92682927 12.07317073],0
p3,1,0.618126,0.248511,[12 41] ; [ 8 21],[12.92682927 40.07317073] ; [ 7.07317073 21.92682927],0
a5,1,0.640805,0.21769,[29 24] ; [18 12],[30.01204819 22.98795181] ; [16.98795181 13.01204819],0
p1,1,0.662945,0.189965,[ 5 48] ; [ 2 28],[ 4.46987952 48.53012048] ; [ 2.53012048 27.46987952],0
n3,1,0.680724,0.169312,[11 13] ; [3 5],[10.5 13.5] ; [3.5 4.5],0
b2,1,0.74069,0.109521,[12 23] ; [ 7 11],[12.54716981 22.45283019] ; [ 6.45283019 11.54716981],0
b3,1,0.74069,0.109521,[12 23] ; [ 7 11],[12.54716981 22.45283019] ; [ 6.45283019 11.54716981],0
u3,1,0.799681,0.064394,[10 12] ; [6 6],[10.35294118 11.64705882] ; [5.64705882 6.35294118],0
n2,1,0.847157,0.037152,[13 14] ; [4 5],[12.75 14.25] ; [4.25 4.75],0
d3,1,0.863688,0.029474,[24 29] ; [13 17],[23.62650602 29.37349398] ; [13.37349398 16.62650602],0
b1,1,0.871579,0.026132,[31 22] ; [17 13],[30.65060241 22.34939759] ; [17.34939759 12.65060241],0
d1,1,0.871579,0.026132,[22 31] ; [13 17],[22.34939759 30.65060241] ; [12.65060241 17.34939759],0
r2,1,0.874373,0.024997,[42 10] ; [23  6],[41.72839506 10.27160494] ; [23.27160494  5.72839506],0
b5,1,0.964806,0.001947,[25 28] ; [14 16],[24.90361446 28.09638554] ; [14.09638554 15.90361446],0
a3,1,0.97271,0.00117,[31 21] ; [18 12],[31.07317073 20.92682927] ; [17.92682927 12.07317073],0
