Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000181,14.018999,[ 74 116] ; [144 109],[93.49887133 96.50112867] ; [124.50112867 128.49887133],1
p12,1,0.000374,12.656064,[  8 180] ; [ 37 216],[ 19.18367347 168.81632653] ; [ 25.81632653 227.18367347],1
n5,1,0.000812,11.213656,[129  57] ; [213  44],[143.59367946  42.40632054] ; [198.40632054  58.59367946],1
p8,1,0.002677,9.015413,[91 96] ; [157  92],[106.36697248  80.63302752] ; [141.63302752 107.36697248],0
v1,1,0.00626,7.473798,[109  77] ; [182  74],[122.45701357  63.54298643] ; [168.54298643  87.45701357],0
s7,1,0.006353,7.447285,[85 99] ; [144  98],[98.91079812 85.08920188] ; [130.08920188 111.91079812],0
n4,1,0.007102,7.247108,[141  48] ; [218  39],[152.132287  36.867713] ; [206.867713  50.132287],0
p5,1,0.008316,6.964155,[ 14 175] ; [ 40 215],[ 22.98648649 166.01351351] ; [ 31.01351351 223.98648649],0
a1,1,0.019628,5.444673,[  5 185] ; [ 20 238],[ 10.60267857 179.39732143] ; [ 14.39732143 243.60267857],0
p10,1,0.024228,5.078225,[153  34] ; [226  27],[161.075  25.925] ; [217.925  35.075],0
p1,1,0.025149,5.013564,[  9 181] ; [ 27 228],[ 15.37078652 174.62921348] ; [ 20.62921348 234.37078652],0
p7,1,0.047453,3.929265,[119  67] ; [180  67],[128.43879908  57.56120092] ; [170.56120092  76.43879908],0
s5,1,0.06077,3.516239,[ 60 122] ; [103 143],[ 69.31308411 112.68691589] ; [ 93.68691589 152.31308411],0
p2,1,0.082301,3.018871,[154  35] ; [223  32],[160.47972973  28.52027027] ; [216.52027027  38.47972973],0
p4,1,0.083598,2.993529,[111  77] ; [169  83],[119.63636364  68.36363636] ; [160.36363636  91.63636364],0
s2,1,0.09444,2.797023,[92 97] ; [144 110],[100.68623025  88.31376975] ; [135.31376975 118.68623025],0
b4,1,0.09645,2.763292,[106  84] ; [164  94],[114.50892857  75.49107143] ; [155.49107143 102.50892857],0
u4,1,0.099694,2.710437,[  2 188] ; [  9 249],[  4.66517857 185.33482143] ; [  6.33482143 251.66517857],0
s3,1,0.105344,2.622716,[99 91] ; [149 100],[107.33485194  82.66514806] ; [140.66514806 108.33485194],0
p3,1,0.110935,2.540848,[98 91] ; [151 103],[106.23250564  82.76749436] ; [142.76749436 111.23250564],0
p11,1,0.123926,2.366984,[149  41] ; [217  41],[155.22321429  34.77678571] ; [210.77678571  47.22321429],0
n6,1,0.131291,2.277175,[160  28] ; [230  26],[165.13513514  22.86486486] ; [224.86486486  31.13513514],0
v4,1,0.15672,2.005591,[182   8] ; [253   5],[184.48660714   5.51339286] ; [250.51339286   7.48660714],0
s4,1,0.158916,1.984509,[ 32 157] ; [ 31 223],[ 26.87810384 162.12189616] ; [ 36.12189616 217.87810384],0
d1,1,0.163984,1.937099,[113  77] ; [170  88],[120.02232143  69.97767857] ; [162.97767857  95.02232143],0
a3,1,0.180514,1.793386,[138  52] ; [200  56],[143.99103139  46.00896861] ; [194.00896861  61.99103139],0
a6,1,0.186507,1.744998,[142  48] ; [176  79],[135.7752809  54.2247191] ; [182.2247191  72.7752809],0
n3,1,0.195865,1.67294,[32  5] ; [33 11],[29.69135802  7.30864198] ; [35.30864198  8.69135802],0
b5,1,0.228437,1.450568,[119  71] ; [147 111],[112.8125  77.1875] ; [153.1875 104.8125],0
p9,1,0.256549,1.287285,[161  26] ; [225  26],[164.79908676  22.20091324] ; [221.20091324  29.79908676],0
b2,1,0.304632,1.053807,[40 75] ; [67 97],[44.10394265 70.89605735] ; [ 62.89605735 101.10394265],0
b3,1,0.304632,1.053807,[40 75] ; [67 97],[44.10394265 70.89605735] ; [ 62.89605735 101.10394265],0
n2,1,0.336927,0.922091,[30  6] ; [32 11],[28.25316456  7.74683544] ; [33.74683544  9.25316456],0
r1,1,0.340026,0.910332,[171  18] ; [226  32],[167.8590604  21.1409396] ; [229.1409396  28.8590604],0
u2,1,0.423648,0.640174,[26 25] ; [34 24],[28.0733945 22.9266055] ; [31.9266055 26.0733945],0
n1,1,0.447745,0.576355,[15 21] ; [14 28],[13.38461538 22.61538462] ; [15.61538462 26.38461538],0
s1,1,0.449361,0.572262,[  2 185] ; [  5 247],[  2.98177677 184.01822323] ; [  4.01822323 247.98177677],0
b1,1,0.457958,0.55088,[ 69 121] ; [ 85 173],[ 65.3125 124.6875] ; [ 88.6875 169.3125],0
d2,1,0.462413,0.540047,[95 95] ; [137 119],[98.83408072 91.16591928] ; [133.16591928 122.83408072],0
a4,1,0.522054,0.409834,[ 84 106] ; [121 135],[ 87.33183857 102.66816143] ; [117.66816143 138.33183857],0
d4,1,0.613213,0.255523,[165  25] ; [218  38],[163.16143498  26.83856502] ; [219.83856502  36.16143498],0
u3,1,0.62105,0.244395,[32 20] ; [33 25],[30.72727273 21.27272727] ; [34.27272727 23.72727273],0
a7,1,0.627509,0.235454,[147  43] ; [193  63],[144.84304933  45.15695067] ; [195.15695067  60.84304933],0
d3,1,0.642046,0.216076,[135  55] ; [187  69],[137.17488789  52.82511211] ; [184.82511211  71.17488789],0
d5,1,0.676319,0.174299,[161  29] ; [214  43],[159.39597315  30.60402685] ; [215.60402685  41.39597315],0
s6,1,0.687721,0.161563,[128  60] ; [174  75],[129.9221968  58.0778032] ; [172.0778032  76.9221968],0
u1,1,0.689243,0.159906,[ 42 148] ; [ 53 205],[ 40.29017857 149.70982143] ; [ 54.70982143 203.29017857],0
p6,1,0.696113,0.152547,[ 72 114] ; [101 148],[ 73.97241379 112.02758621] ; [ 99.02758621 149.97241379],0
r3,1,0.700022,0.148449,[186   3] ; [255   3],[186.46308725   2.53691275] ; [254.53691275   3.46308725],0
a2,1,0.750552,0.101068,[ 49 141] ; [ 70 188],[ 50.46875 139.53125] ; [ 68.53125 189.46875],0
a8,1,0.762497,0.091327,[ 26 146] ; [ 37 191],[ 27.09 144.91] ; [ 35.91 192.09],0
a5,1,0.806234,0.060166,[149  41] ; [204  53],[150.04474273  39.95525727] ; [202.95525727  54.04474273],0
r2,1,0.910038,0.012767,[186   4] ; [251   5],[186.16591928   3.83408072] ; [250.83408072   5.16591928],0
