Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,130.71017,[ 66 199] ; [314 141],[139.86111111 125.13888889] ; [240.13888889 214.86111111],1
p6,1,0.0,67.333915,[ 50 207] ; [230 223],[101.35211268 155.64788732] ; [178.64788732 274.35211268],1
p8,1,0.0,48.841272,[102 154] ; [303 150],[146.23413258 109.76586742] ; [258.76586742 194.23413258],1
p7,1,0.0,39.207829,[136 117] ; [347 106],[173.08640227  79.91359773] ; [309.91359773 143.08640227],1
p5,1,0.0,30.270419,[  8 256] ; [ 76 379],[ 30.84283727 233.15716273] ; [ 53.15716273 401.84283727],1
n5,1,0.0,28.339035,[171  92] ; [375  79],[200.27615063  62.72384937] ; [345.72384937 108.27615063],1
s7,1,0.0,27.573761,[ 96 160] ; [252 181],[129.30043541 126.69956459] ; [218.69956459 214.30043541],1
n4,1,1e-06,24.355909,[180  84] ; [382  73],[206.35326843  57.64673157] ; [355.64673157  99.35326843],1
s6,1,8e-06,20.000776,[151 109] ; [330 114],[177.64204545  82.35795455] ; [303.35795455 140.64204545],1
d1,1,1e-05,19.495097,[130 135] ; [300 156],[158.0443828 106.9556172] ; [271.9556172 184.0443828],1
s8,1,2e-05,18.157194,[ 91 173] ; [230 222],[118.3575419 145.6424581] ; [202.6424581 249.3575419],1
d3,1,5.9e-05,16.127225,[163 100] ; [347 109],[186.55076495  76.44923505] ; [323.44923505 132.55076495],1
p10,1,6.8e-05,15.876668,[201  61] ; [399  54],[219.86013986  42.13986014] ; [380.13986014  72.86013986],1
a5,1,0.000178,14.051065,[175  90] ; [359  97],[196.26907074  68.73092926] ; [337.73092926 118.26907074],1
d2,1,0.000608,11.751185,[106 158] ; [243 212],[128.14464534 135.85535466] ; [220.85535466 234.14464534],1
v1,1,0.000613,11.736664,[122 134] ; [272 174],[143.68091168 112.31908832] ; [250.31908832 195.68091168],1
p1,1,0.001433,10.162956,[ 12 251] ; [ 53 402],[ 23.8091922 239.1908078] ; [ 41.1908078 413.8091922],0
s2,1,0.001537,10.034255,[117 146] ; [256 195],[137.39355742 125.60644258] ; [235.60644258 215.39355742],0
s5,1,0.002114,9.447748,[ 71 185] ; [172 266],[ 89.63688761 166.36311239] ; [153.36311239 284.63688761],0
u1,1,0.002408,9.208854,[ 33 232] ; [ 98 358],[ 48.14840499 216.85159501] ; [ 82.85159501 373.14840499],0
n6,1,0.002579,9.083506,[212  52] ; [401  52],[225.70711297  38.29288703] ; [387.29288703  65.70711297],0
a2,1,0.002692,9.005152,[ 48 217] ; [128 328],[ 64.68793343 200.31206657] ; [111.31206657 344.68793343],0
r4,1,0.00439,8.114841,[240  25] ; [437  19],[248.82801664  16.17198336] ; [428.17198336  27.82801664],0
