Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,34.779627,[ 3 21] ; [85 27],[15.52941176  8.47058824] ; [72.47058824 39.52941176],1
r3,1,0.0,31.90219,[14  9] ; [111   3],[20.98540146  2.01459854] ; [104.01459854   9.98540146],1
v4,1,0.0,28.226004,[14  8] ; [111   3],[20.22058824  1.77941176] ; [104.77941176   9.22058824],1
r2,1,6e-06,20.589201,[15  8] ; [109   5],[20.81751825  2.18248175] ; [103.18248175  10.81751825],1
n6,1,0.000105,15.046306,[13 11] ; [100  14],[19.65217391  4.34782609] ; [93.34782609 20.65217391],1
b1,1,0.000463,12.259381,[17  7] ; [37 77],[ 9.39130435 14.60869565] ; [44.60869565 69.39130435],1
s6,1,0.001444,10.149117,[ 8 16] ; [75 35],[14.86567164  9.13432836] ; [68.13432836 41.86567164],0
a7,1,0.002625,9.051694,[ 9 15] ; [79 34],[15.41605839  8.58394161] ; [72.58394161 40.41605839],0
s7,1,0.011972,6.314968,[ 4 18] ; [51 57],[ 9.30769231 12.69230769] ; [45.69230769 62.30769231],0
p3,1,0.02086,5.338482,[ 6 18] ; [58 56],[11.13043478 12.86956522] ; [52.86956522 61.13043478],0
a6,1,0.021611,5.276834,[10 14] ; [76 38],[14.95652174  9.04347826] ; [71.04347826 42.95652174],0
a5,1,0.047051,3.943553,[ 9 15] ; [68 46],[13.39130435 10.60869565] ; [63.60869565 50.39130435],0
s8,1,0.060933,3.511799,[ 5 19] ; [47 67],[ 9.04347826 14.95652174] ; [42.95652174 71.04347826],0
a1,1,0.080792,3.0489,[ 2 22] ; [  2 112],[ 0.69565217 23.30434783] ; [  3.30434783 110.69565217],0
v3,1,0.087709,2.915935,[ 4 19] ; [40 72],[ 7.4962963 15.5037037] ; [36.5037037 75.4962963],0
p11,1,0.103148,2.656188,[16  8] ; [93 21],[18.95652174  5.04347826] ; [90.04347826 23.95652174],0
u3,1,0.10937,2.563303,[ 4 11] ; [26 26],[6.71641791 8.28358209] ; [23.28358209 28.71641791],0
a3,1,0.121997,2.3915,[ 9 15] ; [62 51],[12.4379562 11.5620438] ; [58.5620438 54.4379562],0
n3,1,0.134842,2.235853,[6 3] ; [23  3],[7.45714286 1.54285714] ; [21.54285714  4.45714286],0
n4,1,0.139035,2.188602,[14 10] ; [83 30],[16.99270073  7.00729927] ; [80.00729927 32.99270073],0
v2,1,0.139576,2.182625,[ 8 16] ; [53 53],[11.26153846 12.73846154] ; [49.73846154 56.26153846],0
p10,1,0.141609,2.160391,[18  5] ; [101  12],[20.125  2.875] ; [98.875 14.125],0
s5,1,0.143326,2.141881,[ 3 21] ; [29 80],[ 5.77443609 18.22556391] ; [26.22556391 82.77443609],0
s3,1,0.14788,2.093979,[ 8 15] ; [57 54],[11.15671642 11.84328358] ; [53.84328358 57.15671642],0
s1,1,0.185355,1.754158,[ 2 22] ; [  3 108],[ 0.88888889 23.11111111] ; [  4.11111111 106.88888889],0
s2,1,0.277813,1.177757,[ 7 17] ; [46 66],[ 9.35294118 14.64705882] ; [43.64705882 68.35294118],0
a2,1,0.285853,1.139052,[ 1 23] ; [ 13 101],[ 2.43478261 21.56521739] ; [ 11.56521739 102.43478261],0
p5,1,0.308175,1.03848,[ 1 22] ; [ 13 101],[ 2.35036496 20.64963504] ; [ 11.64963504 102.35036496],0
b4,1,0.412039,0.67291,[14 10] ; [56 58],[12.17391304 11.82608696] ; [57.82608696 56.17391304],0
s4,1,0.4221,0.644461,[ 3 21] ; [22 91],[ 4.37956204 19.62043796] ; [20.62043796 92.37956204],0
d2,1,0.454036,0.560557,[ 4 20] ; [27 87],[ 5.39130435 18.60869565] ; [25.60869565 88.39130435],0
p7,1,0.477164,0.505337,[12 11] ; [68 45],[13.52941176  9.47058824] ; [66.47058824 46.52941176],0
p8,1,0.49101,0.474313,[11 13] ; [60 52],[12.52941176 11.47058824] ; [58.47058824 53.52941176],0
d5,1,0.532475,0.389666,[10 14] ; [55 58],[11.38686131 12.61313869] ; [53.61313869 59.38686131],0
n1,1,0.598901,0.276657,[4 5] ; [ 9 17],[3.34285714 5.65714286] ; [ 9.65714286 16.34285714],0
n5,1,0.612837,0.256065,[18  6] ; [90 23],[18.91970803  5.08029197] ; [89.08029197 23.91970803],0
a4,1,0.618808,0.247547,[ 5 19] ; [29 84],[ 5.95620438 18.04379562] ; [28.04379562 84.95620438],0
b5,1,0.620047,0.245802,[13 11] ; [68 46],[14.08695652  9.91304348] ; [66.91304348 47.08695652],0
n2,1,0.638994,0.220061,[7 2] ; [22  4],[7.45714286 1.54285714] ; [21.54285714  4.45714286],0
a8,1,0.75023,0.101338,[ 2 20] ; [12 93],[ 2.42519685 19.57480315] ; [11.57480315 93.42519685],0
v1,1,0.772342,0.083702,[11 13] ; [54 56],[11.64179104 12.35820896] ; [53.35820896 56.64179104],0
p1,1,0.816893,0.053612,[ 3 20] ; [17 97],[ 3.35766423 19.64233577] ; [16.64233577 97.35766423],0
p6,1,0.821003,0.051191,[ 8 16] ; [35 78],[ 7.53284672 16.46715328] ; [35.46715328 77.53284672],0
