Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.489443,[72  9] ; [22 57],[47.5875 33.4125] ; [46.4125 32.5875],1
d2,1,0.0,58.462217,[63 17] ; [15 66],[38.75776398 41.24223602] ; [39.24223602 41.75776398],1
d4,1,0.0,52.648165,[79  1] ; [39 42],[58.63354037 21.36645963] ; [59.36645963 21.63354037],1
d5,1,0.0,48.927091,[79  2] ; [39 41],[59.36645963 21.63354037] ; [58.63354037 21.36645963],1
a4,1,2e-06,23.017903,[49 31] ; [19 61],[34. 46.] ; [34. 46.],1
a2,1,7e-06,20.131078,[28 53] ; [ 5 76],[16.5 64.5] ; [16.5 64.5],1
u1,1,1.7e-05,18.48169,[19 62] ; [ 1 80],[10. 71.] ; [10. 71.],1
a5,1,3.2e-05,17.284091,[61 20] ; [35 46],[48. 33.] ; [48. 33.],1
a3,1,0.000142,14.481498,[63 18] ; [38 40],[51.45283019 29.54716981] ; [49.54716981 28.45283019],1
r2,1,0.001547,10.021591,[73  5] ; [61 20],[65.73584906 12.26415094] ; [68.26415094 12.73584906],0
a6,1,0.002537,9.113604,[56 25] ; [37 44],[46.5 34.5] ; [46.5 34.5],0
r1,1,0.008507,6.923597,[59 21] ; [43 37],[51. 29.] ; [51. 29.],0
p3,1,0.016711,5.726443,[34 46] ; [20 61],[26.83229814 53.16770186] ; [27.16770186 53.83229814],0
v4,1,0.016795,5.717674,[71  9] ; [60 21],[65.0931677 14.9068323] ; [65.9068323 15.0931677],0
r4,1,0.019631,5.444444,[61 20] ; [47 34],[54. 27.] ; [54. 27.],0
s8,1,0.025481,4.990916,[29 52] ; [16 64],[22.63975155 58.36024845] ; [22.36024845 57.63975155],0
a7,1,0.037808,4.313645,[61 20] ; [48 32],[54.83850932 26.16149068] ; [54.16149068 25.83850932],0
p8,1,0.039211,4.251693,[27 54] ; [15 64],[21.2625 59.7375] ; [20.7375 58.2625],0
s5,1,0.058974,3.566019,[25 49] ; [16 63],[19.83006536 54.16993464] ; [21.16993464 57.83006536],0
s6,1,0.067352,3.346411,[47 32] ; [36 44],[41.23899371 37.76100629] ; [41.76100629 38.23899371],0
b1,1,0.082391,3.017085,[39 42] ; [50 31],[44.5 36.5] ; [44.5 36.5],0
s3,1,0.082568,3.01362,[47 34] ; [35 44],[41.5125 39.4875] ; [40.4875 38.5125],0
r3,1,0.091503,2.847726,[66 14] ; [57 23],[61.5 18.5] ; [61.5 18.5],0
p1,1,0.093406,2.814672,[10 71] ; [ 4 77],[ 7. 74.] ; [ 7. 74.],0
u3,1,0.100549,2.696809,[11  7] ; [16 26],[8.1 9.9] ; [18.9 23.1],0
b2,1,0.102051,2.673195,[19 25] ; [12 33],[15.3258427 28.6741573] ; [15.6741573 29.3258427],0
b3,1,0.102051,2.673195,[19 25] ; [12 33],[15.3258427 28.6741573] ; [15.6741573 29.3258427],0
n1,1,0.108809,2.571429,[22 20] ; [10 20],[18.66666667 23.33333333] ; [13.33333333 16.66666667],0
s7,1,0.109334,2.563822,[33 40] ; [25 52],[28.22666667 44.77333333] ; [29.77333333 47.22666667],0
p10,1,0.128136,2.314949,[44 36] ; [33 44],[39.23566879 40.76433121] ; [37.76433121 39.23566879],0
u2,1,0.223679,1.480611,[9 9] ; [14 28],[ 6.9 11.1] ; [16.1 25.9],0
p7,1,0.238009,1.392348,[33 48] ; [40 40],[36.72670807 44.27329193] ; [36.27329193 43.72670807],0
b4,1,0.27121,1.210615,[43 38] ; [36 45],[39.5 41.5] ; [39.5 41.5],0
v2,1,0.282995,1.152652,[29 49] ; [23 56],[25.8343949 52.1656051] ; [26.1656051 52.8343949],0
p6,1,0.302175,1.064571,[24 56] ; [18 61],[21.13207547 58.86792453] ; [20.86792453 58.13207547],0
p5,1,0.312485,1.020144,[ 6 75] ; [ 3 77],[ 4.52795031 76.47204969] ; [ 4.47204969 75.52795031],0
n4,1,0.337287,0.920716,[49 31] ; [43 37],[46. 34.] ; [46. 34.],0
p9,1,0.377693,0.778196,[48 30] ; [42 35],[45.29032258 32.70967742] ; [44.70967742 32.29032258],0
n3,1,0.393305,0.728701,[26 15] ; [16 14],[24.25352113 16.74647887] ; [17.74647887 12.25352113],0
n6,1,0.409134,0.681315,[54 26] ; [49 31],[51.5 28.5] ; [51.5 28.5],0
n5,1,0.418488,0.654557,[46 34] ; [51 29],[48.5 31.5] ; [48.5 31.5],0
s2,1,0.425057,0.636292,[36 45] ; [31 50],[33.5 47.5] ; [33.5 47.5],0
a1,1,0.513802,0.426316,[ 4 77] ; [ 6 75],[ 5. 76.] ; [ 5. 76.],0
p12,1,0.552728,0.352452,[ 2 78] ; [ 1 80],[ 1.49068323 78.50931677] ; [ 1.50931677 79.49068323],0
u4,1,0.560047,0.339623,[ 2 79] ; [ 1 80],[ 1.5 79.5] ; [ 1.5 79.5],0
v1,1,0.698403,0.150139,[28 53] ; [30 50],[29.18012422 51.81987578] ; [28.81987578 51.18012422],0
s1,1,0.722266,0.126332,[ 5 76] ; [ 6 73],[ 5.56875 75.43125] ; [ 5.43125 73.56875],0
p2,1,0.746476,0.104516,[51 30] ; [49 32],[50. 31.] ; [50. 31.],0
b5,1,0.746476,0.104516,[51 30] ; [49 32],[50. 31.] ; [50. 31.],0
p4,1,0.747886,0.103316,[33 48] ; [31 50],[32. 49.] ; [32. 49.],0
s4,1,0.851539,0.035027,[18 63] ; [19 62],[18.5 62.5] ; [18.5 62.5],0
n2,1,0.870164,0.026716,[26 16] ; [18 12],[25.66666667 16.33333333] ; [18.33333333 11.66666667],0
a8,1,0.871299,0.026247,[ 7 65] ; [ 8 68],[ 7.2972973 64.7027027] ; [ 7.7027027 68.2972973],0
