Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,50.878602,[236  45] ; [46 51],[209.63492063  71.36507937] ; [72.36507937 24.63492063],1
a4,1,0.0,46.633937,[176 104] ; [22 75],[147.05570292 132.94429708] ; [50.94429708 46.05570292],1
d2,1,0.0,33.026261,[178 100] ; [29 67],[153.86631016 124.13368984] ; [53.13368984 42.86631016],1
u1,1,0.0,25.53938,[ 77 204] ; [ 3 94],[ 59.47089947 221.52910053] ; [20.52910053 76.47089947],1
a6,1,2e-06,22.175019,[216  65] ; [50 47],[197.74074074  83.25925926] ; [68.25925926 28.74074074],1
d1,1,1.7e-05,18.505824,[201  80] ; [46 51],[183.61640212  97.38359788] ; [63.38359788 33.61640212],1
n4,1,2.4e-05,17.812136,[222  57] ; [56 41],[206.28191489  72.71808511] ; [71.71808511 25.28191489],1
s7,1,0.001981,9.566927,[136 133] ; [29 62],[123.29166667 145.70833333] ; [41.70833333 49.29166667],0
p9,1,0.00271,8.993163,[222  56] ; [60 33],[211.30997305  66.69002695] ; [70.69002695 22.30997305],0
r2,1,0.006894,7.3005,[260  14] ; [84 13],[254.05929919  19.94070081] ; [89.94070081  7.05929919],0
d4,1,0.007419,7.168557,[248  33] ; [74 22],[240.00530504  40.99469496] ; [81.99469496 14.00530504],0
b4,1,0.011364,6.407454,[162 119] ; [70 27],[172.46560847 108.53439153] ; [59.53439153 37.46560847],0
p7,1,0.024092,5.088028,[121 156] ; [29 66],[111.69354839 165.30645161] ; [38.30645161 56.69354839],0
s8,1,0.024447,5.062625,[120 160] ; [29 68],[110.66312997 169.33687003] ; [38.33687003 58.66312997],0
p4,1,0.030704,4.669418,[137 144] ; [35 62],[127.86243386 153.13756614] ; [44.13756614 52.86243386],0
r1,1,0.048773,3.883163,[217  62] ; [65 31],[209.808  69.192] ; [72.192 23.808],0
p10,1,0.05771,3.60199,[210  70] ; [61 33],[202.88770053  77.11229947] ; [68.11229947 25.88770053],0
s5,1,0.076131,3.145627,[ 87 182] ; [21 72],[ 80.25414365 188.74585635] ; [27.74585635 65.25414365],0
s6,1,0.080986,3.044996,[184  94] ; [54 42],[176.90909091 101.09090909] ; [61.09090909 34.90909091],0
p11,1,0.09583,2.773599,[194  87] ; [58 39],[187.33333333  93.66666667] ; [64.66666667 32.33333333],0
p12,1,0.101604,2.680182,[ 18 262] ; [ 2 94],[ 14.89361702 265.10638298] ; [ 5.10638298 90.89361702],0
s2,1,0.117411,2.451515,[145 134] ; [41 55],[138.384 140.616] ; [47.616 48.384],0
a1,1,0.121158,2.402286,[ 17 264] ; [ 2 95],[ 14.12433862 266.87566138] ; [ 4.87566138 92.12433862],0
b2,1,0.141256,2.164227,[ 75 109] ; [14 34],[ 70.5862069 113.4137931] ; [18.4137931 29.5862069],0
b3,1,0.141256,2.164227,[ 75 109] ; [14 34],[ 70.5862069 113.4137931] ; [18.4137931 29.5862069],0
n5,1,0.15015,2.070722,[196  81] ; [61 36],[190.34491979  86.65508021] ; [66.65508021 30.34491979],0
p6,1,0.153386,2.038248,[ 69 209] ; [17 79],[ 63.92513369 214.07486631] ; [22.07486631 73.92513369],0
v2,1,0.206744,1.594082,[152 117] ; [45 47],[146.79501385 122.20498615] ; [50.20498615 41.79501385],0
p3,1,0.212161,1.556618,[109 170] ; [31 66],[103.88297872 175.11702128] ; [36.11702128 60.88297872],0
n1,1,0.243912,1.357844,[36 55] ; [ 8 21],[33.36666667 57.63333333] ; [10.63333333 18.36666667],0
v1,1,0.25801,1.279405,[129 141] ; [39 56],[124.2739726 145.7260274] ; [43.7260274 51.2739726],0
n2,1,0.301668,1.066808,[63 30] ; [16 12],[60.71900826 32.28099174] ; [18.28099174  9.71900826],0
u2,1,0.303878,1.057098,[23 20] ; [32 18],[25.43010753 17.56989247] ; [29.56989247 20.43010753],0
d3,1,0.306756,1.044592,[200  81] ; [63 33],[196.02917772  84.97082228] ; [66.97082228 29.02917772],0
r4,1,0.341954,0.903093,[235  46] ; [77 20],[231.93650794  49.06349206] ; [80.06349206 16.93650794],0
u4,1,0.388975,0.742144,[  7 274] ; [ 1 96],[  5.94708995 275.05291005] ; [ 2.05291005 94.94708995],0
n3,1,0.449097,0.572931,[67 25] ; [19 10],[65.38842975 26.61157025] ; [20.61157025  8.38842975],0
p2,1,0.45429,0.559927,[201  78] ; [66 31],[198.11968085  80.88031915] ; [68.88031915 28.11968085],0
b1,1,0.47199,0.517314,[110 171] ; [42 55],[112.99470899 168.00529101] ; [39.00529101 57.99470899],0
p1,1,0.500793,0.453256,[ 15 265] ; [ 7 90],[ 16.33952255 263.66047745] ; [ 5.66047745 91.33952255],0
s3,1,0.501459,0.451847,[151 126] ; [48 47],[148.18010753 128.81989247] ; [50.81989247 44.18010753],0
u3,1,0.619442,0.246653,[26 19] ; [32 19],[27.1875 17.8125] ; [30.8125 20.1875],0
a8,1,0.619507,0.246561,[ 30 224] ; [ 9 82],[ 28.71304348 225.28695652] ; [10.28695652 80.71304348],0
n6,1,0.639333,0.219615,[222  57] ; [75 22],[220.38031915  58.61968085] ; [76.61968085 20.38031915],0
b5,1,0.645874,0.211142,[184  97] ; [66 31],[185.84656085  95.15343915] ; [64.15343915 32.84656085],0
s4,1,0.651321,0.204238,[ 46 232] ; [14 82],[ 44.59893048 233.40106952] ; [15.40106952 80.59893048],0
v3,1,0.743914,0.106716,[ 95 172] ; [31 61],[ 93.71030641 173.28969359] ; [32.28969359 59.71030641],0
v4,1,0.783003,0.075849,[252  26] ; [87 10],[251.312  26.688] ; [87.688  9.312],0
p5,1,0.831221,0.045427,[ 13 264] ; [ 4 92],[ 12.62466488 264.37533512] ; [ 4.37533512 91.62466488],0
r3,1,0.881877,0.022079,[258  22] ; [88  8],[257.65957447  22.34042553] ; [88.34042553  7.65957447],0
s1,1,0.913475,0.011806,[ 11 267] ; [ 4 91],[ 11.17962466 266.82037534] ; [ 3.82037534 91.17962466],0
a7,1,0.948426,0.004184,[201  80] ; [69 27],[201.24668435  79.75331565] ; [68.75331565 27.24668435],0
