Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000196,13.870022,[92 12] ; [2 4],[88.87272727 15.12727273] ; [5.12727273 0.87272727],1
p5,1,0.001051,10.735923,[ 8 92] ; [3 3],[10.37735849 89.62264151] ; [0.62264151 5.37735849],0
v4,1,0.002887,8.87757,[94 10] ; [3 3],[91.70909091 12.29090909] ; [5.29090909 0.70909091],0
s1,1,0.005978,7.557035,[ 5 97] ; [2 4],[ 6.61111111 95.38888889] ; [0.38888889 5.61111111],0
p1,1,0.020795,5.343925,[ 7 97] ; [2 4],[ 8.50909091 95.49090909] ; [0.49090909 5.50909091],0
p8,1,0.025861,4.965278,[26 78] ; [4 2],[28.36363636 75.63636364] ; [1.63636364 4.36363636],0
r1,1,0.037145,4.343771,[76 28] ; [2 4],[73.74545455 30.25454545] ; [4.25454545 1.74545455],0
r2,1,0.051865,3.780127,[94  9] ; [4 2],[92.60550459 10.39449541] ; [5.39449541 0.60550459],0
a2,1,0.179446,1.802203,[14 90] ; [2 4],[15.12727273 88.87272727] ; [0.87272727 5.12727273],0
p9,1,0.182193,1.779643,[77 26] ; [3 3],[75.59633028 27.40366972] ; [4.40366972 1.59633028],0
s8,1,0.192634,1.697355,[45 58] ; [1 5],[43.46788991 59.53211009] ; [2.53211009 3.46788991],0
s3,1,0.197085,1.663843,[51 52] ; [1 4],[49.59259259 53.40740741] ; [2.40740741 2.59259259],0
s5,1,0.213334,1.548656,[26 72] ; [3 3],[27.32692308 70.67307692] ; [1.67307692 4.32692308],0
a3,1,0.214195,1.542845,[60 44] ; [5 1],[61.45454545 42.54545455] ; [3.54545455 2.45454545],0
p10,1,0.221813,1.492603,[76 28] ; [3 3],[74.69090909 29.30909091] ; [4.30909091 1.69090909],0
n2,1,0.228701,1.448925,[26  5] ; [1 1],[25.36363636  5.63636364] ; [1.63636364 0.36363636],0
n6,1,0.234353,1.414243,[84 19] ; [3 2],[82.97222222 20.02777778] ; [4.02777778 0.97222222],0
a5,1,0.246989,1.340258,[62 42] ; [5 1],[63.34545455 40.65454545] ; [3.65454545 2.34545455],0
a6,1,0.257583,1.281699,[62 41] ; [5 1],[63.31192661 39.68807339] ; [3.68807339 2.31192661],0
d2,1,0.280954,1.162472,[45 57] ; [4 2],[46.27777778 55.72222222] ; [2.72222222 3.27777778],0
v1,1,0.301176,1.068982,[45 55] ; [4 2],[46.22641509 53.77358491] ; [2.77358491 3.22641509],0
p3,1,0.315029,1.009475,[38 65] ; [1 5],[36.85321101 66.14678899] ; [2.14678899 3.85321101],0
v2,1,0.332992,0.937228,[51 44] ; [2 4],[49.85148515 45.14851485] ; [3.14851485 2.85148515],0
d1,1,0.401066,0.705128,[51 53] ; [4 2],[52. 52.] ; [3. 3.],0
s2,1,0.483164,0.491714,[49 53] ; [2 4],[48.16666667 53.83333333] ; [2.83333333 3.16666667],0
p6,1,0.491406,0.473447,[22 81] ; [2 4],[22.67889908 80.32110092] ; [1.32110092 4.67889908],0
n5,1,0.510776,0.432477,[73 30] ; [5 1],[73.70642202 29.29357798] ; [4.29357798 1.70642202],0
d3,1,0.52605,0.402016,[55 48] ; [4 2],[55.75229358 47.24770642] ; [3.24770642 2.75229358],0
d4,1,0.570887,0.321201,[75 28] ; [5 1],[75.59633028 27.40366972] ; [4.40366972 1.59633028],0
a4,1,0.641364,0.216963,[42 62] ; [3 3],[42.54545455 61.45454545] ; [2.45454545 3.54545455],0
a7,1,0.664772,0.187779,[60 44] ; [4 2],[60.50909091 43.49090909] ; [3.49090909 2.50909091],0
s7,1,0.68495,0.164607,[42 59] ; [3 3],[42.47663551 58.52336449] ; [2.52336449 3.47663551],0
b5,1,0.697897,0.150668,[61 43] ; [4 2],[61.45454545 42.54545455] ; [3.54545455 2.45454545],0
s6,1,0.717921,0.130493,[61 42] ; [4 2],[61.42201835 41.57798165] ; [3.57798165 2.42201835],0
b1,1,0.746507,0.10449,[45 59] ; [3 3],[45.38181818 58.61818182] ; [2.61818182 3.38181818],0
n4,1,0.772993,0.08321,[75 29] ; [4 2],[74.69090909 29.30909091] ; [4.30909091 1.69090909],0
p4,1,0.846713,0.03737,[38 64] ; [2 4],[37.77777778 64.22222222] ; [2.22222222 3.77777778],0
p7,1,0.855866,0.032993,[36 64] ; [2 3],[36.19047619 63.80952381] ; [1.80952381 3.19047619],0
d5,1,0.860398,0.03093,[65 38] ; [4 2],[65.20183486 37.79816514] ; [3.79816514 2.20183486],0
v3,1,0.891656,0.018553,[35 62] ; [2 4],[34.84466019 62.15533981] ; [2.15533981 3.84466019],0
n1,1,1.0,0.0,[15 15] ; [1 1],[15. 15.] ; [1. 1.],0
