Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,31.356571,[22 41] ; [32  2],[35.07216495 27.92783505] ; [18.92783505 15.07216495],1
d2,1,0.0,27.397572,[14 50] ; [26  8],[26.12244898 37.87755102] ; [13.87755102 20.12244898],1
d5,1,0.0,26.301781,[26 38] ; [32  2],[37.87755102 26.12244898] ; [20.12244898 13.87755102],1
d4,1,1.5e-05,18.767173,[35 29] ; [33  1],[44.40816327 19.59183673] ; [23.59183673 10.40816327],1
a2,1,0.000841,11.148945,[ 5 59] ; [12 23],[10.98989899 53.01010101] ; [ 6.01010101 28.98989899],1
a5,1,0.001344,10.280842,[26 38] ; [26  9],[33.61616162 30.38383838] ; [18.38383838 16.61616162],0
s8,1,0.001393,10.2149,[ 9 55] ; [15 20],[15.51515152 48.48484848] ; [ 8.48484848 26.51515152],0
a3,1,0.006919,7.293944,[29 34] ; [26  9],[35.35714286 27.64285714] ; [19.64285714 15.35714286],0
a4,1,0.007523,7.143673,[19 45] ; [20 15],[25.21212121 38.78787879] ; [13.78787879 21.21212121],0
u1,1,0.011199,6.433432,[ 1 63] ; [ 5 30],[ 3.87878788 60.12121212] ; [ 2.12121212 32.87878788],0
b4,1,0.018751,5.524554,[30 34] ; [25 10],[35.55555556 28.44444444] ; [19.44444444 15.55555556],0
p10,1,0.034344,4.477488,[26 38] ; [22 13],[31.03030303 32.96969697] ; [16.96969697 18.03030303],0
a7,1,0.0394,4.243537,[34 30] ; [26  9],[38.78787879 25.21212121] ; [21.21212121 13.78787879],0
s5,1,0.061828,3.48766,[ 8 53] ; [10 25],[11.4375 49.5625] ; [ 6.5625 28.4375],0
r2,1,0.075338,3.162707,[49 15] ; [31  3],[52.24489796 11.75510204] ; [27.75510204  6.24489796],0
p8,1,0.092473,2.830785,[15 48] ; [14 21],[18.64285714 44.35714286] ; [10.35714286 24.64285714],0
s6,1,0.123223,2.375873,[21 43] ; [17 18],[24.56565657 39.43434343] ; [13.43434343 21.56565657],0
r1,1,0.17835,1.811323,[35 29] ; [24 11],[38.14141414 25.85858586] ; [20.85858586 14.14141414],0
r4,1,0.17835,1.811323,[35 29] ; [24 11],[38.14141414 25.85858586] ; [20.85858586 14.14141414],0
n2,1,0.18303,1.772848,[15  8] ; [6 8],[13.05405405  9.94594595] ; [7.94594595 6.05405405],0
a8,1,0.20402,1.613362,[ 9 53] ; [ 2 32],[ 7.10416667 54.89583333] ; [ 3.89583333 30.10416667],0
p3,1,0.204386,1.610753,[16 48] ; [13 22],[18.74747475 45.25252525] ; [10.25252525 24.74747475],0
p5,1,0.255793,1.291384,[ 1 62] ; [ 2 33],[ 1.92857143 61.07142857] ; [ 1.07142857 33.92857143],0
n5,1,0.258695,1.275729,[29 34] ; [12 23],[26.35714286 36.64285714] ; [14.64285714 20.35714286],0
a6,1,0.273061,1.201303,[38 26] ; [24 10],[40.48979592 23.51020408] ; [21.51020408 12.48979592],0
s2,1,0.305626,1.049485,[18 46] ; [13 21],[20.24489796 43.75510204] ; [10.75510204 23.24489796],0
v3,1,0.327622,0.958275,[10 51] ; [ 3 30],[ 8.43617021 52.56382979] ; [ 4.56382979 28.43617021],0
p9,1,0.350332,0.872255,[34 30] ; [22 13],[36.2020202 27.7979798] ; [19.7979798 15.2020202],0
v4,1,0.350978,0.869918,[45 18] ; [28  7],[46.92857143 16.07142857] ; [26.07142857  8.92857143],0
p2,1,0.428881,0.625853,[41 23] ; [19 15],[39.18367347 24.81632653] ; [20.81632653 13.18367347],0
s7,1,0.436707,0.60492,[13 47] ; [ 9 22],[14.50549451 45.49450549] ; [ 7.49450549 23.50549451],0
r3,1,0.462527,0.539773,[43 21] ; [26  9],[44.60606061 19.39393939] ; [24.39393939 10.60606061],0
p4,1,0.479907,0.499074,[19 44] ; [13 22],[20.57142857 42.42857143] ; [11.42857143 23.57142857],0
p7,1,0.483936,0.48998,[25 36] ; [16 17],[26.60638298 34.39361702] ; [14.39361702 18.60638298],0
u2,1,0.604259,0.26862,[20 15] ; [6 3],[20.68181818 14.31818182] ; [5.31818182 3.68181818],0
u3,1,0.604259,0.26862,[20 15] ; [6 3],[20.68181818 14.31818182] ; [5.31818182 3.68181818],0
n1,1,0.623317,0.241233,[ 8 15] ; [6 8],[ 8.7027027 14.2972973] ; [5.2972973 8.7027027],0
b5,1,0.624836,0.239129,[37 27] ; [22 13],[38.14141414 25.85858586] ; [20.85858586 14.14141414],0
n3,1,0.631259,0.230358,[12 10] ; [6 7],[11.31428571 10.68571429] ; [6.68571429 6.31428571],0
p11,1,0.664725,0.187835,[30 34] ; [18 17],[31.03030303 32.96969697] ; [16.96969697 18.03030303],0
n4,1,0.683343,0.166387,[32 32] ; [19 16],[32.96969697 31.03030303] ; [18.03030303 16.96969697],0
v1,1,0.692705,0.156173,[21 42] ; [10 24],[20.13402062 42.86597938] ; [10.86597938 23.13402062],0
b2,1,0.697144,0.15146,[10 28] ; [ 8 18],[10.6875 27.3125] ; [ 7.3125 18.6875],0
b3,1,0.697144,0.15146,[10 28] ; [ 8 18],[10.6875 27.3125] ; [ 7.3125 18.6875],0
