Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,178.114314,[376  25] ; [47 72],[326.19807692  74.80192308] ; [96.80192308 22.19807692],1
p11,1,0.0,46.19182,[333  69] ; [65 58],[304.75428571  97.24571429] ; [93.24571429 29.75428571],1
p8,1,8e-06,19.982503,[216 182] ; [38 84],[194.40769231 203.59230769] ; [59.59230769 62.40769231],1
s6,1,2.3e-05,17.912254,[274 123] ; [58 63],[254.44787645 142.55212355] ; [77.55212355 43.44787645],1
s8,1,3.4e-05,17.174171,[170 232] ; [26 95],[150.65391969 251.34608031] ; [45.34608031 75.65391969],1
p2,1,8.4e-05,15.467521,[343  58] ; [86 37],[328.29961832  72.70038168] ; [100.70038168  22.29961832],1
n4,1,0.000163,14.216604,[299 103] ; [69 53],[282.32061069 119.67938931] ; [85.67938931 36.32061069],1
n5,1,0.000165,14.191378,[294 105] ; [68 54],[277.23224568 121.76775432] ; [84.76775432 37.23224568],1
n6,1,0.00017,14.135824,[341  61] ; [85 37],[326.81679389  75.18320611] ; [99.18320611 22.81679389],1
p4,1,0.000434,12.378321,[238 162] ; [51 72],[221.03250478 178.96749522] ; [67.96749522 55.03250478],1
r4,1,0.000528,12.014406,[364  38] ; [97 26],[352.99428571  49.00571429] ; [108.00571429  14.99428571],1
r2,1,0.000737,11.39403,[382  18] ; [106  16],[373.94636015  26.05363985] ; [114.05363985   7.94636015],1
s2,1,0.000752,11.355743,[204 196] ; [41 81],[187.7394636 212.2605364] ; [57.2605364 64.7394636],1
s5,1,0.000898,11.027336,[135 253] ; [22 96],[120.38735178 267.61264822] ; [36.61264822 81.38735178],1
s7,1,0.00097,10.883745,[179 208] ; [34 83],[163.55357143 223.44642857] ; [49.44642857 67.55357143],1
p7,1,0.00172,9.826774,[249 141] ; [59 64],[234.15204678 155.84795322] ; [73.84795322 49.15204678],0
a6,1,0.002212,9.364762,[282 120] ; [68 55],[268. 134.] ; [82. 41.],0
v1,1,0.004224,8.184865,[182 208] ; [39 83],[168.33984375 221.66015625] ; [52.66015625 69.33984375],0
a5,1,0.004329,8.140399,[290 112] ; [72 51],[277.18857143 124.81142857] ; [84.81142857 38.18857143],0
a3,1,0.005039,7.865311,[281 121] ; [68 53],[268.25621415 133.74378585] ; [80.74378585 40.25621415],0
a7,1,0.006005,7.548892,[299 102] ; [76 47],[286.97519084 114.02480916] ; [88.02480916 34.97519084],0
d5,1,0.009114,6.80044,[322  79] ; [85 38],[311.46374046  89.53625954] ; [95.53625954 27.46374046],0
s3,1,0.011881,6.328598,[223 178] ; [52 70],[210.85086042 190.14913958] ; [64.14913958 57.85086042],0
r1,1,0.012879,6.18561,[313  87] ; [82 40],[302.68199234  97.31800766] ; [92.31800766 29.68199234],0
b1,1,0.013067,6.160003,[149 253] ; [61 62],[160.8 241.2] ; [49.2 73.8],0
d3,1,0.013224,6.138878,[273 127] ; [69 54],[261.56787763 138.43212237] ; [80.43212237 42.56787763],0
u4,1,0.014504,5.97568,[  1 401] ; [  3 120],[  3.06285714 398.93714286] ; [  0.93714286 122.06285714],0
r3,1,0.023736,5.113854,[379  22] ; [109  14],[373.45038168  27.54961832] ; [114.54961832   8.45038168],0
d4,1,0.037213,4.340651,[326  76] ; [89 34],[317.77142857  84.22857143] ; [97.22857143 25.77142857],0
p3,1,0.04437,4.042413,[186 215] ; [44 78],[176.34799235 224.65200765] ; [53.65200765 68.34799235],0
s1,1,0.050422,3.82736,[  9 391] ; [  7 115],[ 12.2605364 387.7394636] ; [  3.7394636 118.2605364],0
d1,1,0.066304,3.372224,[221 181] ; [56 67],[212.10285714 189.89714286] ; [64.89714286 58.10285714],0
p6,1,0.066606,3.364746,[148 250] ; [34 87],[139.56840077 258.43159923] ; [42.43159923 78.56840077],0
n2,1,0.080751,3.049712,[73 19] ; [33 17],[68.67605634 23.32394366] ; [37.32394366 12.67605634],0
p5,1,0.08731,2.923286,[ 35 365] ; [  5 118],[ 30.59273423 369.40726577] ; [  9.40726577 113.59273423],0
u2,1,0.089004,2.892287,[70 50] ; [24 30],[64.82758621 55.17241379] ; [29.17241379 24.82758621],0
a1,1,0.115053,2.483408,[ 11 391] ; [  7 116],[ 13.78285714 388.21714286] ; [  4.21714286 118.78285714],0
p12,1,0.168535,1.895929,[ 22 378] ; [  3 119],[ 19.15708812 380.84291188] ; [  5.84291188 116.15708812],0
a2,1,0.206511,1.595716,[ 90 312] ; [ 21 102],[ 84.99428571 317.00571429] ; [26.00571429 96.99428571],0
n3,1,0.212174,1.556532,[69 22] ; [33 17],[65.82978723 25.17021277] ; [36.17021277 13.82978723],0
u3,1,0.264587,1.244596,[74 46] ; [29 26],[70.62857143 49.37142857] ; [32.37142857 22.62857143],0
b5,1,0.280454,1.16489,[243 159] ; [81 42],[248.09142857 153.90857143] ; [75.90857143 47.09142857],0
v2,1,0.284791,1.144083,[157 229] ; [43 79],[151.96850394 234.03149606] ; [48.03149606 73.96850394],0
s4,1,0.362265,0.830026,[ 84 313] ; [ 21 100],[ 80.47297297 316.52702703] ; [24.52702703 96.47297297],0
a4,1,0.403219,0.698705,[172 230] ; [47 75],[168.01145038 233.98854962] ; [50.98854962 71.01145038],0
b2,1,0.458249,0.550169,[ 76 151] ; [29 47],[ 78.66336634 148.33663366] ; [26.33663366 49.66336634],0
b3,1,0.458249,0.550169,[ 76 151] ; [29 47],[ 78.66336634 148.33663366] ; [26.33663366 49.66336634],0
a8,1,0.520844,0.412221,[ 49 328] ; [ 12 100],[ 47.02862986 329.97137014] ; [13.97137014 98.02862986],0
d2,1,0.597857,0.27824,[175 226] ; [57 66],[177.54198473 223.45801527] ; [54.45801527 68.54198473],0
n1,1,0.654456,0.200328,[34 57] ; [21 30],[35.24647887 55.75352113] ; [19.75352113 31.24647887],0
b4,1,0.705463,0.142851,[230 172] ; [68 55],[228.18285714 173.81714286] ; [69.81714286 53.18285714],0
u1,1,0.883472,0.021483,[ 61 341] ; [ 18 105],[ 60.49142857 341.50857143] ; [ 18.50857143 104.49142857],0
p1,1,0.962614,0.002197,[ 27 374] ; [  8 113],[ 26.88697318 374.11302682] ; [  8.11302682 112.88697318],0
