Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.4e-05,18.923149,[12 39] ; [40 22],[23.46902655 27.53097345] ; [28.53097345 33.46902655],1
s6,1,0.016648,5.733158,[39 11] ; [35 27],[33.03571429 16.96428571] ; [40.96428571 21.03571429],0
a6,1,0.018728,5.526781,[27 24] ; [46 16],[32.94690265 18.05309735] ; [40.05309735 21.94690265],0
a3,1,0.019415,5.463709,[32 19] ; [51 11],[37.46017699 13.53982301] ; [45.53982301 16.46017699],0
v1,1,0.033012,4.545159,[21 29] ; [38 23],[26.57657658 23.42342342] ; [32.42342342 28.57657658],0
p11,1,0.04525,4.009301,[39 12] ; [56  6],[42.87610619  8.12389381] ; [52.12389381  9.87610619],0
p7,1,0.084362,2.978791,[31 19] ; [47 14],[35.13513514 14.86486486] ; [42.86486486 18.13513514],0
a7,1,0.089411,2.884944,[33 18] ; [49 13],[37.00884956 13.99115044] ; [44.99115044 17.00884956],0
r4,1,0.097887,2.739631,[44  7] ; [59  3],[46.48672566  4.51327434] ; [56.51327434  5.48672566],0
p3,1,0.11415,2.495801,[22 29] ; [36 26],[26.17699115 24.82300885] ; [31.82300885 30.17699115],0
p1,1,0.175989,1.831171,[ 6 45] ; [ 3 59],[ 4.0619469 46.9380531] ; [ 4.9380531 57.0619469],0
a8,1,0.183523,1.768858,[ 6 42] ; [12 41],[ 8.55445545 39.44554455] ; [ 9.44554455 43.55445545],0
n1,1,0.195846,1.673086,[ 8 10] ; [2 8],[ 6.42857143 11.57142857] ; [3.57142857 6.42857143],0
r2,1,0.214831,1.538567,[44  7] ; [56  4],[45.94594595  5.05405405] ; [54.05405405  5.94594595],0
p9,1,0.217827,1.518628,[43  8] ; [56  5],[45.08035714  5.91964286] ; [53.91964286  7.08035714],0
p10,1,0.246962,1.340409,[41 10] ; [53  7],[43.18918919  7.81081081] ; [50.81081081  9.18918919],0
a1,1,0.248017,1.334441,[ 1 50] ; [ 4 58],[ 2.25663717 48.74336283] ; [ 2.74336283 59.25663717],0
p5,1,0.27257,1.203768,[ 6 45] ; [12 50],[ 8.12389381 42.87610619] ; [ 9.87610619 52.12389381],0
b1,1,0.298854,1.0793,[23 28] ; [22 40],[20.30973451 30.69026549] ; [24.69026549 37.30973451],0
p6,1,0.31725,1.00025,[19 32] ; [28 32],[21.59459459 29.40540541] ; [25.40540541 34.59459459],0
p2,1,0.322835,0.977427,[39 12] ; [52 10],[41.07079646  9.92920354] ; [49.92920354 12.07079646],0
s4,1,0.331058,0.944757,[ 7 44] ; [ 5 57],[ 5.4159292 45.5840708] ; [ 6.5840708 55.4159292],0
d3,1,0.353988,0.859108,[32 19] ; [44 18],[34.30088496 16.69911504] ; [41.69911504 20.30088496],0
n5,1,0.436952,0.604274,[36 15] ; [47 14],[37.79464286 13.20535714] ; [45.20535714 15.79464286],0
n3,1,0.453323,0.562329,[10  7] ; [8 3],[10.92857143  6.07142857] ; [7.07142857 3.92857143],0
d4,1,0.459454,0.547226,[40 11] ; [52 10],[41.52212389  9.47787611] ; [50.47787611 11.52212389],0
n4,1,0.471412,0.518665,[41 10] ; [53  9],[42.42477876  8.57522124] ; [51.57522124 10.42477876],0
r1,1,0.482727,0.492696,[42  9] ; [54  8],[43.32743363  7.67256637] ; [52.67256637  9.32743363],0
p4,1,0.492948,0.470086,[28 23] ; [38 24],[29.78761062 21.21238938] ; [36.21238938 25.78761062],0
a2,1,0.516867,0.420141,[ 9 42] ; [14 48],[10.38053097 40.61946903] ; [12.61946903 49.38053097],0
b5,1,0.561455,0.337191,[26 25] ; [35 27],[27.53097345 23.46902655] ; [33.46902655 28.53097345],0
b2,1,0.573924,0.316161,[15 16] ; [21 29],[13.77777778 17.22222222] ; [22.22222222 27.77777778],0
b3,1,0.573924,0.316161,[15 16] ; [21 29],[13.77777778 17.22222222] ; [22.22222222 27.77777778],0
d5,1,0.609194,0.26135,[40 11] ; [51 11],[41.07079646  9.92920354] ; [49.92920354 12.07079646],0
u1,1,0.611128,0.258535,[ 8 43] ; [12 50],[ 9.02654867 41.97345133] ; [10.97345133 51.02654867],0
n2,1,0.732122,0.117172,[12  6] ; [8 3],[12.4137931  5.5862069] ; [7.5862069 3.4137931],0
a5,1,0.741471,0.108838,[40 11] ; [47 15],[39.26548673 11.73451327] ; [47.73451327 14.26548673],0
u3,1,0.75706,0.095694,[11  8] ; [7 4],[11.4  7.6] ; [6.6 4.4],0
a4,1,0.769639,0.085759,[20 31] ; [26 36],[20.76106195 30.23893805] ; [25.23893805 36.76106195],0
d1,1,0.769639,0.085759,[31 20] ; [36 26],[30.23893805 20.76106195] ; [36.76106195 25.23893805],0
p12,1,0.769969,0.085507,[ 4 46] ; [ 4 57],[ 3.6036036 46.3963964] ; [ 4.3963964 56.6036036],0
v4,1,0.774118,0.082365,[47  4] ; [58  4],[47.38938053  3.61061947] ; [57.61061947  4.38938053],0
s7,1,0.794274,0.067998,[29 22] ; [35 24],[29.67272727 21.32727273] ; [34.32727273 24.67272727],0
u2,1,0.804113,0.061517,[13  6] ; [8 3],[13.3  5.7] ; [7.7 3.3],0
s3,1,0.805166,0.060844,[17 34] ; [19 42],[16.39285714 34.60714286] ; [19.60714286 41.39285714],0
d2,1,0.812044,0.056544,[26 25] ; [33 29],[26.62831858 24.37168142] ; [32.37168142 29.62831858],0
p8,1,0.814853,0.054835,[30 21] ; [36 23],[30.6 20.4] ; [35.4 23.6],0
n6,1,0.829991,0.046102,[42  9] ; [52 10],[42.42477876  8.57522124] ; [51.57522124 10.42477876],0
s5,1,0.852866,0.034397,[13 37] ; [16 42],[13.42592593 36.57407407] ; [15.57407407 42.42592593],0
s1,1,0.868384,0.02746,[ 2 49] ; [ 2 58],[ 1.83783784 49.16216216] ; [ 2.16216216 57.83783784],0
