Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,26.284788,[115  19] ; [3 9],[108.30136986  25.69863014] ; [9.69863014 2.30136986],1
v4,1,8.8e-05,15.36902,[124   9] ; [7 5],[120.15862069  12.84137931] ; [10.84137931  1.15862069],1
r2,1,0.002477,9.157272,[117  14] ; [7 5],[113.59440559  17.40559441] ; [10.40559441  1.59440559],0
d5,1,0.014848,5.934433,[107  26] ; [6 6],[103.64827586  29.35172414] ; [9.35172414 2.64827586],0
s7,1,0.020989,5.327696,[81 48] ; [3 8],[77.4 51.6] ; [6.6 4.4],0
s3,1,0.024449,5.062463,[83 51] ; [3 8],[79.47586207 54.52413793] ; [6.52413793 4.47586207],0
r1,1,0.026287,4.937054,[97 37] ; [5 7],[93.61643836 40.38356164] ; [8.38356164 3.61643836],0
s8,1,0.030415,4.685694,[77 57] ; [3 9],[73.42465753 60.57534247] ; [6.57534247 5.42465753],0
d1,1,0.050207,3.834528,[73 61] ; [3 9],[69.75342466 64.24657534] ; [6.24657534 5.75342466],0
n4,1,0.058767,3.571832,[109  25] ; [7 5],[106.46575342  27.53424658] ; [9.53424658 2.46575342],0
s6,1,0.067558,3.341368,[97 33] ; [6 6],[94.29577465 35.70422535] ; [8.70422535 3.29577465],0
v2,1,0.110806,2.542686,[68 62] ; [3 8],[65.46099291 64.53900709] ; [5.53900709 5.46099291],0
d4,1,0.119865,2.419088,[104  29] ; [7 5],[101.8137931  31.1862069] ; [9.1862069 2.8137931],0
s2,1,0.131659,2.272834,[75 59] ; [4 8],[72.50684932 61.49315068] ; [6.49315068 5.50684932],0
n3,1,0.137155,2.209596,[22  8] ; [2 3],[20.57142857  9.42857143] ; [3.42857143 1.57142857],0
v1,1,0.142807,2.14745,[72 58] ; [4 8],[69.57746479 60.42253521] ; [6.42253521 5.57746479],0
d2,1,0.191944,1.702634,[71 63] ; [4 8],[68.83561644 65.16438356] ; [6.16438356 5.83561644],0
s5,1,0.193264,1.692555,[56 70] ; [3 9],[53.86956522 72.13043478] ; [5.13043478 6.86956522],0
n5,1,0.222152,1.490414,[109  25] ; [8 4],[107.38356164  26.61643836] ; [9.61643836 2.38356164],0
b5,1,0.245739,1.347366,[55 79] ; [7 5],[56.90410959 77.09589041] ; [5.09589041 6.90410959],0
d3,1,0.268447,1.224664,[67 67] ; [8 4],[68.83561644 65.16438356] ; [6.16438356 5.83561644],0
v3,1,0.29499,1.096708,[57 74] ; [3 8],[55.35211268 75.64788732] ; [4.64788732 6.35211268],0
u3,1,0.316603,1.002928,[20 19] ; [1 3],[19.04651163 19.95348837] ; [1.95348837 2.04651163],0
b3,1,0.325568,0.966448,[39 52] ; [2 6],[37.68686869 53.31313131] ; [3.31313131 4.68686869],0
b2,1,0.325568,0.966448,[39 52] ; [2 6],[37.68686869 53.31313131] ; [3.31313131 4.68686869],0
b4,1,0.337113,0.921381,[70 64] ; [8 4],[71.5890411 62.4109589] ; [6.4109589 5.5890411],0
p6,1,0.351967,0.866352,[62 69] ; [4 8],[60.46153846 70.53846154] ; [5.53846154 6.46153846],0
p11,1,0.353577,0.860578,[105  29] ; [8 4],[103.71232877  30.28767123] ; [9.28767123 2.71232877],0
p1,1,0.390521,0.737319,[ 12 121] ; [ 2 10],[ 12.84137931 120.15862069] ; [ 1.15862069 10.84137931],0
u2,1,0.392578,0.730941,[20 18] ; [3 1],[20.80952381 17.19047619] ; [2.19047619 1.80952381],0
a5,1,0.463382,0.537712,[92 42] ; [7 5],[90.8630137 43.1369863] ; [8.1369863 3.8630137],0
n2,1,0.510835,0.432357,[23  8] ; [3 2],[22.38888889  8.61111111] ; [3.61111111 1.38888889],0
n1,1,0.580758,0.305011,[16 14] ; [2 3],[15.42857143 14.57142857] ; [2.57142857 2.42857143],0
p3,1,0.609477,0.260938,[88 46] ; [7 5],[87.19178082 46.80821918] ; [7.80821918 4.19178082],0
b1,1,0.649517,0.20651,[69 65] ; [7 5],[69.75342466 64.24657534] ; [6.24657534 5.75342466],0
p10,1,0.651179,0.204417,[107  26] ; [9 3],[106.4  26.6] ; [9.6 2.4],0
a6,1,0.686623,0.162766,[48 86] ; [5 7],[48.64383562 85.35616438] ; [4.35616438 7.64383562],0
a4,1,0.704643,0.143687,[63 70] ; [5 7],[62.37241379 70.62758621] ; [5.62758621 6.37241379],0
p8,1,0.74058,0.109618,[84 49] ; [7 5],[83.46896552 49.53103448] ; [7.53103448 4.46896552],0
p12,1,0.7499,0.101615,[  8 125] ; [ 1 11],[  8.25517241 124.74482759] ; [ 0.74482759 11.25517241],0
a3,1,0.758169,0.094794,[95 39] ; [8 4],[94.53424658 39.46575342] ; [8.46575342 3.53424658],0
p5,1,0.808591,0.058682,[ 26 107] ; [ 2 10],[ 25.68275862 107.31724138] ; [2.31724138 9.68275862],0
s4,1,0.817582,0.053203,[ 26 108] ; [ 2 10],[ 25.69863014 108.30136986] ; [2.30136986 9.69863014],0
n6,1,0.817582,0.053203,[108  26] ; [10  2],[108.30136986  25.69863014] ; [9.69863014 2.30136986],0
p9,1,0.871671,0.026094,[114  20] ; [10  2],[113.80821918  20.19178082] ; [10.19178082  1.80821918],0
p2,1,0.896057,0.017068,[108  24] ; [10  2],[108.16666667  23.83333333] ; [9.83333333 2.16666667],0
p7,1,0.909224,0.013,[97 35] ; [9 3],[97.16666667 34.83333333] ; [8.83333333 3.16666667],0
