Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.3e-05,19.079669,[94 45] ; [52 75],[76.29323308 62.70676692] ; [69.70676692 57.29323308],1
v3,1,0.000684,11.531587,[60 77] ; [31 98],[46.86842105 90.13157895] ; [44.13157895 84.86842105],1
p10,1,0.00081,11.219093,[123  17] ; [93 37],[112.  28.] ; [104.  26.],1
p9,1,0.003651,8.44982,[123  17] ; [97 34],[113.65313653  26.34686347] ; [106.34686347  24.65313653],0
n5,1,0.009374,6.75013,[114  26] ; [88 42],[104.74074074  35.25925926] ; [97.25925926 32.74074074],0
u1,1,0.022131,5.235459,[ 28 113] ; [ 13 118],[ 21.25367647 119.74632353] ; [ 19.74632353 111.25367647],0
r4,1,0.023231,5.15117,[130  11] ; [109  22],[123.89338235  17.10661765] ; [115.10661765  15.89338235],0
p11,1,0.02442,5.064576,[119  22] ; [96 35],[111.45220588  29.54779412] ; [103.54779412  27.45220588],0
n4,1,0.027605,4.852552,[116  25] ; [93 38],[108.34191176  32.65808824] ; [100.65808824  30.34191176],0
s1,1,0.043571,4.073112,[  2 136] ; [  8 123],[  5.13011152 132.86988848] ; [  4.86988848 126.13011152],0
a2,1,0.05438,3.701003,[ 36 105] ; [ 21 110],[ 29.54779412 111.45220588] ; [ 27.45220588 103.54779412],0
p2,1,0.054582,3.694811,[129  12] ; [109  21],[123.8302583  17.1697417] ; [114.1697417  15.8302583],0
d1,1,0.05927,3.557691,[86 55] ; [65 66],[78.27573529 62.72426471] ; [72.72426471 58.27573529],0
v4,1,0.066874,3.358132,[135   6] ; [118  13],[131.15073529   9.84926471] ; [121.84926471   9.15073529],0
p8,1,0.068747,3.312685,[90 49] ; [70 60],[82.67657993 56.32342007] ; [77.32342007 52.67657993],0
n6,1,0.106685,2.602647,[123  18] ; [104  26],[118.10701107  22.89298893] ; [108.89298893  21.10701107],0
u3,1,0.112166,2.523429,[33 17] ; [23 23],[29.16666667 20.83333333] ; [26.83333333 19.16666667],0
d5,1,0.12329,2.375023,[120  21] ; [102  29],[115.08088235  25.91911765] ; [106.91911765  24.08088235],0
b5,1,0.130908,2.281706,[86 55] ; [68 63],[79.83088235 61.16911765] ; [74.16911765 56.83088235],0
s3,1,0.131809,2.271072,[53 87] ; [61 69],[59.11111111 80.88888889] ; [54.88888889 75.11111111],0
a7,1,0.181568,1.784747,[112  29] ; [95 36],[107.30514706  33.69485294] ; [99.69485294 31.30514706],0
