Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,39.423837,[182  41] ; [41 48],[159.38782051  63.61217949] ; [63.61217949 25.38782051],1
p10,1,1e-06,23.384615,[194  26] ; [56 31],[179.15309446  40.84690554] ; [70.84690554 16.15309446],1
n6,1,2.3e-05,17.946356,[195  27] ; [60 29],[182.02572347  39.97427653] ; [72.97427653 16.02572347],1
p9,1,0.000195,13.88205,[195  24] ; [64 25],[184.15909091  34.84090909] ; [74.84090909 14.15909091],1
p4,1,0.0007,11.489654,[124  97] ; [31 58],[110.5 110.5] ; [44.5 44.5],1
s6,1,0.006094,7.52233,[144  73] ; [43 44],[133.48355263  83.51644737] ; [53.51644737 33.48355263],0
p8,1,0.007927,7.049997,[124  93] ; [36 53],[113.46405229 103.53594771] ; [46.53594771 42.46405229],0
p3,1,0.008234,6.98189,[111 110] ; [30 59],[100.51935484 120.48064516] ; [40.48064516 48.51935484],0
s7,1,0.009498,6.726738,[ 97 111] ; [26 60],[ 87.02040816 120.97959184] ; [35.97959184 50.02040816],0
a1,1,0.019697,5.438581,[  5 218] ; [ 7 82],[  8.57692308 214.42307692] ; [ 3.42307692 85.57692308],0
v3,1,0.020752,5.347542,[ 78 142] ; [19 68],[ 69.51140065 150.48859935] ; [27.48859935 59.51140065],0
n2,1,0.02706,4.886986,[43  6] ; [18  9],[39.32894737  9.67105263] ; [21.67105263  5.32894737],0
d3,1,0.035243,4.433381,[ 81 141] ; [44 45],[ 89.22829582 132.77170418] ; [35.77170418 53.22829582],0
p7,1,0.036784,4.360402,[142  74] ; [46 41],[134.01980198  81.98019802] ; [53.98019802 33.01980198],0
d2,1,0.081931,3.026178,[ 37 185] ; [ 8 81],[ 32.1221865 189.8778135] ; [12.8778135 76.1221865],0
p6,1,0.092992,2.821805,[ 78 141] ; [22 64],[ 71.80327869 147.19672131] ; [28.19672131 57.80327869],0
a5,1,0.107054,2.597176,[132  90] ; [44 45],[125.63344051  96.36655949] ; [50.36655949 38.63344051],0
v1,1,0.129817,2.294688,[111 104] ; [37 51],[105.01650165 109.98349835] ; [42.98349835 45.01650165],0
p5,1,0.134921,2.234951,[ 28 192] ; [ 6 82],[ 24.28571429 195.71428571] ; [ 9.71428571 78.28571429],0
s8,1,0.143117,2.144119,[ 84 137] ; [26 63],[ 78.41935484 142.58064516] ; [31.58064516 57.41935484],0
s2,1,0.153859,2.033564,[ 94 125] ; [30 58],[ 88.45602606 130.54397394] ; [35.54397394 52.45602606],0
a6,1,0.157657,1.99656,[139  83] ; [48 41],[133.48553055  88.51446945] ; [53.51446945 35.48553055],0
d4,1,0.163116,1.945094,[123  99] ; [57 32],[128.48874598  93.51125402] ; [51.51125402 37.48874598],0
b3,1,0.210304,1.569334,[48 83] ; [14 38],[44.38251366 86.61748634] ; [17.61748634 34.38251366],0
b2,1,0.210304,1.569334,[48 83] ; [14 38],[44.38251366 86.61748634] ; [17.61748634 34.38251366],0
r4,1,0.214103,1.543465,[195  28] ; [73 16],[191.55128205  31.44871795] ; [76.44871795 12.55128205],0
n1,1,0.220315,1.502316,[23 25] ; [ 9 18],[20.48 27.52] ; [11.52 15.48],0
v2,1,0.273834,1.197438,[108 103] ; [38 48],[103.72390572 107.27609428] ; [42.27609428 43.72390572],0
u1,1,0.28377,1.148946,[ 11 212] ; [ 2 87],[  9.29166667 213.70833333] ; [ 3.70833333 85.29166667],0
a7,1,0.296605,1.089396,[135  86] ; [60 29],[139.01612903  81.98387097] ; [55.98387097 33.01612903],0
d5,1,0.305589,1.049643,[127  96] ; [45 44],[122.93589744 100.06410256] ; [49.06410256 39.93589744],0
s3,1,0.374807,0.787666,[115 103] ; [41 46],[111.50163934 106.49836066] ; [44.49836066 42.50163934],0
a2,1,0.38275,0.761851,[ 16 207] ; [ 4 85],[ 14.29487179 208.70512821] ; [ 5.70512821 83.29487179],0
p2,1,0.393676,0.727559,[184  36] ; [70 18],[181.42857143  38.57142857] ; [72.57142857 15.42857143],0
b1,1,0.398873,0.711722,[ 84 139] ; [29 60],[ 80.76602564 142.23397436] ; [32.23397436 56.76602564],0
n3,1,0.439194,0.598388,[40  9] ; [20  7],[38.68421053 10.31578947] ; [21.31578947  5.68421053],0
b4,1,0.547356,0.362075,[127  96] ; [54 35],[129.36858974  93.63141026] ; [51.63141026 37.36858974],0
a4,1,0.572373,0.318729,[ 59 162] ; [21 68],[ 57.03225806 163.96774194] ; [22.96774194 66.03225806],0
s1,1,0.577922,0.309605,[  7 212] ; [ 4 85],[  7.82142857 211.17857143] ; [ 3.17857143 85.82142857],0
u2,1,0.638119,0.221211,[52 39] ; [20 18],[50.79069767 40.20930233] ; [21.20930233 16.79069767],0
a8,1,0.640554,0.218019,[ 30 180] ; [10 72],[ 28.76712329 181.23287671] ; [11.23287671 70.76712329],0
u3,1,0.707762,0.140523,[47 44] ; [21 17],[47.96899225 43.03100775] ; [20.03100775 17.96899225],0
a3,1,0.726931,0.121948,[132  90] ; [51 38],[130.63022508  91.36977492] ; [52.36977492 36.63022508],0
s4,1,0.742776,0.107702,[ 38 182] ; [14 75],[ 37.02265372 182.97734628] ; [14.97734628 74.02265372],0
r1,1,0.757883,0.095025,[161  61] ; [63 26],[159.89710611  62.10289389] ; [64.10289389 24.89710611],0
p1,1,0.762462,0.091355,[ 20 199] ; [ 7 80],[ 19.32352941 199.67647059] ; [ 7.67647059 79.32352941],0
r3,1,0.768172,0.086887,[209  13] ; [83  6],[208.43729904  13.56270096] ; [83.56270096  5.43729904],0
r2,1,0.771623,0.084246,[199  23] ; [77 10],[198.29126214  23.70873786] ; [77.70873786  9.29126214],0
b5,1,0.816229,0.054009,[126  97] ; [49 40],[125.08012821  97.91987179] ; [49.91987179 39.08012821],0
p12,1,0.880898,0.022449,[ 16 203] ; [ 6 82],[ 15.69381107 203.30618893] ; [ 6.30618893 81.69381107],0
