Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,112.367026,[42 51] ; [317  26],[76.57568807 16.42431193] ; [282.42431193  60.57568807],1
n6,1,0.0,80.316671,[55 37] ; [325  18],[80.36781609 11.63218391] ; [299.63218391  43.36781609],1
p10,1,0.0,30.094552,[62 29] ; [310  32],[78.18013857 12.81986143] ; [293.81986143  48.18013857],1
p9,1,2e-06,23.136949,[68 24] ; [315  27],[81.18894009 10.81105991] ; [301.81105991  40.18894009],1
v1,1,1.8e-05,18.358004,[36 52] ; [221 114],[53.46572104 34.53427896] ; [203.53427896 131.46572104],1
p11,1,0.000201,13.824277,[65 28] ; [296  47],[77.00229358 15.99770642] ; [283.99770642  59.00229358],1
p4,1,0.000769,11.315379,[64 29] ; [289  54],[75.29587156 17.70412844] ; [277.70412844  65.29587156],1
v3,1,0.001037,10.759993,[26 60] ; [167 167],[39.51904762 46.48095238] ; [153.48095238 180.51904762],0
a8,1,0.002798,8.934624,[ 3 84] ; [ 48 259],[11.26142132 75.73857868] ; [ 39.73857868 267.26142132],0
s7,1,0.004259,8.169841,[39 49] ; [198 125],[50.74452555 37.25547445] ; [186.25547445 136.74452555],0
u1,1,0.006451,7.419787,[11 82] ; [ 86 257],[20.69036697 72.30963303] ; [ 76.30963303 266.69036697],0
p5,1,0.010455,6.55562,[ 8 85] ; [ 68 272],[16.32332564 76.67667436] ; [ 59.67667436 280.32332564],0
a3,1,0.013486,6.104213,[60 33] ; [263  78],[69.21428571 23.78571429] ; [253.78571429  87.21428571],0
p8,1,0.016132,5.788423,[51 42] ; [232 108],[60.78290993 32.21709007] ; [222.21709007 117.78290993],0
u3,1,0.042831,4.102069,[26  7] ; [47 33],[21.31858407 11.68141593] ; [51.68141593 28.31858407],0
a4,1,0.047397,3.931246,[36 57] ; [172 170],[44.46896552 48.53103448] ; [163.53103448 178.46896552],0
s8,1,0.065668,3.388122,[41 52] ; [187 154],[48.85714286 44.14285714] ; [179.14285714 161.85714286],0
s2,1,0.070808,3.26419,[43 50] ; [193 147],[50.68822171 42.31177829] ; [185.31177829 154.68822171],0
d5,1,0.078589,3.093842,[73 20] ; [294  48],[78.46206897 14.53793103] ; [288.53793103  53.46206897],0
v2,1,0.08098,3.045123,[47 41] ; [213 122],[54.08983452 33.91016548] ; [205.91016548 129.08983452],0
n1,1,0.083036,3.004459,[ 5 15] ; [22 24],[ 8.18181818 11.81818182] ; [18.81818182 27.18181818],0
b4,1,0.086223,2.943508,[61 32] ; [191 152],[53.75229358 39.24770642] ; [198.24770642 144.75229358],0
d2,1,0.096423,2.763728,[41 52] ; [184 158],[48.10344828 44.89655172] ; [176.89655172 165.10344828],0
r1,1,0.109823,2.55676,[70 22] ; [285  57],[75.25345622 16.74654378] ; [279.74654378  62.25345622],0
a2,1,0.12865,2.308714,[19 74] ; [ 97 246],[24.74311927 68.25688073] ; [ 91.25688073 251.74311927],0
