Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,46.4754,[158  79] ; [27 75],[129.33628319 107.66371681] ; [55.66371681 46.33628319],1
v4,1,0.048511,3.892194,[216  20] ; [86 16],[210.86390533  25.13609467] ; [91.13609467 10.86390533],0
s5,1,0.101836,2.676545,[ 54 173] ; [15 81],[ 48.49226006 178.50773994] ; [20.50773994 75.49226006],0
v1,1,0.142748,2.148079,[123 108] ; [44 55],[116.9 114.1] ; [50.1 48.9],0
p11,1,0.146883,2.104329,[191  46] ; [75 27],[185.96460177  51.03539823] ; [80.03539823 21.96460177],0
s8,1,0.161422,1.960855,[ 53 184] ; [16 86],[ 48.23893805 188.76106195] ; [20.76106195 81.23893805],0
v3,1,0.173617,1.851429,[ 80 144] ; [28 72],[ 74.66666667 149.33333333] ; [33.33333333 66.66666667],0
r3,1,0.175385,1.836304,[214  21] ; [87 14],[210.52083333  24.47916667] ; [90.47916667 10.52083333],0
a8,1,0.189779,1.719331,[ 27 190] ; [17 77],[ 30.70096463 186.29903537] ; [13.29903537 80.70096463],0
p6,1,0.21783,1.518607,[ 69 162] ; [23 76],[ 64.4 166.6] ; [27.6 71.4],0
b2,1,0.226828,1.46064,[55 84] ; [18 41],[51.24747475 87.75252525] ; [21.75252525 37.24747475],0
b3,1,0.226828,1.46064,[55 84] ; [18 41],[51.24747475 87.75252525] ; [21.75252525 37.24747475],0
n1,1,0.227356,1.457328,[17 29] ; [12 11],[19.33333333 26.66666667] ; [ 9.66666667 13.33333333],0
p3,1,0.270577,1.213819,[106 129] ; [39 62],[101.41369048 133.58630952] ; [43.58630952 57.41369048],0
p1,1,0.298371,1.081462,[ 25 212] ; [ 7 94],[ 22.43786982 214.56213018] ; [ 9.56213018 91.43786982],0
p7,1,0.325663,0.966065,[136  97] ; [52 47],[131.93975904 101.06024096] ; [56.06024096 42.93975904],0
n5,1,0.363573,0.825512,[198  37] ; [81 20],[195.13392857  39.86607143] ; [83.86607143 17.13392857],0
u3,1,0.369829,0.80424,[33 32] ; [27 36],[30.46875 34.53125] ; [29.53125 33.46875],0
b4,1,0.482293,0.493673,[149  88] ; [60 42],[146.11504425  90.88495575] ; [62.88495575 39.11504425],0
p5,1,0.492196,0.471721,[ 19 216] ; [ 6 95],[ 17.48511905 217.51488095] ; [ 7.51488095 93.48511905],0
n3,1,0.527297,0.399598,[36 11] ; [16  7],[34.91428571 12.08571429] ; [17.08571429  5.91428571],0
a1,1,0.54517,0.366041,[ 13 224] ; [ 4 98],[ 11.88495575 225.11504425] ; [ 5.11504425 96.88495575],0
v2,1,0.546661,0.363332,[116 109] ; [44 48],[113.56466877 111.43533123] ; [46.43533123 45.56466877],0
p12,1,0.62591,0.237648,[ 13 221] ; [ 7 94],[ 13.97014925 220.02985075] ; [ 6.02985075 94.97014925],0
s1,1,0.631001,0.230706,[  3 228] ; [ 2 98],[  3.48942598 227.51057402] ; [ 1.51057402 98.48942598],0
u2,1,0.652553,0.202696,[33 32] ; [29 33],[31.73228346 33.26771654] ; [30.26771654 31.73228346],0
s6,1,0.700398,0.148059,[112 118] ; [51 49],[113.60606061 116.39393939] ; [49.39393939 50.60606061],0
b1,1,0.7137,0.134609,[ 98 139] ; [40 62],[ 96.47787611 140.52212389] ; [41.52212389 60.47787611],0
s2,1,0.812037,0.056548,[ 60 173] ; [27 73],[ 60.87387387 172.12612613] ; [26.12612613 73.87387387],0
u4,1,0.820476,0.051498,[  3 233] ; [  1 101],[  2.79289941 233.20710059] ; [  1.20710059 100.79289941],0
n2,1,0.826296,0.048161,[35 14] ; [17  6],[35.38888889 13.61111111] ; [16.61111111  6.38888889],0
s4,1,0.845296,0.038073,[ 26 205] ; [12 88],[ 26.51963746 204.48036254] ; [11.48036254 88.51963746],0
b5,1,0.861799,0.030305,[144  93] ; [63 39],[144.71681416  92.28318584] ; [62.28318584 39.71681416],0
n6,1,0.920867,0.009869,[195  41] ; [83 18],[194.68249258  41.31750742] ; [83.31750742 17.68249258],0
