Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.003804,8.375261,[64 19] ; [48  2],[69.89473684 13.10526316] ; [42.10526316  7.89473684],0
v2,1,0.005347,7.758144,[20 58] ; [24 24],[27.23809524 50.76190476] ; [16.76190476 31.23809524],0
v3,1,0.007798,7.079285,[16 63] ; [21 29],[22.65891473 56.34108527] ; [14.34108527 35.65891473],0
p10,1,0.008388,6.948674,[40 39] ; [37 13],[47.15503876 31.84496124] ; [29.84496124 20.15503876],0
r1,1,0.014032,6.034085,[40 43] ; [35 15],[46.80451128 36.19548872] ; [28.19548872 21.80451128],0
n2,1,0.019598,5.447371,[18 13] ; [13  1],[21.35555556  9.64444444] ; [9.64444444 4.35555556],0
r4,1,0.021702,5.269485,[51 32] ; [41 10],[56.98507463 26.01492537] ; [35.01492537 15.98507463],0
a7,1,0.021955,5.249322,[39 43] ; [34 16],[45.34848485 36.65151515] ; [27.65151515 22.34848485],0
a5,1,0.031805,4.608979,[33 50] ; [30 21],[39.02238806 43.97761194] ; [23.97761194 27.02238806],0
p4,1,0.040232,4.208079,[29 54] ; [27 24],[34.68656716 48.31343284] ; [21.31343284 29.68656716],0
a8,1,0.047258,3.936164,[10 68] ; [ 1 44],[ 6.97560976 71.02439024] ; [ 4.02439024 40.97560976],0
d2,1,0.057862,3.597644,[21 62] ; [ 6 45],[16.7238806 66.2761194] ; [10.2761194 40.7238806],0
n3,1,0.061664,3.492063,[20 10] ; [13  1],[22.5  7.5] ; [10.5  3.5],0
p9,1,0.07889,3.087631,[47 32] ; [38 13],[51.65384615 27.34615385] ; [33.34615385 17.65384615],0
s5,1,0.091412,2.849336,[15 65] ; [ 4 46],[11.69230769 68.30769231] ; [ 7.30769231 42.69230769],0
a3,1,0.093208,2.818071,[32 50] ; [27 23],[36.65151515 45.34848485] ; [22.34848485 27.65151515],0
u3,1,0.166792,1.911544,[17 34] ; [12 12],[19.72 31.28] ; [ 9.28 14.72],0
p12,1,0.1786,1.809235,[ 6 76] ; [ 1 50],[ 4.31578947 77.68421053] ; [ 2.68421053 48.31578947],0
p1,1,0.185092,1.756259,[ 8 74] ; [ 9 42],[10.48120301 71.51879699] ; [ 6.51879699 44.48120301],0
