Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000379,12.632085,[19  8] ; [34 70],[10.92366412 16.07633588] ; [42.07633588 61.92366412],1
a6,1,0.003327,8.618604,[12 15] ; [77 27],[18.34351145  8.65648855] ; [70.65648855 33.34351145],0
a3,1,0.00405,8.261366,[10 17] ; [70 34],[16.48854962 10.51145038] ; [63.51145038 40.48854962],0
s7,1,0.034007,4.494366,[14 13] ; [29 68],[ 9.36290323 17.63709677] ; [33.63709677 63.36290323],0
v4,1,0.058768,3.571802,[26  1] ; [84 19],[22.84615385  4.15384615] ; [87.15384615 15.84615385],0
a5,1,0.063966,3.431453,[11 16] ; [63 41],[15.2519084 11.7480916] ; [58.7480916 45.2519084],0
s3,1,0.095532,2.778598,[16 11] ; [43 61],[12.16030534 14.83969466] ; [46.83969466 57.16030534],0
a2,1,0.107553,2.589811,[ 1 26] ; [16 88],[ 3.50381679 23.49618321] ; [13.49618321 90.50381679],0
s8,1,0.131598,2.273546,[11 16] ; [27 77],[ 7.83206107 19.16793893] ; [30.16793893 73.83206107],0
s6,1,0.135846,2.224392,[17  9] ; [50 52],[13.609375 12.390625] ; [53.390625 48.609375],0
n4,1,0.163697,1.939741,[14 13] ; [69 35],[17.10687023  9.89312977] ; [65.89312977 38.10687023],0
s5,1,0.183356,1.770213,[ 8 14] ; [23 78],[ 5.54471545 16.45528455] ; [25.45528455 75.54471545],0
u3,1,0.191613,1.705173,[10  7] ; [13 20],[7.82 9.18] ; [15.18 17.82],0
a8,1,0.201861,1.628861,[ 1 24] ; [13 87],[ 2.8 22.2] ; [11.2 88.8],0
a4,1,0.207711,1.587309,[ 5 22] ; [32 72],[ 7.6259542 19.3740458] ; [29.3740458 74.6259542],0
p5,1,0.211471,1.561325,[ 1 26] ; [12 89],[ 2.7421875 24.2578125] ; [10.2578125 90.7421875],0
