Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000788,11.269354,[5 2] ; [ 2 20],[1.68965517 5.31034483] ; [ 5.31034483 16.68965517],1
p9,1,0.006249,7.477082,[6 1] ; [ 6 16],[2.89655172 4.10344828] ; [ 9.10344828 12.89655172],0
s6,1,0.006249,7.477082,[6 1] ; [ 6 16],[2.89655172 4.10344828] ; [ 9.10344828 12.89655172],0
p8,1,0.018218,5.575017,[5 2] ; [ 5 17],[2.4137931 4.5862069] ; [ 7.5862069 14.4137931],0
d2,1,0.019135,5.489163,[4 3] ; [ 3 19],[1.68965517 5.31034483] ; [ 5.31034483 16.68965517],0
p11,1,0.022855,5.179468,[6 1] ; [ 8 14],[3.37931034 3.62068966] ; [10.62068966 11.37931034],0
p7,1,0.022855,5.179468,[6 1] ; [ 8 14],[3.37931034 3.62068966] ; [10.62068966 11.37931034],0
r1,1,0.035987,4.397744,[5 2] ; [ 6 16],[2.65517241 4.34482759] ; [ 8.34482759 13.65517241],0
s5,1,0.039406,4.24329,[3 4] ; [ 2 20],[1.20689655 5.79310345] ; [ 3.79310345 18.20689655],0
a5,1,0.104205,2.639985,[5 2] ; [ 8 14],[3.13793103 3.86206897] ; [ 9.86206897 12.13793103],0
v4,1,0.138795,2.191263,[6 1] ; [12 10],[4.34482759 2.65517241] ; [13.65517241  8.34482759],0
d3,1,0.138795,2.191263,[6 1] ; [12 10],[4.34482759 2.65517241] ; [13.65517241  8.34482759],0
n4,1,0.147569,2.097198,[4 3] ; [ 6 16],[2.4137931 4.5862069] ; [ 7.5862069 14.4137931],0
b1,1,0.147569,2.097198,[3 4] ; [16  6],[4.5862069 2.4137931] ; [14.4137931  7.5862069],0
v1,1,0.196787,1.666063,[1 6] ; [ 9 13],[2.4137931 4.5862069] ; [ 7.5862069 14.4137931],0
p2,1,0.196787,1.666063,[6 1] ; [13  9],[4.5862069 2.4137931] ; [14.4137931  7.5862069],0
u3,1,0.210075,1.570909,[3 2] ; [3 8],[1.875 3.125] ; [4.125 6.875],0
p6,1,0.212317,1.555556,[2 5] ; [ 2 19],[1. 6.] ; [ 3. 18.],0
s2,1,0.299328,1.077188,[3 4] ; [ 5 17],[1.93103448 5.06896552] ; [ 6.06896552 15.93103448],0
a3,1,0.320742,0.98592,[2 5] ; [11 11],[3.13793103 3.86206897] ; [ 9.86206897 12.13793103],0
n6,1,0.330931,0.945251,[4 3] ; [ 8 14],[2.89655172 4.10344828] ; [ 9.10344828 12.89655172],0
v3,1,0.362232,0.830141,[2 5] ; [ 3 19],[1.20689655 5.79310345] ; [ 3.79310345 18.20689655],0
s4,1,0.375728,0.784632,[1 6] ; [ 1 21],[0.48275862 6.51724138] ; [ 1.51724138 20.48275862],0
s1,1,0.375728,0.784632,[1 6] ; [ 1 21],[0.48275862 6.51724138] ; [ 1.51724138 20.48275862],0
p12,1,0.375728,0.784632,[1 6] ; [ 1 21],[0.48275862 6.51724138] ; [ 1.51724138 20.48275862],0
a8,1,0.396818,0.717949,[1 6] ; [ 1 20],[0.5 6.5] ; [ 1.5 19.5],0
a7,1,0.42956,0.624013,[5 2] ; [12 10],[4.10344828 2.89655172] ; [12.89655172  9.10344828],0
b5,1,0.42956,0.624013,[5 2] ; [12 10],[4.10344828 2.89655172] ; [12.89655172  9.10344828],0
d1,1,0.437589,0.602597,[3 4] ; [ 6 16],[2.17241379 4.82758621] ; [ 6.82758621 15.17241379],0
a4,1,0.48432,0.489121,[1 6] ; [ 6 16],[1.68965517 5.31034483] ; [ 5.31034483 16.68965517],0
v2,1,0.48432,0.489121,[1 6] ; [ 6 16],[1.68965517 5.31034483] ; [ 5.31034483 16.68965517],0
s7,1,0.496587,0.462222,[2 4] ; [ 4 16],[1.38461538 4.61538462] ; [ 4.61538462 15.38461538],0
b4,1,0.55791,0.343336,[5 2] ; [13  9],[4.34482759 2.65517241] ; [13.65517241  8.34482759],0
d4,1,0.631069,0.230614,[6 1] ; [17  5],[5.55172414 1.44827586] ; [17.44827586  4.55172414],0
b2,1,0.659118,0.194597,[1 2] ; [ 3 11],[0.70588235 2.29411765] ; [ 3.29411765 10.70588235],0
b3,1,0.659118,0.194597,[1 2] ; [ 3 11],[0.70588235 2.29411765] ; [ 3.29411765 10.70588235],0
a1,1,0.69426,0.154512,[1 6] ; [ 2 20],[0.72413793 6.27586207] ; [ 2.27586207 19.72413793],0
a6,1,0.741854,0.108503,[3 4] ; [11 11],[3.37931034 3.62068966] ; [10.62068966 11.37931034],0
p3,1,0.801059,0.063492,[2 5] ; [ 5 16],[1.75 5.25] ; [ 5.25 15.75],0
p4,1,0.904201,0.014486,[3 4] ; [10 12],[3.13793103 3.86206897] ; [ 9.86206897 12.13793103],0
d5,1,0.904201,0.014486,[4 3] ; [12 10],[3.86206897 3.13793103] ; [12.13793103  9.86206897],0
s3,1,1.0,0.0,[2 5] ; [ 6 15],[2. 5.] ; [ 6. 15.],0
