Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,107.981269,[330  17] ; [10 18],[314.61333333  32.38666667] ; [25.38666667  2.61333333],1
v4,1,0.0,37.165006,[335  10] ; [20  8],[328.35120643  16.64879357] ; [26.64879357  1.35120643],1
r1,1,0.0,31.865485,[267  78] ; [ 8 20],[254.35656836  90.64343164] ; [20.64343164  7.35656836],1
d1,1,8e-05,15.554052,[184 163] ; [ 4 24],[173.96266667 173.03733333] ; [14.03733333 13.96266667],1
d5,1,0.001079,10.686661,[267  77] ; [14 14],[259.84946237  84.15053763] ; [21.15053763  6.84946237],0
a3,1,0.001469,10.116625,[227 118] ; [10 18],[219.20911528 125.79088472] ; [17.79088472 10.20911528],0
n4,1,0.002071,9.485548,[255  91] ; [13 15],[247.93582888  98.06417112] ; [20.06417112  7.93582888],0
a4,1,0.002214,9.363221,[152 194] ; [ 4 24],[144.32085561 201.67914439] ; [11.67914439 16.32085561],0
n5,1,0.004012,8.278151,[250  96] ; [13 15],[243.31016043 102.68983957] ; [19.68983957  8.31016043],0
u3,1,0.00469,7.995215,[75 44] ; [ 5 13],[69.48905109 49.51094891] ; [10.51094891  7.48905109],0
d3,1,0.007913,7.053146,[222 122] ; [11 17],[215.46236559 128.53763441] ; [17.53763441 10.46236559],0
v1,1,0.008044,7.023723,[134 205] ; [ 4 24],[127.47138965 211.52861035] ; [10.52861035 17.47138965],0
s3,1,0.013317,6.126528,[195 151] ; [ 9 19],[188.72727273 157.27272727] ; [15.27272727 12.72727273],0
d2,1,0.015761,5.829371,[155 190] ; [ 6 22],[148.91420912 196.08579088] ; [12.08579088 15.91420912],0
s6,1,0.016658,5.732042,[222 117] ; [12 16],[216.14713896 122.85286104] ; [17.85286104 10.14713896],0
a6,1,0.022951,5.172234,[223 123] ; [12 16],[217.40641711 128.59358289] ; [17.59358289 10.40641711],0
a2,1,0.025493,4.9901,[ 73 274] ; [ 1 27],[ 68.47466667 278.52533333] ; [ 5.52533333 22.47466667],0
a1,1,0.029304,4.749645,[ 10 337] ; [ 3 25],[ 12.02933333 334.97066667] ; [ 0.97066667 27.02933333],0
d4,1,0.030469,4.682641,[271  74] ; [17 11],[266.38069705  78.61930295] ; [21.61930295  6.38069705],0
s2,1,0.038883,4.265966,[168 176] ; [ 8 20],[162.75268817 181.24731183] ; [13.24731183 14.75268817],0
a7,1,0.045085,4.015454,[237 109] ; [14 14],[232.20855615 113.79144385] ; [18.79144385  9.20855615],0
s5,1,0.048175,3.903878,[108 227] ; [ 4 24],[103.36088154 231.63911846] ; [ 8.63911846 19.36088154],0
p6,1,0.058821,3.57033,[122 222] ; [ 5 23],[117.44086022 226.55913978] ; [ 9.55913978 18.44086022],0
a5,1,0.088262,2.905799,[229 118] ; [14 14],[224.856 122.144] ; [18.144  9.856],0
u1,1,0.08977,2.878498,[ 53 294] ; [ 1 27],[ 49.968 297.032] ; [ 4.032 23.968],0
b1,1,0.094499,2.796014,[142 205] ; [16 12],[146.20266667 200.79733333] ; [11.79733333 16.20266667],0
n6,1,0.119965,2.417783,[286  61] ; [19  8],[282.98128342  64.01871658] ; [22.01871658  4.98128342],0
a8,1,0.148202,2.090665,[ 40 282] ; [ 6 21],[ 42.44126074 279.55873926] ; [ 3.55873926 23.44126074],0
p4,1,0.152768,2.044392,[196 149] ; [12 16],[192.38605898 152.61394102] ; [15.61394102 12.38605898],0
p2,1,0.167082,1.908934,[283  62] ; [20  8],[280.25469169  64.74530831] ; [22.74530831  5.25469169],0
p10,1,0.219999,1.504377,[256  86] ; [18 10],[253.26486486  88.73513514] ; [20.73513514  7.26486486],0
s7,1,0.245122,1.350891,[149 183] ; [ 9 18],[146.11699164 185.88300836] ; [11.88300836 15.11699164],0
p1,1,0.323517,0.974676,[ 31 313] ; [ 1 27],[ 29.59139785 314.40860215] ; [ 2.40860215 25.59139785],0
p11,1,0.349623,0.874824,[263  84] ; [19  9],[260.944  86.056] ; [21.056  6.944],0
p7,1,0.362959,0.827628,[200 140] ; [14 14],[197.7173913 142.2826087] ; [16.2826087 11.7173913],0
p3,1,0.398709,0.712218,[152 194] ; [10 18],[149.87165775 196.12834225] ; [12.12834225 15.87165775],0
s4,1,0.408742,0.682456,[ 71 270] ; [ 4 24],[ 69.30894309 271.69105691] ; [ 5.69105691 22.30894309],0
n2,1,0.425848,0.634122,[62 24] ; [6 4],[60.91666667 25.08333333] ; [7.08333333 2.91666667],0
s8,1,0.490378,0.475697,[134 212] ; [ 9 19],[132.29411765 213.70588235] ; [10.70588235 17.29411765],0
p5,1,0.534104,0.386577,[ 36 307] ; [ 4 24],[ 36.98113208 306.01886792] ; [ 3.01886792 24.98113208],0
p8,1,0.561651,0.336854,[168 178] ; [12 16],[166.52406417 179.47593583] ; [13.47593583 14.52406417],0
v3,1,0.567026,0.327684,[ 63 275] ; [ 4 24],[ 61.87431694 276.12568306] ; [ 5.12568306 22.87431694],0
s1,1,0.616611,0.250659,[ 17 325] ; [ 2 26],[ 17.56216216 324.43783784] ; [ 1.43783784 26.56216216],0
p9,1,0.645608,0.211483,[270  73] ; [21  7],[269.03773585  73.96226415] ; [21.96226415  6.03773585],0
u2,1,0.652559,0.202689,[66 53] ; [11  7],[66.88321168 52.11678832] ; [10.11678832  7.88321168],0
p12,1,0.701019,0.147414,[ 18 326] ; [ 1 27],[ 17.56989247 326.43010753] ; [ 1.43010753 26.56989247],0
b5,1,0.807158,0.059582,[215 132] ; [18 10],[215.60266667 131.39733333] ; [17.39733333 10.60266667],0
