Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,4e-06,21.06776,[85 30] ; [26 40],[70.52486188 44.47513812] ; [40.47513812 25.52486188],1
a6,1,4.3e-05,16.717521,[81 34] ; [26 40],[67.98342541 47.01657459] ; [39.01657459 26.98342541],1
d4,1,0.000362,12.721261,[99 16] ; [41 24],[89.44444444 25.55555556] ; [50.55555556 14.44444444],1
u1,1,0.000493,12.141113,[26 90] ; [ 2 64],[17.84615385 98.15384615] ; [10.15384615 55.84615385],1
d5,1,0.000893,11.038134,[94 21] ; [39 27],[84.50276243 30.49723757] ; [48.49723757 17.50276243],1
r1,1,0.001801,9.741882,[94 21] ; [40 26],[85.13812155 29.86187845] ; [48.86187845 17.13812155],0
a2,1,0.004487,8.07546,[31 85] ; [ 6 60],[23.58241758 92.41758242] ; [13.41758242 52.58241758],0
a3,1,0.005529,7.697592,[78 38] ; [30 35],[69.21546961 46.78453039] ; [38.78453039 26.21546961],0
p2,1,0.010067,6.622967,[85 31] ; [36 30],[77.12087912 38.87912088] ; [43.87912088 22.12087912],0
p5,1,0.019767,5.432359,[  2 114] ; [ 6 60],[  5.0989011 110.9010989] ; [ 2.9010989 63.0989011],0
b1,1,0.026582,4.917735,[47 69] ; [38 28],[54.17582418 61.82417582] ; [30.82417582 35.17582418],0
b5,1,0.028313,4.808885,[82 34] ; [36 30],[75.20879121 40.79120879] ; [42.79120879 23.20879121],0
n2,1,0.051765,3.783355,[24 16] ; [23  5],[27.64705882 12.35294118] ; [19.35294118  8.64705882],0
d1,1,0.052945,3.745663,[63 53] ; [26 40],[56.72527473 59.27472527] ; [32.27472527 33.72527473],0
s5,1,0.099353,2.715899,[18 93] ; [17 47],[22.2 88.8] ; [12.8 51.2],0
r4,1,0.100261,2.701387,[102  14] ; [52 14],[98.15384615 17.84615385] ; [55.84615385 10.15384615],0
a5,1,0.19111,1.709041,[73 43] ; [35 31],[68.83516484 47.16483516] ; [39.16483516 26.83516484],0
s6,1,0.220427,1.501591,[64 51] ; [30 35],[60.05555556 54.94444444] ; [33.94444444 31.05555556],0
v2,1,0.227423,1.456904,[56 58] ; [25 38],[52.16949153 61.83050847] ; [28.83050847 34.16949153],0
r2,1,0.238735,1.38805,[107   8] ; [58  8],[104.83425414  10.16574586] ; [60.16574586  5.83425414],0
p12,1,0.2731,1.201111,[  1 114] ; [ 2 64],[  1.90607735 113.09392265] ; [ 1.09392265 64.90607735],0
n4,1,0.304178,1.055789,[75 41] ; [37 28],[71.77900552 44.22099448] ; [40.22099448 24.77900552],0
p8,1,0.320889,0.98532,[42 73] ; [19 46],[38.97222222 76.02777778] ; [22.02777778 42.97222222],0
p11,1,0.382785,0.761737,[59 57] ; [38 28],[61.82417582 54.17582418] ; [35.17582418 30.82417582],0
v1,1,0.382995,0.761065,[49 66] ; [23 41],[46.25698324 68.74301676] ; [25.74301676 38.25698324],0
s4,1,0.400483,0.706877,[17 96] ; [ 7 59],[15.15083799 97.84916201] ; [ 8.84916201 57.15083799],0
v3,1,0.421204,0.646953,[34 78] ; [15 46],[31.72254335 80.27745665] ; [17.27745665 43.72254335],0
p1,1,0.504616,0.445215,[  8 106] ; [ 3 63],[  6.96666667 107.03333333] ; [ 4.03333333 61.96666667],0
