Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.838138,[99 49] ; [ 2 33],[81.68306011 66.31693989] ; [19.31693989 15.68306011],1
s2,1,0.020002,5.411702,[56 92] ; [ 6 29],[50.1420765 97.8579235] ; [11.8579235 23.1420765],0
d5,1,0.02153,5.28337,[106  42] ; [18 17],[100.28415301  47.71584699] ; [23.71584699 11.28415301],0
p3,1,0.022761,5.186666,[64 82] ; [ 8 27],[58.07734807 87.92265193] ; [13.92265193 21.07734807],0
s3,1,0.024662,5.047442,[67 80] ; [ 8 25],[61.25 85.75] ; [13.75 19.25],0
p4,1,0.028268,4.811625,[76 70] ; [11 24],[70.17679558 75.82320442] ; [16.82320442 18.17679558],0
b1,1,0.037125,4.344674,[60 88] ; [21 14],[65.50819672 82.49180328] ; [15.49180328 19.50819672],0
d3,1,0.047257,3.936229,[82 65] ; [13 22],[76.73076923 70.26923077] ; [18.26923077 16.73076923],0
p8,1,0.048684,3.886199,[61 85] ; [ 8 26],[55.96666667 90.03333333] ; [13.03333333 20.96666667],0
a1,1,0.050436,3.82692,[ 10 138] ; [ 6 29],[ 12.93989071 135.06010929] ; [ 3.06010929 31.93989071],0
r2,1,0.050886,3.812034,[115  27] ; [23 12],[110.71186441  31.28813559] ; [27.28813559  7.71186441],0
s1,1,0.051812,3.781818,[  3 144] ; [ 3 32],[  4.84615385 142.15384615] ; [ 1.15384615 33.84615385],0
d1,1,0.056841,3.62725,[64 84] ; [ 9 26],[59.03825137 88.96174863] ; [13.96174863 21.03825137],0
b2,1,0.064813,3.40974,[27 59] ; [12 11],[30.7706422 55.2293578] ; [ 8.2293578 14.7706422],0
b3,1,0.064813,3.40974,[27 59] ; [12 11],[30.7706422 55.2293578] ; [ 8.2293578 14.7706422],0
a8,1,0.087065,2.927818,[ 18 121] ; [ 1 34],[ 15.17816092 123.82183908] ; [ 3.82183908 31.17816092],0
p1,1,0.109757,2.557724,[ 12 135] ; [ 6 29],[ 14.53846154 132.46153846] ; [ 3.46153846 31.53846154],0
p7,1,0.121413,2.398995,[75 70] ; [13 22],[70.88888889 74.11111111] ; [17.11111111 17.88888889],0
p5,1,0.281392,1.160355,[ 18 128] ; [ 2 32],[ 16.22222222 129.77777778] ; [ 3.77777778 30.22222222],0
a3,1,0.326417,0.963061,[93 54] ; [19 16],[90.46153846 56.53846154] ; [21.53846154 13.46153846],0
v3,1,0.368234,0.809616,[ 44 100] ; [ 8 27],[ 41.83240223 102.16759777] ; [10.16759777 24.83240223],0
a5,1,0.422236,0.644084,[83 65] ; [17 18],[80.87431694 67.12568306] ; [19.12568306 15.87431694],0
b4,1,0.428766,0.626163,[87 61] ; [18 17],[84.91803279 63.08196721] ; [20.08196721 14.91803279],0
s5,1,0.449651,0.571532,[ 28 113] ; [ 5 30],[ 26.4375 114.5625] ; [ 6.5625 28.4375],0
u1,1,0.45045,0.569519,[  9 139] ; [ 1 34],[  8.08743169 139.91256831] ; [ 1.91256831 33.08743169],0
a2,1,0.485204,0.487144,[ 19 129] ; [ 3 32],[ 17.79234973 130.20765027] ; [ 4.20765027 30.79234973],0
v1,1,0.505446,0.443484,[57 84] ; [12 23],[55.27840909 85.72159091] ; [13.72159091 21.27840909],0
p12,1,0.521532,0.410862,[  8 138] ; [ 1 34],[  7.25966851 138.74033149] ; [ 1.74033149 33.25966851],0
a6,1,0.52687,0.400425,[89 59] ; [19 16],[87.3442623 60.6557377] ; [20.6557377 14.3442623],0
u3,1,0.528265,0.397727,[18 36] ; [ 4 12],[16.97142857 37.02857143] ; [ 5.02857143 10.97142857],0
n4,1,0.541576,0.372626,[101  47] ; [22 13],[99.47540984 48.52459016] ; [23.52459016 11.47540984],0
u2,1,0.622008,0.243056,[24 30] ; [ 6 10],[23.14285714 30.85714286] ; [6.85714286 9.14285714],0
a4,1,0.677966,0.172425,[49 99] ; [10 24],[ 47.97802198 100.02197802] ; [11.02197802 22.97802198],0
d2,1,0.684028,0.165627,[55 92] ; [14 20],[56.03867403 90.96132597] ; [12.96132597 21.03867403],0
n5,1,0.770926,0.084776,[97 50] ; [24 11],[97.73076923 49.26923077] ; [23.26923077 11.73076923],0
n1,1,0.865041,0.028887,[15 25] ; [6 9],[15.27272727 24.72727273] ; [5.72727273 9.27272727],0
