Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2.2e-05,17.997786,[21 13] ; [17 64],[11.23478261 22.76521739] ; [26.76521739 54.23478261],1
p7,1,6.6e-05,15.930458,[20 11] ; [19 60],[10.99090909 20.00909091] ; [28.00909091 50.99090909],1
p11,1,0.001595,9.964952,[25 10] ; [32 49],[17.19827586 17.80172414] ; [39.80172414 41.19827586],0
p10,1,0.005048,7.862336,[24  9] ; [35 45],[17.2300885 15.7699115] ; [41.7699115 38.2300885],0
b3,1,0.010862,6.487755,[ 3 18] ; [21 24],[ 7.63636364 13.36363636] ; [16.36363636 28.63636364],0
b2,1,0.010862,6.487755,[ 3 18] ; [21 24],[ 7.63636364 13.36363636] ; [16.36363636 28.63636364],0
p5,1,0.015002,5.916241,[ 5 30] ; [ 2 78],[ 2.13043478 32.86956522] ; [ 4.86956522 75.13043478],0
p2,1,0.015027,5.913335,[25 10] ; [37 42],[19.03508772 15.96491228] ; [42.96491228 36.03508772],0
v4,1,0.023176,5.155269,[26  8] ; [43 37],[20.57894737 13.42105263] ; [48.42105263 31.57894737],0
p3,1,0.024464,5.061454,[13 22] ; [14 65],[ 8.28947368 26.71052632] ; [18.71052632 60.28947368],0
u3,1,0.024843,5.03482,[9 9] ; [ 6 25],[ 5.51020408 12.48979592] ; [ 9.48979592 21.51020408],0
s8,1,0.033709,4.509406,[10 25] ; [10 71],[ 6.03448276 28.96551724] ; [13.96551724 67.03448276],0
p6,1,0.042512,4.114715,[10 25] ; [10 68],[ 6.19469027 28.80530973] ; [13.80530973 64.19469027],0
a3,1,0.093947,2.805405,[16 19] ; [50 30],[20.08695652 14.91304348] ; [45.91304348 34.08695652],0
n2,1,0.113871,2.499663,[13  5] ; [20 20],[10.24137931  7.75862069] ; [22.75862069 17.24137931],0
s4,1,0.151224,2.059866,[ 8 27] ; [10 71],[ 5.43103448 29.56896552] ; [12.56896552 68.43103448],0
p12,1,0.153596,2.036172,[ 2 32] ; [ 1 80],[ 0.88695652 33.11304348] ; [ 2.11304348 78.88695652],0
s7,1,0.179643,1.800576,[12 22] ; [17 57],[ 9.12962963 24.87037037] ; [19.87037037 54.12962963],0
u2,1,0.180512,1.793406,[10  9] ; [10 20],[ 7.75510204 11.24489796] ; [12.24489796 17.75510204],0
