Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000248,13.428981,[81 42] ; [75 10],[92.25 30.75] ; [63.75 21.25],1
v2,1,0.000612,11.738499,[47 71] ; [54 30],[59. 59.] ; [42. 42.],1
a5,1,0.001351,10.270863,[59 66] ; [61 27],[70.42253521 54.57746479] ; [49.57746479 38.42253521],0
a4,1,0.005715,7.638178,[29 96] ; [36 52],[38.14553991 86.85446009] ; [26.85446009 61.14553991],0
n5,1,0.006014,7.546044,[33 91] ; [39 48],[42.31279621 81.68720379] ; [29.68720379 57.31279621],0
v3,1,0.006216,7.486476,[23 96] ; [31 54],[31.5 87.5] ; [22.5 62.5],0
a2,1,0.008232,6.982369,[ 11 114] ; [19 69],[ 17.6056338 107.3943662] ; [12.3943662 75.6056338],0
p10,1,0.009171,6.789187,[76 47] ; [67 18],[84.5625 38.4375] ; [58.4375 26.5625],0
r1,1,0.024196,5.08052,[81 43] ; [70 18],[88.32075472 35.67924528] ; [62.67924528 25.32075472],0
p3,1,0.038509,4.282413,[36 89] ; [37 50],[43.04245283 81.95754717] ; [29.95754717 57.04245283],0
a3,1,0.04313,4.090312,[68 57] ; [60 28],[75.11737089 49.88262911] ; [52.88262911 35.11737089],0
s7,1,0.047471,3.928623,[33 88] ; [34 50],[39.54634146 81.45365854] ; [27.45365854 56.54634146],0
s8,1,0.05077,3.815859,[33 92] ; [34 53],[39.50471698 85.49528302] ; [27.49528302 59.50471698],0
b2,1,0.055159,3.677262,[15 47] ; [18 25],[19.48571429 42.51428571] ; [13.51428571 29.48571429],0
b3,1,0.055159,3.677262,[15 47] ; [18 25],[19.48571429 42.51428571] ; [13.51428571 29.48571429],0
b4,1,0.072423,3.227242,[67 58] ; [58 30],[73.35680751 51.64319249] ; [51.64319249 36.35680751],0
s6,1,0.076138,3.145481,[67 58] ; [56 29],[73.21428571 51.78571429] ; [49.78571429 35.21428571],0
n2,1,0.09841,2.73112,[31 18] ; [25  6],[34.3 14.7] ; [21.7  9.3],0
r4,1,0.100225,2.701953,[102  23] ; [79  9],[106.22065728  18.77934272] ; [74.77934272 13.22065728],0
d4,1,0.100982,2.68997,[91 33] ; [73 15],[95.9245283 28.0754717] ; [68.0754717 19.9245283],0
p1,1,0.124685,2.357455,[  5 119] ; [ 8 79],[  7.63981043 116.36018957] ; [ 5.36018957 81.63981043],0
p12,1,0.190107,1.716788,[  2 123] ; [ 4 82],[  3.55450237 121.44549763] ; [ 2.44549763 83.55450237],0
s2,1,0.200621,1.637845,[51 73] ; [44 44],[55.56603774 68.43396226] ; [39.43396226 48.56603774],0
p11,1,0.269521,1.219184,[76 49] ; [60 28],[79.81220657 45.18779343] ; [56.18779343 31.81220657],0
b5,1,0.291555,1.112428,[72 53] ; [57 31],[75.70422535 49.29577465] ; [53.29577465 34.70422535],0
p2,1,0.299868,1.074781,[86 38] ; [66 21],[89.32701422 34.67298578] ; [62.67298578 24.32701422],0
v4,1,0.302292,1.064054,[113  10] ; [84  4],[114.83886256   8.16113744] ; [82.16113744  5.83886256],0
s3,1,0.313699,1.015039,[58 67] ; [47 41],[61.61971831 63.38028169] ; [43.38028169 44.61971831],0
s4,1,0.321516,0.982771,[36 89] ; [20 68],[32.86384977 92.13615023] ; [23.13615023 64.86384977],0
s5,1,0.356027,0.851859,[34 87] ; [29 56],[37.00485437 83.99514563] ; [25.99514563 59.00485437],0
p5,1,0.362493,0.829237,[  4 120] ; [ 5 81],[  5.31428571 118.68571429] ; [ 3.68571429 82.31428571],0
u3,1,0.385258,0.753857,[34 21] ; [20  8],[35.78313253 19.21686747] ; [18.21686747  9.78313253],0
u1,1,0.40727,0.686757,[ 10 115] ; [10 78],[ 11.7370892 113.2629108] ; [ 8.2629108 79.7370892],0
u2,1,0.428459,0.626996,[28 28] ; [16 11],[29.68674699 26.31325301] ; [14.31325301 12.68674699],0
d1,1,0.453994,0.560661,[56 69] ; [44 44],[58.68544601 66.31455399] ; [41.31455399 46.68544601],0
p8,1,0.468566,0.525356,[50 74] ; [39 47],[52.55238095 71.44761905] ; [36.44761905 49.55238095],0
d5,1,0.477797,0.503887,[89 35] ; [67 21],[91.24528302 32.75471698] ; [64.75471698 23.24528302],0
p6,1,0.497372,0.46054,[28 97] ; [22 61],[30.04807692 94.95192308] ; [19.95192308 63.04807692],0
r3,1,0.529169,0.395987,[115  10] ; [82  5],[116.15566038   8.84433962] ; [80.84433962  6.15566038],0
p7,1,0.545884,0.364743,[62 58] ; [47 37],[64.11764706 55.88235294] ; [44.88235294 39.11764706],0
p4,1,0.592841,0.28593,[51 73] ; [39 48],[52.89099526 71.10900474] ; [37.10900474 49.89099526],0
a8,1,0.627336,0.23569,[  4 112] ; [ 4 79],[  4.66331658 111.33668342] ; [ 3.33668342 79.66331658],0
a6,1,0.636918,0.222795,[77 48] ; [57 31],[78.63849765 46.36150235] ; [55.36150235 32.63849765],0
n1,1,0.643588,0.21408,[15 34] ; [ 8 23],[14.0875 34.9125] ; [ 8.9125 22.0875],0
n6,1,0.688657,0.160543,[80 45] ; [58 29],[81.36792453 43.63207547] ; [56.63207547 30.36792453],0
d2,1,0.730822,0.118358,[44 81] ; [33 55],[45.18779343 79.81220657] ; [31.81220657 56.18779343],0
u4,1,0.802098,0.062817,[  1 124] ; [ 1 87],[  1.17370892 123.82629108] ; [ 0.82629108 87.17370892],0
s1,1,0.835721,0.043002,[  5 120] ; [ 3 84],[  4.71698113 120.28301887] ; [ 3.28301887 83.71698113],0
a7,1,0.921331,0.009753,[88 36] ; [63 25],[88.32075472 35.67924528] ; [62.67924528 25.32075472],0
a1,1,0.932832,0.007104,[  4 121] ; [ 3 85],[  4.10798122 120.89201878] ; [ 2.89201878 85.10798122],0
d3,1,0.934993,0.006653,[79 44] ; [57 31],[79.27962085 43.72037915] ; [56.72037915 31.27962085],0
b1,1,0.962673,0.00219,[43 82] ; [30 58],[42.84037559 82.15962441] ; [30.15962441 57.84037559],0
n3,1,0.970686,0.00135,[33 16] ; [21 10],[33.075 15.925] ; [20.925 10.075],0
