Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,28.000284,[18 34] ; [106  34],[33.58333333 18.41666667] ; [90.41666667 49.58333333],1
s4,1,0.408876,0.682067,[15 36] ; [ 32 104],[12.81818182 38.18181818] ; [ 34.18181818 101.81818182],0
p3,1,0.42224,0.644072,[29 23] ; [87 53],[31.41666667 20.58333333] ; [84.58333333 55.41666667],0
u2,1,0.451402,0.56713,[13 11] ; [23 13],[14.4  9.6] ; [21.6 14.4],0
b4,1,0.480071,0.498701,[26 26] ; [78 62],[28.16666667 23.83333333] ; [75.83333333 64.16666667],0
n4,1,0.487141,0.482835,[38 14] ; [109  31],[39.8125 12.1875] ; [107.1875  32.8125],0
a8,1,0.508219,0.437733,[ 6 45] ; [ 20 108],[ 7.40782123 43.59217877] ; [ 18.59217877 109.40782123],0
s3,1,0.582998,0.301413,[32 20] ; [80 60],[30.33333333 21.66666667] ; [81.66666667 58.33333333],0
p1,1,0.595347,0.282071,[ 7 45] ; [ 15 125],[ 5.95833333 46.04166667] ; [ 16.04166667 123.95833333],0
n2,1,0.601163,0.273245,[12  5] ; [24  7],[12.75  4.25] ; [23.25  7.75],0
v4,1,0.665613,0.186777,[49  3] ; [134   6],[49.5625  2.4375] ; [133.4375   6.5625],0
n5,1,0.670312,0.181238,[40 12] ; [102  36],[38.86315789 13.13684211] ; [103.13684211  34.86315789],0
r3,1,0.673218,0.177861,[49  3] ; [133   6],[49.54973822  2.45026178] ; [132.45026178   6.54973822],0
s6,1,0.681287,0.168681,[37 11] ; [103  36],[35.93582888 12.06417112] ; [104.06417112  34.93582888],0
a4,1,0.719074,0.129382,[24 27] ; [70 70],[25.09947644 25.90052356] ; [68.90052356 71.09947644],0
p12,1,0.731293,0.117927,[ 4 47] ; [  9 131],[ 3.47120419 47.52879581] ; [  9.52879581 130.47120419],0
b2,1,0.77791,0.079548,[16 22] ; [39 48],[16.72 21.28] ; [38.28 48.72],0
b3,1,0.77791,0.079548,[16 22] ; [39 48],[16.72 21.28] ; [38.28 48.72],0
d2,1,0.791758,0.069711,[26 26] ; [73 67],[26.8125 25.1875] ; [72.1875 67.8125],0
p5,1,0.80605,0.060283,[ 7 45] ; [ 17 123],[ 6.5 45.5] ; [ 17.5 122.5],0
s7,1,0.882013,0.022028,[27 23] ; [74 60],[27.44565217 22.55434783] ; [73.55434783 60.44565217],0
p8,1,0.887487,0.020018,[34 18] ; [90 50],[33.58333333 18.41666667] ; [90.41666667 49.58333333],0
a1,1,0.892256,0.018347,[ 2 50] ; [  6 134],[ 2.16666667 49.83333333] ; [  5.83333333 134.16666667],0
s1,1,0.904378,0.014432,[ 2 49] ; [  6 133],[ 2.14736842 48.85263158] ; [  5.85263158 133.14736842],0
n1,1,0.959315,0.002602,[ 7 10] ; [13 18],[7.08333333 9.91666667] ; [12.91666667 18.08333333],0
s8,1,0.974038,0.001059,[26 25] ; [71 69],[25.90052356 25.09947644] ; [71.09947644 68.90052356],0
