Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.026895,4.897517,[1 5] ; [8 3],[3.17647059 2.82352941] ; [5.82352941 5.17647059],0
d5,1,0.026895,4.897517,[1 5] ; [8 3],[3.17647059 2.82352941] ; [5.82352941 5.17647059],0
p10,1,0.061948,3.484444,[2 4] ; [8 2],[3.75 2.25] ; [6.25 3.75],0
s6,1,0.061948,3.484444,[2 4] ; [8 2],[3.75 2.25] ; [6.25 3.75],0
n5,1,0.063716,3.437921,[1 5] ; [7 4],[2.82352941 3.17647059] ; [5.17647059 5.82352941],0
d3,1,0.063716,3.437921,[1 5] ; [7 4],[2.82352941 3.17647059] ; [5.17647059 5.82352941],0
s8,1,0.063716,3.437921,[1 5] ; [7 4],[2.82352941 3.17647059] ; [5.17647059 5.82352941],0
d2,1,0.063716,3.437921,[1 5] ; [7 4],[2.82352941 3.17647059] ; [5.17647059 5.82352941],0
p9,1,0.073638,3.2,[3 3] ; [9 1],[4.5 1.5] ; [7.5 2.5],0
p4,1,0.114758,2.487446,[2 4] ; [8 3],[3.52941176 2.47058824] ; [6.47058824 4.52941176],0
d4,1,0.168843,1.893182,[3 3] ; [9 2],[4.23529412 1.76470588] ; [7.76470588 3.23529412],0
p11,1,0.168843,1.893182,[3 3] ; [9 2],[4.23529412 1.76470588] ; [7.76470588 3.23529412],0
p2,1,0.168843,1.893182,[3 3] ; [9 2],[4.23529412 1.76470588] ; [7.76470588 3.23529412],0
s1,1,0.210209,1.569986,[2 4] ; [ 1 10],[1.05882353 4.94117647] ; [1.94117647 9.05882353],0
r4,1,0.231605,1.430976,[2 4] ; [7 4],[3.17647059 2.82352941] ; [5.82352941 5.17647059],0
p3,1,0.231605,1.430976,[2 4] ; [7 4],[3.17647059 2.82352941] ; [5.82352941 5.17647059],0
p7,1,0.348723,0.878099,[3 3] ; [8 3],[3.88235294 2.11764706] ; [7.11764706 3.88235294],0
r1,1,0.348723,0.878099,[3 3] ; [8 3],[3.88235294 2.11764706] ; [7.11764706 3.88235294],0
a5,1,0.348723,0.878099,[3 3] ; [8 3],[3.88235294 2.11764706] ; [7.11764706 3.88235294],0
v2,1,0.402388,0.701178,[2 4] ; [6 5],[2.82352941 3.17647059] ; [5.17647059 5.82352941],0
v1,1,0.402388,0.701178,[2 4] ; [6 5],[2.82352941 3.17647059] ; [5.17647059 5.82352941],0
r2,1,0.402388,0.701178,[4 2] ; [5 6],[3.17647059 2.82352941] ; [5.82352941 5.17647059],0
s2,1,0.423711,0.64,[3 3] ; [3 7],[2.25 3.75] ; [3.75 6.25],0
u2,1,0.465209,0.533333,[3 2] ; [1 2],[2.5 2.5] ; [1.5 1.5],0
p6,1,0.585106,0.298052,[3 3] ; [4 7],[2.47058824 3.52941176] ; [4.52941176 6.47058824],0
a7,1,0.627477,0.235498,[4 2] ; [6 5],[3.52941176 2.47058824] ; [6.47058824 4.52941176],0
r3,1,0.64315,0.214646,[5 1] ; [10  1],[5.29411765 0.70588235] ; [9.70588235 1.29411765],0
n2,1,0.709388,0.138889,[1 1] ; [2 1],[1.2 0.8] ; [1.8 1.2],0
b3,1,0.77816,0.079365,[1 2] ; [3 4],[1.2 1.8] ; [2.8 4.2],0
b2,1,0.77816,0.079365,[1 2] ; [3 4],[1.2 1.8] ; [2.8 4.2],0
a8,1,0.792147,0.069444,[1 5] ; [2 7],[1.2 4.8] ; [1.8 7.2],0
a6,1,0.857596,0.032197,[3 3] ; [6 5],[3.17647059 2.82352941] ; [5.82352941 5.17647059],0
b5,1,0.857596,0.032197,[3 3] ; [5 6],[2.82352941 3.17647059] ; [5.17647059 5.82352941],0
b4,1,0.857596,0.032197,[3 3] ; [6 5],[3.17647059 2.82352941] ; [5.82352941 5.17647059],0
v3,1,0.900569,0.015611,[2 4] ; [4 7],[2.11764706 3.88235294] ; [3.88235294 7.11764706],0
b1,1,0.900569,0.015611,[2 4] ; [4 7],[2.11764706 3.88235294] ; [3.88235294 7.11764706],0
s3,1,1.0,0.0,[3 3] ; [5 5],[3. 3.] ; [5. 5.],0
