Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.003277,8.646645,[10  2] ; [1 6],[6.94736842 5.05263158] ; [4.05263158 2.94736842],0
r1,1,0.019773,5.431803,[ 1 11] ; [4 3],[3.15789474 8.84210526] ; [1.84210526 5.15789474],0
b5,1,0.067113,3.352259,[10  2] ; [3 4],[8.21052632 3.78947368] ; [4.78947368 2.21052632],0
s8,1,0.067113,3.352259,[ 2 10] ; [4 3],[3.78947368 8.21052632] ; [2.21052632 4.78947368],0
s4,1,0.074982,3.170437,[ 1 11] ; [3 4],[2.52631579 9.47368421] ; [1.47368421 5.52631579],0
n4,1,0.11953,2.423469,[6 6] ; [6 1],[7.57894737 4.42105263] ; [4.42105263 2.57894737],0
n5,1,0.11953,2.423469,[6 6] ; [6 1],[7.57894737 4.42105263] ; [4.42105263 2.57894737],0
s3,1,0.11953,2.423469,[6 6] ; [6 1],[7.57894737 4.42105263] ; [4.42105263 2.57894737],0
p4,1,0.211088,1.563946,[10  2] ; [4 3],[8.84210526 3.15789474] ; [5.15789474 1.84210526],0
v3,1,0.211088,1.563946,[ 2 10] ; [3 4],[3.15789474 8.84210526] ; [1.84210526 5.15789474],0
a7,1,0.215508,1.534035,[5 7] ; [1 6],[3.78947368 8.21052632] ; [2.21052632 4.78947368],0
d1,1,0.215508,1.534035,[5 7] ; [1 6],[3.78947368 8.21052632] ; [2.21052632 4.78947368],0
p2,1,0.215508,1.534035,[7 5] ; [6 1],[8.21052632 3.78947368] ; [4.78947368 2.21052632],0
a6,1,0.310596,1.028139,[8 4] ; [3 4],[6.94736842 5.05263158] ; [4.05263158 2.94736842],0
d5,1,0.310596,1.028139,[4 8] ; [4 3],[5.05263158 6.94736842] ; [2.94736842 4.05263158],0
b4,1,0.361466,0.832792,[6 6] ; [2 5],[5.05263158 6.94736842] ; [2.94736842 4.05263158],0
v2,1,0.361466,0.832792,[6 6] ; [2 5],[5.05263158 6.94736842] ; [2.94736842 4.05263158],0
a3,1,0.361466,0.832792,[6 6] ; [5 2],[6.94736842 5.05263158] ; [4.05263158 2.94736842],0
p3,1,0.514584,0.424735,[5 7] ; [4 3],[5.68421053 6.31578947] ; [3.31578947 3.68421053],0
s5,1,0.539222,0.376984,[ 2 10] ; [2 5],[2.52631579 9.47368421] ; [1.47368421 5.52631579],0
n3,1,0.540291,0.375,[1 1] ; [1 3],[0.66666667 1.33333333] ; [1.33333333 2.66666667],0
p9,1,0.56813,0.325822,[7 5] ; [5 2],[7.57894737 4.42105263] ; [4.42105263 2.57894737],0
r3,1,0.580543,0.305357,[9 3] ; [6 1],[9.47368421 2.52631579] ; [5.52631579 1.47368421],0
s6,1,0.580543,0.305357,[9 3] ; [6 1],[9.47368421 2.52631579] ; [5.52631579 1.47368421],0
d2,1,0.580543,0.305357,[3 9] ; [1 6],[2.52631579 9.47368421] ; [1.47368421 5.52631579],0
p7,1,0.678044,0.172336,[8 4] ; [4 3],[7.57894737 4.42105263] ; [4.42105263 2.57894737],0
p12,1,0.683406,0.166317,[ 1 11] ; [1 6],[ 1.26315789 10.73684211] ; [0.73684211 6.26315789],0
n6,1,0.6885,0.160714,[9 3] ; [5 1],[9.33333333 2.66666667] ; [4.66666667 1.33333333],0
b1,1,0.763573,0.090476,[6 6] ; [4 3],[6.31578947 5.68421053] ; [3.68421053 3.31578947],0
v1,1,0.763573,0.090476,[6 6] ; [3 4],[5.68421053 6.31578947] ; [3.31578947 3.68421053],0
a5,1,0.763573,0.090476,[6 6] ; [4 3],[6.31578947 5.68421053] ; [3.68421053 3.31578947],0
p6,1,0.829454,0.046398,[4 8] ; [2 5],[3.78947368 8.21052632] ; [2.21052632 4.78947368],0
p10,1,0.829454,0.046398,[8 4] ; [5 2],[8.21052632 3.78947368] ; [4.78947368 2.21052632],0
p11,1,0.864591,0.029082,[9 3] ; [5 2],[8.84210526 3.15789474] ; [5.15789474 1.84210526],0
d4,1,0.8908,0.018849,[10  2] ; [6 1],[10.10526316  1.89473684] ; [5.89473684 1.10526316],0
p5,1,0.8908,0.018849,[ 2 10] ; [1 6],[ 1.89473684 10.10526316] ; [1.10526316 5.89473684],0
a1,1,0.8908,0.018849,[ 2 10] ; [1 6],[ 1.89473684 10.10526316] ; [1.10526316 5.89473684],0
v4,1,0.959566,0.00257,[7 5] ; [4 3],[6.94736842 5.05263158] ; [4.05263158 2.94736842],0
p8,1,0.959566,0.00257,[5 7] ; [3 4],[5.05263158 6.94736842] ; [2.94736842 4.05263158],0
u2,1,1.0,0.0,[3 3] ; [1 1],[3. 3.] ; [1. 1.],0
n2,1,1.0,0.0,[1 1] ; [2 2],[1. 1.] ; [2. 2.],0
