Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,80.992625,[ 23 130] ; [76 33],[57.8129771 95.1870229] ; [41.1870229 67.8129771],1
d3,1,0.0,73.871445,[ 52 100] ; [97 14],[86.11406844 65.88593156] ; [62.88593156 48.11406844],1
d5,1,0.0,71.929381,[74 79] ; [108   3],[105.47727273  47.52272727] ; [76.52272727 34.47727273],1
d4,1,0.0,61.6,[84 70] ; [108   2],[112.  42.] ; [80. 30.],1
a5,1,0.0,38.082028,[62 92] ; [87 24],[86.58867925 67.41132075] ; [62.41132075 48.58867925],1
a2,1,0.0,26.560407,[  8 146] ; [31 80],[ 22.66415094 131.33584906] ; [16.33584906 94.66415094],1
a4,1,1e-06,24.605633,[ 33 120] ; [56 54],[ 51.7756654 101.2243346] ; [37.2243346 72.7756654],1
a6,1,4e-06,21.339933,[81 73] ; [89 22],[98.79245283 55.20754717] ; [71.20754717 39.79245283],1
a3,1,2.1e-05,18.112814,[72 79] ; [82 29],[88.75572519 62.24427481] ; [65.24427481 45.75572519],1
r1,1,0.000146,14.418767,[86 66] ; [87 23],[100.36641221  51.63358779] ; [72.63358779 37.36641221],1
a7,1,0.001081,10.683632,[88 64] ; [85 25],[100.36641221  51.63358779] ; [72.63358779 37.36641221],0
r2,1,0.00305,8.777327,[127  25] ; [104   5],[134.52873563  17.47126437] ; [96.47126437 12.52873563],0
r4,1,0.003083,8.757848,[106  48] ; [94 17],[116.22641509  37.77358491] ; [83.77358491 27.22641509],0
u1,1,0.003549,8.501511,[  5 149] ; [14 97],[ 11.04150943 142.95849057] ; [  7.95849057 103.04150943],0
v2,1,0.014716,5.950169,[50 91] ; [54 52],[59.36842105 81.63157895] ; [44.63157895 61.36842105],0
r3,1,0.018835,5.516813,[124  28] ; [101   9],[130.53435115  21.46564885] ; [94.46564885 15.53435115],0
n2,1,0.030088,4.704238,[38 11] ; [23 18],[33.21111111 15.78888889] ; [27.78888889 13.21111111],0
p10,1,0.047122,3.941014,[86 64] ; [77 34],[93.67816092 56.32183908] ; [69.32183908 41.67816092],0
s8,1,0.052046,3.774283,[ 15 138] ; [20 91],[ 20.28409091 132.71590909] ; [14.71590909 96.28409091],0
b5,1,0.069056,3.305319,[90 64] ; [77 34],[97.0490566 56.9509434] ; [69.9509434 41.0490566],0
u3,1,0.080743,3.049892,[30 52] ; [16 13],[33.98198198 48.01801802] ; [12.01801802 16.98198198],0
n6,1,0.089679,2.880124,[104  49] ; [86 25],[110.11363636  42.88636364] ; [79.88636364 31.11363636],0
p2,1,0.123998,2.366078,[96 57] ; [79 31],[101.80608365  51.19391635] ; [73.19391635 36.80608365],0
p8,1,0.126928,2.329681,[ 38 114] ; [37 73],[ 43.51145038 108.48854962] ; [31.48854962 78.51145038],0
v4,1,0.159465,1.97929,[127  24] ; [100  11],[130.82824427  20.17175573] ; [96.17175573 14.82824427],0
s5,1,0.161452,1.960573,[ 23 125] ; [24 83],[ 27.27843137 120.72156863] ; [19.72156863 87.27843137],0
s4,1,0.164728,1.930277,[ 23 131] ; [10 99],[ 19.32319392 134.67680608] ; [13.67680608 95.32319392],0
