Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,38.827949,[82 34] ; [27 70],[59.36150235 56.63849765] ; [49.63849765 47.36150235],1
p8,1,0.0,33.292965,[77 38] ; [26 70],[56.13744076 58.86255924] ; [46.86255924 49.13744076],1
p2,1,2.5e-05,17.770372,[104  12] ; [64 33],[91.49295775 24.50704225] ; [76.50704225 20.49295775],1
p6,1,2.7e-05,17.596869,[52 64] ; [17 79],[37.75471698 78.24528302] ; [31.24528302 64.75471698],1
p7,1,6.1e-05,16.083336,[85 30] ; [44 50],[70.98086124 44.01913876] ; [58.01913876 35.98086124],1
p12,1,0.000371,12.67439,[17 99] ; [ 1 96],[  9.8028169 106.1971831] ; [ 8.1971831 88.8028169],1
r4,1,0.000676,11.552987,[110   6] ; [78 20],[101.90654206  14.09345794] ; [86.09345794 11.90654206],1
n5,1,0.002844,8.905091,[100  16] ; [68 30],[91.06542056 24.93457944] ; [76.93457944 21.06542056],0
v1,1,0.004207,8.192122,[83 32] ; [51 45],[73.03317536 41.96682464] ; [60.96682464 35.03317536],0
n4,1,0.006373,7.441741,[103  13] ; [73 25],[95.40186916 20.59813084] ; [80.59813084 17.40186916],0
s1,1,0.014468,5.980156,[  1 115] ; [ 7 89],[  4.37735849 111.62264151] ; [ 3.62264151 92.37735849],0
p5,1,0.015124,5.902019,[ 12 104] ; [ 2 95],[  7.62441315 108.37558685] ; [ 6.37558685 90.62441315],0
d2,1,0.019073,5.494807,[66 50] ; [40 58],[57.45794393 58.54205607] ; [48.54205607 49.45794393],0
r1,1,0.019415,5.463728,[100  16] ; [72 26],[93.23364486 22.76635514] ; [78.76635514 19.23364486],0
p11,1,0.020036,5.408739,[99 17] ; [71 27],[92.14953271 23.85046729] ; [77.85046729 20.14953271],0
u1,1,0.020229,5.392035,[24 92] ; [ 9 89],[17.88785047 98.11214953] ; [15.11214953 82.88785047],0
p10,1,0.029389,4.74467,[99 16] ; [72 25],[92.75943396 22.24056604] ; [78.24056604 18.75943396],0
a2,1,0.05586,3.656239,[33 83] ; [17 81],[27.10280374 88.89719626] ; [22.89719626 75.10280374],0
r3,1,0.080115,3.062566,[112   4] ; [89  9],[108.95327103   7.04672897] ; [92.04672897  5.95327103],0
b5,1,0.090623,2.86327,[65 51] ; [66 32],[71.00934579 44.99065421] ; [59.99065421 38.00934579],0
n6,1,0.097783,2.741331,[101  15] ; [77 21],[96.48598131 19.51401869] ; [81.51401869 16.48598131],0
p9,1,0.097847,2.74029,[98 17] ; [74 23],[93.30188679 21.69811321] ; [78.69811321 18.30188679],0
