Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,52.686209,[31 59] ; [113  25],[56.84210526 33.15789474] ; [87.15789474 50.84210526],1
n6,1,0.000393,12.565535,[57 33] ; [115  22],[68.1938326 21.8061674] ; [103.8061674  33.1938326],1
a4,1,0.006537,7.395885,[24 66] ; [61 76],[33.70044053 56.29955947] ; [51.29955947 85.70044053],0
a5,1,0.015743,5.831351,[47 43] ; [94 44],[55.65789474 34.34210526] ; [85.34210526 52.65789474],0
r3,1,0.027243,4.875343,[82  8] ; [110  27],[76.12334802 13.87665198] ; [115.87665198  21.12334802],0
a2,1,0.029158,4.758261,[ 9 81] ; [ 29 109],[15. 75.] ; [ 23. 115.],0
a7,1,0.042334,4.121784,[65 24] ; [82 55],[57.88938053 31.11061947] ; [89.11061947 47.88938053],0
p10,1,0.047103,3.941708,[49 40] ; [92 43],[56.02232143 32.97767857] ; [84.97767857 50.02232143],0
v3,1,0.053501,3.728205,[15 71] ; [39 96],[21.01357466 64.98642534] ; [ 32.98642534 102.01357466],0
u3,1,0.07516,3.166568,[19 16] ; [19 35],[14.94382022 20.05617978] ; [23.05617978 30.94382022],0
p9,1,0.077742,3.111493,[52 37] ; [93 40],[58.13063063 30.86936937] ; [86.86936937 46.13063063],0
n2,1,0.084285,2.980284,[16 17] ; [35 17],[19.8 13.2] ; [31.2 20.8],0
a6,1,0.090652,2.862758,[50 40] ; [92 46],[56.05263158 33.94736842] ; [85.94736842 52.05263158],0
s6,1,0.129909,2.293592,[25 65] ; [51 85],[30.26548673 59.73451327] ; [45.73451327 90.26548673],0
d4,1,0.131451,2.275282,[70 20] ; [94 43],[65.02202643 24.97797357] ; [98.97797357 38.02202643],0
d2,1,0.150714,2.065005,[32 58] ; [61 74],[37.2 52.8] ; [55.8 79.2],0
p1,1,0.168644,1.894957,[ 4 85] ; [ 13 125],[ 6.66519824 82.33480176] ; [ 10.33480176 127.66519824],0
b3,1,0.215842,1.531801,[13 41] ; [25 48],[16.15748031 37.84251969] ; [21.84251969 51.15748031],0
b2,1,0.215842,1.531801,[13 41] ; [25 48],[16.15748031 37.84251969] ; [21.84251969 51.15748031],0
a8,1,0.221124,1.497062,[ 6 81] ; [ 15 110],[ 8.61792453 78.38207547] ; [ 12.38207547 112.61792453],0
