Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,139.029498,[282 114] ; [ 55 184],[210.16062992 185.83937008] ; [126.83937008 112.16062992],1
p6,1,0.0,80.285935,[206 188] ; [ 38 196],[153.08280255 240.91719745] ; [ 90.91719745 143.08280255],1
p8,1,0.0,63.383066,[273 120] ; [ 86 147],[225.37859425 167.62140575] ; [133.62140575  99.37859425],1
p7,1,0.0,46.351655,[299  93] ; [114 116],[260.2829582 131.7170418] ; [152.7170418  77.2829582],1
p5,1,0.0,25.670415,[ 74 319] ; [ 11 227],[ 52.93977813 340.06022187] ; [ 32.06022187 205.93977813],1
p2,1,1e-06,23.380335,[361  34] ; [185  53],[340.71090047  54.28909953] ; [205.28909953  32.71090047],1
p10,1,1e-06,23.173257,[365  29] ; [188  48],[345.84444444  48.15555556] ; [207.15555556  28.84444444],1
n4,1,2e-06,22.181743,[349  48] ; [175  64],[327.08805031  69.91194969] ; [196.91194969  42.08805031],1
n5,1,3e-06,21.790776,[345  51] ; [172  66],[322.92113565  73.07886435] ; [194.07886435  43.92113565],1
v1,1,8e-06,20.014147,[242 143] ; [103 129],[215.27552674 169.72447326] ; [129.72447326 102.27552674],1
d1,1,9e-06,19.698139,[265 132] ; [117 122],[238.44968553 158.55031447] ; [143.55031447  95.44968553],1
s7,1,1.9e-05,18.277297,[216 164] ; [ 91 142],[190.30995106 189.69004894] ; [116.69004894 116.30995106],1
s6,1,3.5e-05,17.125071,[286 102] ; [135  99],[262.61736334 125.38263666] ; [158.38263666  75.61736334],1
a5,1,3.7e-05,17.034167,[319  78] ; [157  82],[297.12578616  99.87421384] ; [178.87421384  60.12578616],1
d2,1,0.000151,14.360222,[217 179] ; [ 93 144],[193.93364929 202.06635071] ; [116.06635071 120.93364929],1
s8,1,0.000405,12.508705,[201 193] ; [ 87 151],[179.5443038 214.4556962] ; [108.4556962 129.5443038],1
d5,1,0.000598,11.782782,[337  59] ; [177  62],[320.54173228  75.45826772] ; [193.45826772  45.54173228],1
d3,1,0.001865,9.678088,[291 106] ; [147  92],[273.40566038 123.59433962] ; [164.59433962  74.40566038],0
s2,1,0.002055,9.499976,[217 174] ; [101 135],[198.3062201 192.6937799] ; [119.6937799 116.3062201],0
d4,1,0.002991,8.813181,[341  55] ; [183  55],[327.29337539  68.70662461] ; [196.70662461  41.29337539],0
a4,1,0.003834,8.360651,[197 198] ; [ 91 148],[179.43217666 215.56782334] ; [108.56782334 130.43217666],0
p9,1,0.004923,7.907666,[364  31] ; [199  35],[353.55325914  41.44674086] ; [209.44674086  24.55325914],0
u1,1,0.004952,7.897016,[ 87 310] ; [ 31 208],[ 73.6572327 323.3427673] ; [ 44.3427673 194.6572327],0
v4,1,0.005217,7.802469,[385  10] ; [220  17],[378.125  16.875] ; [226.875  10.125],0
s5,1,0.005338,7.76116,[150 231] ; [ 65 165],[134.06710311 246.93289689] ; [ 80.93289689 149.06710311],0
a7,1,0.005596,7.676151,[300  96] ; [156  82],[284.82018927 111.17981073] ; [171.17981073  66.82018927],0
r1,1,0.007027,7.26605,[331  65] ; [178  60],[317.92429022  78.07570978] ; [191.07570978  46.92429022],0
a2,1,0.008182,6.993141,[108 289] ; [ 43 196],[ 94.25628931 302.74371069] ; [ 56.74371069 182.25628931],0
a3,1,0.020632,5.357616,[299  98] ; [159  79],[286.34015748 110.65984252] ; [171.65984252  66.34015748],0
v3,1,0.026998,4.890932,[173 209] ; [ 84 148],[159.89250814 222.10749186] ; [ 97.10749186 134.89250814],0
p12,1,0.030302,4.692105,[ 46 350] ; [ 15 221],[ 38.22151899 357.77848101] ; [ 22.77848101 213.22151899],0
p1,1,0.054726,3.6904,[ 43 352] ; [ 15 222],[ 36.25 358.75] ; [ 21.75 215.25],0
r4,1,0.06513,3.401678,[369  28] ; [212  27],[362.66823899  34.33176101] ; [218.33176101  20.66823899],0
s3,1,0.075709,3.154701,[227 162] ; [120 115],[216.31891026 172.68108974] ; [130.68108974 104.31891026],0
a1,1,0.077098,3.125031,[ 24 373] ; [  7 232],[ 19.35062893 377.64937107] ; [ 11.64937107 227.35062893],0
v2,1,0.12815,2.314769,[233 152] ; [122 103],[224.05737705 160.94262295] ; [130.94262295  94.05737705],0
b1,1,0.246928,1.340598,[139 258] ; [ 73 166],[132.33333333 264.66666667] ; [ 79.66666667 159.33333333],0
a6,1,0.274688,1.193184,[280 117] ; [158  80],[273.83622047 123.16377953] ; [164.16377953  73.83622047],0
u4,1,0.374758,0.787826,[ 11 385] ; [  4 235],[  9.35433071 386.64566929] ; [  5.64566929 233.35433071],0
u2,1,0.388485,0.743679,[56 41] ; [41 39],[53.15819209 43.84180791] ; [43.84180791 36.15819209],0
b2,1,0.469116,0.524057,[109 155] ; [53 88],[105.6 158.4] ; [56.4 84.6],0
b3,1,0.469116,0.524057,[109 155] ; [53 88],[105.6 158.4] ; [56.4 84.6],0
u3,1,0.485881,0.485636,[56 41] ; [42 38],[53.70621469 43.29378531] ; [44.29378531 35.70621469],0
b5,1,0.525145,0.403777,[224 173] ; [141  98],[227.83805031 169.16194969] ; [137.16194969 101.83805031],0
s4,1,0.543383,0.369305,[ 65 325] ; [ 35 201],[ 62.30031949 327.69968051] ; [ 37.69968051 198.30031949],0
b4,1,0.636921,0.222792,[235 162] ; [146  93],[237.8254717 159.1745283] ; [143.1745283  95.8254717],0
n1,1,0.658227,0.195684,[22 40] ; [20 43],[20.832 41.168] ; [21.168 41.832],0
n3,1,0.750512,0.101102,[47 14] ; [47 16],[46.24193548 14.75806452] ; [47.75806452 15.24193548],0
n2,1,0.755495,0.096971,[44 17] ; [47 16],[44.76612903 16.23387097] ; [46.23387097 16.76612903],0
r3,1,0.814455,0.055076,[382  13] ; [230   7],[382.5  12.5] ; [229.5   7.5],0
a8,1,0.833313,0.044291,[ 52 310] ; [ 33 187],[ 52.86941581 309.13058419] ; [ 32.13058419 187.86941581],0
s1,1,0.862251,0.030105,[ 11 384] ; [  6 229],[ 10.65873016 384.34126984] ; [  6.34126984 228.65873016],0
r2,1,0.93531,0.006588,[371  21] ; [223  13],[370.77707006  21.22292994] ; [223.22292994  12.77707006],0
