Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000693,11.509115,[19 39] ; [35 19],[27.96428571 30.03571429] ; [26.03571429 27.96428571],1
d5,1,0.0007,11.48809,[25 33] ; [41 14],[33.87610619 24.12389381] ; [32.12389381 22.87610619],1
d4,1,0.001844,9.698192,[29 29] ; [43 12],[36.95575221 21.04424779] ; [35.04424779 19.95575221],0
a5,1,0.010796,6.498602,[23 35] ; [35 20],[29.7699115 28.2300885] ; [28.2300885 26.7699115],0
a6,1,0.011379,6.405094,[21 37] ; [33 22],[27.71681416 30.28318584] ; [26.28318584 28.71681416],0
u1,1,0.022646,5.195444,[ 1 57] ; [ 7 48],[ 4.10619469 53.89380531] ; [ 3.89380531 51.10619469],0
b1,1,0.031858,4.60614,[38 20] ; [25 30],[32.33628319 25.66371681] ; [30.66371681 24.33628319],0
d1,1,0.046983,3.946004,[15 43] ; [24 31],[20.01769912 37.98230088] ; [18.98230088 36.01769912],0
n5,1,0.052513,3.759336,[40 18] ; [27 26],[35.00900901 22.99099099] ; [31.99099099 21.00900901],0
r3,1,0.092487,2.830551,[28 30] ; [34 19],[32.3963964 25.6036036] ; [29.6036036 23.3963964],0
a8,1,0.114188,2.495275,[ 2 54] ; [ 6 46],[ 4.14814815 51.85185185] ; [ 3.85185185 48.14814815],0
a2,1,0.122215,2.388704,[ 2 56] ; [ 6 49],[ 4.10619469 53.89380531] ; [ 3.89380531 51.10619469],0
p6,1,0.175353,1.836571,[ 8 48] ; [13 40],[10.78899083 45.21100917] ; [10.21100917 42.78899083],0
n4,1,0.231509,1.431567,[36 22] ; [28 27],[32.84955752 25.15044248] ; [31.15044248 23.84955752],0
p10,1,0.243022,1.362979,[27 30] ; [31 22],[30.05454545 26.94545455] ; [27.94545455 25.05454545],0
p5,1,0.247993,1.334573,[ 3 55] ; [ 6 48],[ 4.66071429 53.33928571] ; [ 4.33928571 49.66071429],0
v2,1,0.248504,1.331696,[15 41] ; [20 34],[17.81818182 38.18181818] ; [17.18181818 36.81818182],0
n3,1,0.265838,1.238095,[12 16] ; [14 10],[14. 14.] ; [12. 12.],0
p1,1,0.271943,1.206919,[ 5 53] ; [ 2 53],[ 3.59292035 54.40707965] ; [ 3.40707965 51.59292035],0
p9,1,0.28339,1.150759,[28 27] ; [33 21],[30.77981651 24.22018349] ; [30.22018349 23.77981651],0
b3,1,0.285027,1.142963,[14 27] ; [ 7 24],[11.95833333 29.04166667] ; [ 9.04166667 21.95833333],0
b2,1,0.285027,1.142963,[14 27] ; [ 7 24],[11.95833333 29.04166667] ; [ 9.04166667 21.95833333],0
a3,1,0.289891,1.120127,[27 30] ; [31 23],[29.78378378 27.21621622] ; [28.21621622 25.78378378],0
d2,1,0.297169,1.086855,[23 34] ; [17 38],[20.35714286 36.64285714] ; [19.64285714 35.35714286],0
u3,1,0.297208,1.086678,[ 8 23] ; [ 9 14],[ 9.75925926 21.24074074] ; [ 7.24074074 15.75925926],0
s6,1,0.319184,0.992286,[18 40] ; [22 33],[20.53097345 37.46902655] ; [19.46902655 35.53097345],0
p8,1,0.351016,0.86978,[15 43] ; [18 35],[17.24324324 40.75675676] ; [15.75675676 37.24324324],0
u2,1,0.361378,0.8331,[11 20] ; [11 12],[12.62962963 18.37037037] ; [ 9.37037037 13.62962963],0
b5,1,0.383097,0.760739,[29 29] ; [32 23],[31.30973451 26.69026549] ; [29.69026549 25.30973451],0
p7,1,0.391099,0.735522,[21 37] ; [23 29],[23.2 34.8] ; [20.8 31.2],0
v4,1,0.391492,0.734304,[32 25] ; [34 19],[34.2 22.8] ; [31.8 21.2],0
r1,1,0.416653,0.659735,[13 45] ; [16 39],[14.88495575 43.11504425] ; [14.11504425 40.88495575],0
s1,1,0.416944,0.658914,[ 3 55] ; [ 5 50],[ 4.10619469 53.89380531] ; [ 3.89380531 51.10619469],0
n2,1,0.430756,0.620783,[15 14] ; [15  9],[16.41509434 12.58490566] ; [13.58490566 10.41509434],0
s3,1,0.459853,0.546254,[20 36] ; [23 31],[21.89090909 34.10909091] ; [21.10909091 32.89090909],0
v1,1,0.466888,0.529332,[19 38] ; [14 38],[17.25688073 39.74311927] ; [15.74311927 36.25688073],0
p3,1,0.511965,0.430049,[14 44] ; [16 38],[15.53571429 42.46428571] ; [14.46428571 39.53571429],0
s8,1,0.532591,0.389446,[ 9 49] ; [11 44],[10.26548673 47.73451327] ; [ 9.73451327 45.26548673],0
s4,1,0.543999,0.368179,[11 47] ; [13 42],[12.31858407 45.68141593] ; [11.68141593 43.31858407],0
n1,1,0.620785,0.244766,[ 9 20] ; [ 9 15],[ 9.8490566 19.1509434] ; [ 8.1509434 15.8490566],0
p11,1,0.628747,0.233764,[29 29] ; [30 25],[30.28318584 27.71681416] ; [28.71681416 26.28318584],0
r2,1,0.648915,0.20727,[29 27] ; [27 21],[30.15384615 25.84615385] ; [25.84615385 22.15384615],0
a1,1,0.666738,0.185442,[ 4 54] ; [ 5 50],[ 4.61946903 53.38053097] ; [ 4.38053097 50.61946903],0
p4,1,0.718694,0.129748,[23 35] ; [20 35],[22.07079646 35.92920354] ; [20.92920354 34.07079646],0
n6,1,0.727551,0.121373,[32 25] ; [28 25],[31.09090909 25.90909091] ; [28.90909091 24.09090909],0
s5,1,0.75011,0.101439,[10 48] ; [10 41],[10.64220183 47.35779817] ; [ 9.35779817 41.64220183],0
