Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,110.784371,[177  99] ; [ 2 95],[132.45040214 143.54959786] ; [46.54959786 50.45040214],1
d4,1,0.0,58.571696,[240  35] ; [48 49],[212.90322581  62.09677419] ; [75.09677419 21.90322581],1
d3,1,0.0,34.310983,[192  83] ; [35 62],[167.80913978 107.19086022] ; [59.19086022 37.80913978],1
a4,1,0.0,31.1222,[129 147] ; [14 82],[106.09677419 169.90322581] ; [36.90322581 59.09677419],1
d2,1,0.0,29.849703,[135 139] ; [17 80],[112.25876011 161.74123989] ; [39.74123989 57.25876011],1
a5,1,0.0,26.041047,[199  77] ; [42 55],[178.32707775  97.67292225] ; [62.67292225 34.32707775],1
a2,1,1e-06,23.490984,[ 67 209] ; [ 2 95],[ 51.05630027 224.94369973] ; [17.94369973 79.05630027],1
a3,1,2e-06,22.350642,[203  72] ; [45 50],[184.32432432  90.67567568] ; [63.67567568 31.32432432],1
a7,1,0.001324,10.308884,[199  76] ; [53 44],[186.29032258  88.70967742] ; [65.70967742 31.29032258],0
u1,1,0.002493,9.145652,[ 40 236] ; [ 3 94],[ 31.81769437 244.18230563] ; [11.18230563 85.81769437],0
s8,1,0.002505,9.136914,[107 168] ; [21 75],[ 94.8787062 180.1212938] ; [33.1212938 62.8787062],0
b5,1,0.003488,8.532973,[188  88] ; [50 47],[176.10723861  99.89276139] ; [61.89276139 35.10723861],0
a6,1,0.004812,7.9489,[191  84] ; [52 45],[179.63709677  95.36290323] ; [63.36290323 33.63709677],0
n2,1,0.007412,7.17037,[62 28] ; [28  2],[67.5 22.5] ; [22.5  7.5],0
r2,1,0.012563,6.229613,[264  10] ; [87 10],[259.22911051  14.77088949] ; [91.77088949  5.22911051],0
p10,1,0.015422,5.867643,[202  68] ; [60 37],[192.7520436  77.2479564] ; [69.2479564 27.7520436],0
p2,1,0.070169,3.279067,[205  70] ; [63 34],[198.11827957  76.88172043] ; [69.88172043 27.11827957],0
v2,1,0.070723,3.266167,[141 118] ; [40 52],[133.55840456 125.44159544] ; [47.44159544 44.55840456],0
r1,1,0.088271,2.905628,[213  61] ; [67 30],[206.79245283  67.20754717] ; [73.20754717 23.79245283],0
r4,1,0.103618,2.648958,[243  33] ; [79 18],[238.26273458  37.73726542] ; [83.73726542 13.26273458],0
s7,1,0.10741,2.591922,[105 161] ; [28 65],[ 98.545961 167.454039] ; [34.454039 58.545961],0
p11,1,0.113235,2.508477,[190  86] ; [75 22],[196.08579088  79.91420912] ; [68.91420912 28.08579088],0
b1,1,0.118673,2.434747,[ 95 181] ; [42 55],[101.37265416 174.62734584] ; [35.62734584 61.37265416],0
r3,1,0.132505,2.262903,[256  18] ; [86 11],[252.58221024  21.41778976] ; [89.41778976  7.58221024],0
s2,1,0.162009,1.955374,[121 154] ; [34 61],[115.2027027 159.7972973] ; [39.7972973 55.2027027],0
s6,1,0.173786,1.849977,[160 111] ; [49 47],[154.32970027 116.67029973] ; [54.67029973 41.32970027],0
s4,1,0.235794,1.405566,[ 42 231] ; [20 77],[ 45.74594595 227.25405405] ; [16.25405405 80.74594595],0
p9,1,0.237581,1.394892,[209  57] ; [69 26],[204.84210526  61.15789474] ; [73.15789474 21.84210526],0
n4,1,0.3242,0.971929,[188  87] ; [61 36],[184.07258065  90.92741935] ; [64.92741935 32.07258065],0
b4,1,0.35011,0.873058,[163 113] ; [52 45],[159.08847185 116.91152815] ; [55.91152815 41.08847185],0
p7,1,0.365383,0.819306,[129 134] ; [41 53],[125.23809524 137.76190476] ; [44.76190476 49.23809524],0
p12,1,0.417109,0.658445,[ 14 258] ; [ 3 93],[ 12.56521739 259.43478261] ; [ 4.43478261 91.56521739],0
n6,1,0.455736,0.556345,[217  58] ; [73 24],[214.38172043  60.61827957] ; [75.61827957 21.38172043],0
u2,1,0.474369,0.51178,[40 32] ; [25 26],[38.04878049 33.95121951] ; [26.95121951 24.04878049],0
p6,1,0.480677,0.497326,[ 45 223] ; [19 76],[ 47.25068871 220.74931129] ; [16.74931129 78.25068871],0
v3,1,0.53536,0.384208,[ 93 172] ; [30 65],[ 90.54166667 174.45833333] ; [32.45833333 62.54166667],0
n3,1,0.536388,0.382276,[62 28] ; [21  7],[63.30508475 26.69491525] ; [19.69491525  8.30508475],0
v1,1,0.586413,0.29598,[122 148] ; [39 54],[119.75206612 150.24793388] ; [41.24793388 51.75206612],0
a1,1,0.588363,0.292909,[ 12 264] ; [ 3 94],[ 11.09919571 264.90080429] ; [ 3.90080429 93.09919571],0
p3,1,0.626216,0.237227,[ 66 208] ; [21 76],[ 64.25336927 209.74663073] ; [22.74663073 74.25336927],0
n5,1,0.665419,0.187007,[179  95] ; [61 36],[177.25067385  96.74932615] ; [62.74932615 34.25067385],0
s5,1,0.683837,0.165839,[ 70 193] ; [23 71],[ 68.51260504 194.48739496] ; [24.48739496 69.51260504],0
u3,1,0.705617,0.142694,[39 34] ; [26 26],[37.96 35.04] ; [27.04 24.96],0
n1,1,0.798055,0.065467,[30 58] ; [11 19],[30.57627119 57.42372881] ; [10.42372881 19.57627119],0
