Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,52.032958,[426 100] ; [40 48],[399.21172638 126.78827362] ; [66.78827362 21.21172638],1
n4,1,0.0,35.03869,[441  87] ; [50 39],[420.17504052 107.82495948] ; [70.82495948 18.17504052],1
p10,1,0.000128,14.677063,[455  66] ; [63 25],[443.14942529  77.85057471] ; [74.85057471 13.14942529],1
b1,1,0.000185,13.97563,[176 352] ; [48 41],[191.68881686 336.31118314] ; [32.31118314 56.68881686],1
p6,1,0.000894,11.035904,[196 324] ; [16 68],[182.51655629 337.48344371] ; [29.48344371 54.51655629],1
s7,1,0.00194,9.605058,[244 260] ; [25 58],[230.96422487 273.03577513] ; [38.03577513 44.96422487],0
p9,1,0.002534,9.115636,[463  57] ; [69 20],[454.25287356  65.74712644] ; [77.74712644 11.25287356],0
s5,1,0.002924,8.854409,[163 349] ; [14 73],[151.29215359 360.70784641] ; [25.70784641 61.29215359],0
v3,1,0.003779,8.387006,[225 284] ; [23 61],[212.87015177 296.12984823] ; [35.12984823 48.87015177],0
p3,1,0.005155,7.824194,[276 250] ; [32 56],[263.85667752 262.14332248] ; [44.14332248 43.85667752],0
p2,1,0.009839,6.663816,[458  66] ; [67 20],[450.24549918  73.75450082] ; [74.75450082 12.24549918],0
d2,1,0.01778,5.617704,[260 265] ; [32 57],[249.6742671 275.3257329] ; [42.3257329 46.6742671],0
a4,1,0.019228,5.4807,[241 284] ; [29 60],[230.86319218 294.13680782] ; [39.13680782 49.86319218],0
u1,1,0.020967,5.329559,[ 93 435] ; [ 7 82],[ 85.57536467 442.42463533] ; [14.42463533 74.57536467],0
d1,1,0.025204,5.0098,[316 212] ; [42 47],[306.35980551 221.64019449] ; [51.64019449 37.35980551],0
a2,1,0.029703,4.726397,[126 402] ; [12 77],[118.09400324 409.90599676] ; [19.90599676 69.09400324],0
b5,1,0.029768,4.722614,[297 231] ; [61 28],[306.35980551 221.64019449] ; [51.64019449 37.35980551],0
r4,1,0.032439,4.575151,[483  45] ; [75 14],[477.51053485  50.48946515] ; [80.48946515  8.51053485],0
s6,1,0.032767,4.55789,[330 189] ; [46 43],[320.96052632 198.03947368] ; [55.03947368 33.96052632],0
r2,1,0.036702,4.364204,[492  29] ; [77 10],[487.58059211  33.41940789] ; [81.41940789  5.58059211],0
b2,1,0.036775,4.360815,[147 196] ; [14 37],[140.15989848 202.84010152] ; [20.84010152 30.15989848],0
