Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,107.042048,[ 1 76] ; [201  98],[41.36702128 35.63297872] ; [160.63297872 138.36702128],1
d3,1,0.0,71.986525,[20 55] ; [233  66],[50.73529412 24.26470588] ; [202.26470588  96.73529412],1
d5,1,0.0,50.438417,[39 37] ; [262  37],[61.00266667 14.99733333] ; [239.99733333  59.00266667],1
a5,1,0.0,34.493998,[30 47] ; [222  77],[51.60638298 25.39361702] ; [200.39361702  98.60638298],1
d2,1,5e-06,20.841402,[15 62] ; [144 154],[32.648 44.352] ; [126.352 171.648],1
a7,1,2.8e-05,17.576513,[43 33] ; [238  60],[57.10160428 18.89839572] ; [223.89839572  74.10160428],1
a3,1,0.000105,15.052082,[32 45] ; [196 102],[46.816 30.184] ; [181.184 116.816],1
r4,1,0.000117,14.840379,[58 19] ; [273  26],[67.78457447  9.21542553] ; [263.21542553  35.78457447],1
p10,1,0.000136,14.551797,[47 28] ; [246  51],[59.07258065 15.92741935] ; [233.92741935  63.07258065],1
s5,1,0.000271,13.263861,[ 5 70] ; [ 76 213],[16.68956044 58.31043956] ; [ 64.31043956 224.68956044],1
r3,1,0.000327,12.906354,[66 10] ; [289   9],[72.13903743  3.86096257] ; [282.86096257  15.13903743],1
a4,1,0.000343,12.817903,[16 60] ; [130 169],[29.58933333 46.41066667] ; [116.41066667 182.58933333],1
r1,1,0.000368,12.687515,[46 30] ; [237  59],[57.8172043 18.1827957] ; [225.1827957  70.8172043],1
a6,1,0.000749,11.364493,[42 35] ; [222  77],[54.06382979 22.93617021] ; [209.93617021  89.06382979],1
r2,1,0.000871,11.084377,[64 13] ; [278  16],[70.98113208  6.01886792] ; [271.01886792  22.98113208],1
u1,1,0.001218,10.462157,[ 1 76] ; [ 44 255],[ 9.21542553 67.78457447] ; [ 35.78457447 263.21542553],0
p9,1,0.001835,9.708166,[54 22] ; [254  41],[63.09433962 12.90566038] ; [244.90566038  50.09433962],0
