Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,83.866564,[195  94] ; [ 3 61],[162.101983 126.898017] ; [35.898017 28.101983],1
d4,1,0.0,31.588266,[253  36] ; [37 27],[237.42209632  51.57790368] ; [52.57790368 11.42209632],1
a5,1,2.8e-05,17.5797,[213  76] ; [30 34],[198.94334278  90.05665722] ; [44.05665722 19.94334278],1
d3,1,6.3e-05,16.023447,[227  61] ; [35 29],[214.36363636  73.63636364] ; [47.63636364 16.36363636],1
p2,1,0.000101,15.111748,[241  46] ; [40 24],[229.76353276  57.23646724] ; [51.23646724 12.76353276],1
d2,1,0.000145,14.435194,[133 155] ; [13 51],[119.45454545 168.54545455] ; [26.54545455 37.45454545],1
a2,1,0.001013,10.803018,[ 72 217] ; [ 4 60],[ 62.22096317 226.77903683] ; [13.77903683 50.22096317],0
a4,1,0.001432,10.164726,[127 162] ; [14 49],[115.76420455 173.23579545] ; [25.23579545 37.76420455],0
u1,1,0.004407,8.108133,[ 49 240] ; [ 2 62],[ 41.75354108 247.24645892] ; [ 9.24645892 54.75354108],0
r2,1,0.006028,7.541946,[268  16] ; [54 10],[262.7816092  21.2183908] ; [59.2183908  4.7816092],0
s1,1,0.016381,5.761465,[  4 281] ; [ 4 58],[  6.57060519 278.42939481] ; [ 1.42939481 60.57060519],0
s8,1,0.03452,4.468768,[ 60 229] ; [ 6 58],[ 54.03399433 234.96600567] ; [11.96600567 52.03399433],0
a3,1,0.036249,4.38533,[190  99] ; [32 30],[182.78632479 106.21367521] ; [39.21367521 22.78632479],0
p4,1,0.037225,4.340081,[154 135] ; [24 38],[146.55840456 142.44159544] ; [31.44159544 30.55840456],0
a6,1,0.045926,3.984294,[224  65] ; [42 22],[217.7733711  71.2266289] ; [48.2266289 15.7733711],0
p3,1,0.054779,3.688799,[123 165] ; [19 45],[116.18181818 171.81818182] ; [25.81818182 38.18181818],0
r4,1,0.083262,3.00004,[254  35] ; [51 13],[249.70254958  39.29745042] ; [55.29745042  8.70254958],0
r1,1,0.091767,2.843109,[224  61] ; [44 20],[218.85386819  66.14613181] ; [49.14613181 14.85386819],0
n2,1,0.105645,2.61819,[43 25] ; [15  3],[45.86046512 22.13953488] ; [12.13953488  5.86046512],0
n5,1,0.113464,2.505302,[194  93] ; [36 27],[188.6  98.4] ; [41.4 21.6],0
a1,1,0.118322,2.439387,[ 10 279] ; [ 5 59],[ 12.28045326 276.71954674] ; [ 2.71954674 61.28045326],0
p9,1,0.120661,2.408721,[228  56] ; [45 18],[223.4351585  60.5648415] ; [49.5648415 13.4351585],0
r3,1,0.148121,2.091495,[274  14] ; [57  6],[271.58974359  16.41025641] ; [59.41025641  3.58974359],0
u3,1,0.152817,2.043908,[58 39] ; [14 17],[54.5625 42.4375] ; [17.4375 13.5625],0
p8,1,0.191123,1.708938,[141 144] ; [25 37],[136.34005764 148.65994236] ; [29.65994236 32.34005764],0
v4,1,0.192243,1.700343,[268  18] ; [57  7],[265.57142857  20.42857143] ; [59.42857143  4.57142857],0
n4,1,0.195783,1.673554,[203  86] ; [39 24],[198.6875  90.3125] ; [43.3125 19.6875],0
b1,1,0.210258,1.569649,[ 98 191] ; [27 37],[102.33711048 186.66288952] ; [22.66288952 41.33711048],0
p10,1,0.214105,1.543449,[219  66] ; [43 19],[215.18731988  69.81268012] ; [46.81268012 15.18731988],0
u2,1,0.24014,1.379773,[55 44] ; [13 17],[52.18604651 46.81395349] ; [15.81395349 14.18604651],0
p7,1,0.263928,1.248035,[159 124] ; [30 32],[155.03478261 127.96521739] ; [33.96521739 28.03478261],0
b4,1,0.273885,1.197186,[175 114] ; [34 30],[171.10764873 117.89235127] ; [37.89235127 26.10764873],0
s6,1,0.297271,1.086396,[149 135] ; [28 34],[145.28323699 138.71676301] ; [31.71676301 30.28323699],0
n6,1,0.322751,0.977766,[227  60] ; [47 17],[224.03988604  62.96011396] ; [49.96011396 14.03988604],0
v2,1,0.34816,0.880151,[142 128] ; [29 34],[138.64864865 131.35135135] ; [32.35135135 30.64864865],0
s4,1,0.374112,0.789961,[ 37 244] ; [11 52],[ 39.20930233 241.79069767] ; [ 8.79069767 54.20930233],0
p12,1,0.397452,0.716022,[ 15 273] ; [ 5 58],[ 16.41025641 271.58974359] ; [ 3.58974359 59.41025641],0
v1,1,0.397808,0.714943,[134 146] ; [26 36],[130.99415205 149.00584795] ; [29.00584795 32.99415205],0
p11,1,0.402818,0.699899,[222  67] ; [46 18],[219.41076487  69.58923513] ; [48.58923513 15.41076487],0
s3,1,0.431281,0.619372,[108 175] ; [27 35],[110.73913043 172.26086957] ; [24.26086957 37.73913043],0
n1,1,0.442423,0.589991,[21 46] ; [ 7 10],[22.33333333 44.66666667] ; [ 5.66666667 11.33333333],0
u4,1,0.494397,0.466943,[  2 286] ; [ 1 63],[  2.45454545 285.54545455] ; [ 0.54545455 63.45454545],0
p6,1,0.520371,0.413158,[ 78 207] ; [15 49],[ 75.94555874 209.05444126] ; [17.05444126 46.94555874],0
a8,1,0.616653,0.250599,[ 32 232] ; [ 6 55],[ 30.86769231 233.13230769] ; [ 7.13230769 53.86769231],0
b5,1,0.638078,0.221265,[194  95] ; [41 23],[192.39376771  96.60623229] ; [42.60623229 21.39376771],0
b2,1,0.688835,0.16035,[ 48 103] ; [11 20],[ 48.95054945 102.04945055] ; [10.04945055 20.95054945],0
b3,1,0.688835,0.16035,[ 48 103] ; [11 20],[ 48.95054945 102.04945055] ; [10.04945055 20.95054945],0
