Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,7.1e-05,15.773621,[118 199] ; [41 23],[132.29133858 184.70866142] ; [26.70866142 37.29133858],1
s5,1,0.000608,11.75229,[ 75 233] ; [28 33],[ 85.97289973 222.02710027] ; [17.02710027 43.97289973],1
s3,1,0.002967,8.827472,[149 165] ; [44 21],[159.89973615 154.10026385] ; [33.10026385 31.89973615],0
b3,1,0.003238,8.668174,[ 68 112] ; [ 4 30],[ 60.56074766 119.43925234] ; [11.43925234 22.56074766],0
b2,1,0.003238,8.668174,[ 68 112] ; [ 4 30],[ 60.56074766 119.43925234] ; [11.43925234 22.56074766],0
s6,1,0.017733,5.622318,[183 129] ; [47 16],[191.36 120.64] ; [38.64 24.36],0
p5,1,0.031017,4.652032,[ 37 277] ; [ 2 65],[ 32.14173228 281.85826772] ; [ 6.85826772 60.14173228],0
a8,1,0.033721,4.508817,[ 46 255] ; [ 3 57],[ 40.85595568 260.14404432] ; [ 8.14404432 51.85595568],0
a5,1,0.043827,4.0632,[180 137] ; [29 38],[172.53385417 144.46614583] ; [36.46614583 30.53385417],0
n4,1,0.046188,3.974728,[224  93] ; [39 28],[217.11197917  99.88802083] ; [45.88802083 21.11197917],0
v3,1,0.068655,3.314899,[108 203] ; [15 50],[101.73670213 209.26329787] ; [21.26329787 43.73670213],0
d3,1,0.077776,3.110771,[121 195] ; [33 33],[127.39267016 188.60732984] ; [26.60732984 39.39267016],0
s7,1,0.115745,2.473979,[118 181] ; [33 33],[123.69589041 175.30410959] ; [27.30410959 38.69589041],0
a3,1,0.121497,2.397918,[183 132] ; [32 35],[177.29057592 137.70942408] ; [37.70942408 29.29057592],0
p4,1,0.124318,2.362063,[159 155] ; [27 40],[153.29133858 160.70866142] ; [32.70866142 34.29133858],0
v1,1,0.161683,1.958415,[151 158] ; [26 40],[145.848 163.152] ; [31.152 34.848],0
r1,1,0.174315,1.845437,[229  87] ; [43 24],[224.41775457  91.58224543] ; [47.58224543 19.41775457],0
r4,1,0.187138,1.740009,[280  38] ; [55 12],[276.7012987  41.2987013] ; [58.2987013  8.7012987],0
r2,1,0.203793,1.614979,[293  23] ; [59  8],[290.4229765  25.5770235] ; [61.5770235  5.4229765],0
v2,1,0.212795,1.552307,[146 155] ; [26 39],[141.45355191 159.54644809] ; [30.54644809 34.45355191],0
a2,1,0.256025,1.290123,[ 21 297] ; [ 2 65],[ 18.9974026 299.0025974] ; [ 4.0025974 62.9974026],0
s1,1,0.271712,1.208081,[ 14 300] ; [ 1 64],[ 12.42744063 301.57255937] ; [ 2.57255937 62.42744063],0
p3,1,0.339072,0.913938,[138 178] ; [25 42],[134.48563969 181.51436031] ; [28.51436031 38.48563969],0
b5,1,0.363294,0.826474,[190 128] ; [36 31],[186.67012987 131.32987013] ; [39.32987013 27.67012987],0
b1,1,0.363495,0.825782,[133 185] ; [24 43],[129.67792208 188.32207792] ; [27.32207792 39.67792208],0
u1,1,0.381009,0.767445,[  8 310] ; [ 3 64],[  9.08571429 308.91428571] ; [ 1.91428571 65.08571429],0
a7,1,0.396262,0.719642,[198 118] ; [45 21],[201.01570681 114.98429319] ; [41.98429319 24.01570681],0
a6,1,0.40038,0.707184,[188 129] ; [36 31],[184.91666667 132.08333333] ; [39.08333333 27.91666667],0
p11,1,0.441666,0.591949,[242  76] ; [48 19],[239.53246753  78.46753247] ; [50.46753247 16.53246753],0
p1,1,0.47495,0.510436,[ 27 287] ; [ 4 63],[ 25.54855643 288.45144357] ; [ 5.45144357 61.54855643],0
s8,1,0.495284,0.465026,[108 208] ; [20 47],[105.60835509 210.39164491] ; [22.39164491 44.60835509],0
p10,1,0.513281,0.427373,[232  77] ; [47 19],[229.896  79.104] ; [49.104 16.896],0
p2,1,0.515117,0.423659,[251  64] ; [51 16],[249.03141361  65.96858639] ; [52.96858639 14.03141361],0
