Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.003716,8.417617,[ 9 35] ; [10  7],[13.70491803 30.29508197] ; [ 5.29508197 11.70491803],0
p6,1,0.006293,7.464458,[ 6 40] ; [ 8 10],[10.0625 35.9375] ; [ 3.9375 14.0625],0
d5,1,0.009077,6.807545,[35 11] ; [ 7 10],[30.66666667 15.33333333] ; [11.33333333  5.66666667],0
p4,1,0.011589,6.372746,[10 35] ; [9 7],[14.01639344 30.98360656] ; [ 4.98360656 11.01639344],0
d2,1,0.013203,6.141685,[27 19] ; [ 4 13],[22.63492063 23.36507937] ; [8.36507937 8.63492063],0
p5,1,0.01466,5.956844,[ 4 42] ; [ 6 12],[ 7.1875 38.8125] ; [ 2.8125 15.1875],0
p3,1,0.028016,4.827108,[11 35] ; [9 8],[14.6031746 31.3968254] ; [ 5.3968254 11.6031746],0
b5,1,0.031815,4.608439,[29 17] ; [ 6 12],[25.15625 20.84375] ; [9.84375 8.15625],0
d4,1,0.048308,3.899233,[36 10] ; [9 8],[32.85714286 13.14285714] ; [12.14285714  4.85714286],0
p10,1,0.052113,3.772141,[23 22] ; [14  4],[26.42857143 18.57142857] ; [10.57142857  7.42857143],0
b1,1,0.060774,3.516126,[22 24] ; [ 4 14],[18.6875 27.3125] ; [ 7.3125 10.6875],0
u3,1,0.067113,3.352259,[10  2] ; [3 4],[8.21052632 3.78947368] ; [4.78947368 2.21052632],0
p1,1,0.070391,3.273885,[ 3 43] ; [ 4 14],[ 5.03125 40.96875] ; [ 1.96875 16.03125],0
p9,1,0.073204,3.209684,[24 21] ; [14  4],[27.14285714 17.85714286] ; [10.85714286  7.14285714],0
s7,1,0.07795,3.107143,[24 18] ; [ 5 11],[21. 21.] ; [8. 8.],0
d3,1,0.085354,2.959882,[30 16] ; [ 7 10],[27.01587302 18.98412698] ; [9.98412698 7.01587302],0
s8,1,0.111131,2.538063,[21 25] ; [ 4 13],[18.25396825 27.74603175] ; [ 6.74603175 10.25396825],0
v2,1,0.131478,2.274968,[25 20] ; [13  4],[27.58064516 17.41935484] ; [10.41935484  6.58064516],0
p12,1,0.141253,2.164251,[ 4 42] ; [ 4 14],[ 5.75 40.25] ; [ 2.25 15.75],0
n4,1,0.162517,1.950651,[36 10] ; [11  7],[33.78125 12.21875] ; [13.21875  4.78125],0
u1,1,0.165189,1.926069,[ 9 37] ; [ 1 17],[ 7.1875 38.8125] ; [ 2.8125 15.1875],0
d1,1,0.174464,1.84416,[24 22] ; [ 6 12],[21.5625 24.4375] ; [8.4375 9.5625],0
n6,1,0.193229,1.692823,[37  9] ; [11  6],[35.04761905 10.95238095] ; [12.95238095  4.04761905],0
s4,1,0.210422,1.568519,[ 8 37] ; [ 1 17],[ 6.42857143 38.57142857] ; [ 2.57142857 15.42857143],0
s5,1,0.230891,1.435366,[11 35] ; [ 7 11],[12.9375 33.0625] ; [ 5.0625 12.9375],0
a1,1,0.293344,1.10421,[ 7 39] ; [ 1 17],[ 5.75 40.25] ; [ 2.25 15.75],0
s2,1,0.303136,1.060346,[19 27] ; [10  8],[20.84375 25.15625] ; [8.15625 9.84375],0
a3,1,0.313525,1.01577,[34 12] ; [11  7],[32.34375 13.65625] ; [12.65625  5.34375],0
a2,1,0.327377,0.959247,[10 36] ; [ 2 16],[ 8.625 37.375] ; [ 3.375 14.625],0
a5,1,0.329714,0.950022,[30 16] ; [14  4],[31.625 14.375] ; [12.375  5.625],0
u2,1,0.41923,0.652473,[9 3] ; [4 3],[8.21052632 3.78947368] ; [4.78947368 2.21052632],0
b3,1,0.478105,0.503182,[12 21] ; [4 4],[12.87804878 20.12195122] ; [3.12195122 4.87804878],0
b2,1,0.478105,0.503182,[12 21] ; [4 4],[12.87804878 20.12195122] ; [3.12195122 4.87804878],0
r2,1,0.494377,0.466986,[43  3] ; [15  2],[42.34920635  3.65079365] ; [15.65079365  1.34920635],0
r3,1,0.50424,0.446002,[39  7] ; [14  4],[38.09375  7.90625] ; [14.90625  3.09375],0
a6,1,0.526605,0.400938,[31 15] ; [10  7],[29.93650794 16.06349206] ; [11.06349206  5.93650794],0
a7,1,0.591537,0.287951,[30 16] ; [13  5],[30.90625 15.09375] ; [12.09375  5.90625],0
s6,1,0.634359,0.226196,[31 15] ; [11  7],[30.1875 15.8125] ; [11.8125  6.1875],0
n2,1,0.64315,0.214646,[10  5] ; [1 1],[9.70588235 5.29411765] ; [1.29411765 0.70588235],0
n5,1,0.689644,0.159471,[33 13] ; [12  6],[32.34375 13.65625] ; [12.65625  5.34375],0
a8,1,0.691341,0.157637,[ 4 38] ; [ 1 15],[ 3.62068966 38.37931034] ; [ 1.37931034 14.62068966],0
p11,1,0.738188,0.111725,[26 20] ; [11  7],[26.59375 19.40625] ; [10.40625  7.59375],0
v1,1,0.81086,0.057273,[21 24] ; [9 9],[21.42857143 23.57142857] ; [8.57142857 9.42857143],0
r1,1,0.885841,0.020612,[35 11] ; [14  4],[35.21875 10.78125] ; [13.78125  4.21875],0
v4,1,0.885841,0.020612,[39  7] ; [15  3],[38.8125  7.1875] ; [15.1875  2.8125],0
a4,1,0.912605,0.012046,[16 30] ; [ 6 12],[15.8125 30.1875] ; [ 6.1875 11.8125],0
r4,1,0.966473,0.001767,[36 10] ; [14  4],[35.9375 10.0625] ; [14.0625  3.9375],0
s1,1,0.977792,0.000775,[ 5 41] ; [ 2 16],[ 5.03125 40.96875] ; [ 1.96875 16.03125],0
b4,1,0.985792,0.000317,[28 18] ; [11  7],[28.03125 17.96875] ; [10.96875  7.03125],0
s3,1,0.992698,8.4e-05,[19 27] ; [ 7 10],[18.98412698 27.01587302] ; [7.01587302 9.98412698],0
n3,1,1.0,0.0,[7 7] ; [1 1],[7. 7.] ; [1. 1.],0
