Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,138.635624,[ 71 250] ; [208  93],[143.98553055 177.01446945] ; [135.01446945 165.98553055],1
s2,1,0.0,106.071942,[103 214] ; [223  79],[166.94991922 150.05008078] ; [159.05008078 142.94991922],1
s3,1,0.0,64.419099,[130 185] ; [220  80],[179.26829268 135.73170732] ; [170.73170732 129.26829268],1
s6,1,0.0,63.705938,[168 149] ; [247  50],[214.25895765 102.74104235] ; [200.74104235  96.25895765],1
s5,1,0.0,35.469275,[ 67 245] ; [129 163],[101.24503311 210.75496689] ; [ 94.75496689 197.24503311],1
a3,1,0.0,34.606378,[196 125] ; [248  53],[229.13826367  91.86173633] ; [214.86173633  86.13826367],1
u1,1,4e-06,21.428319,[ 35 286] ; [ 76 227],[ 57.10096154 263.89903846] ; [ 53.89903846 249.10096154],1
p6,1,2.4e-05,17.825116,[ 85 232] ; [129 171],[109.94813614 207.05186386] ; [104.05186386 195.94813614],1
a2,1,6.9e-05,15.838941,[ 55 266] ; [ 93 210],[ 76.13461538 244.86538462] ; [ 71.86538462 231.13461538],1
d2,1,9.8e-05,15.171829,[124 195] ; [165 138],[148.2170418 170.7829582] ; [140.7829582 162.2170418],1
p7,1,0.000246,13.439673,[181 133] ; [212  83],[202.63054187 111.36945813] ; [190.36945813 104.63054187],1
v3,1,0.000327,12.907116,[ 94 213] ; [133 164],[115.37913907 191.62086093] ; [111.62086093 185.37913907],1
p3,1,0.000412,12.474935,[130 191] ; [165 137],[151.99839486 169.00160514] ; [143.00160514 158.99839486],1
p4,1,0.000514,12.063779,[162 157] ; [195 107],[183.38647343 135.61352657] ; [173.61352657 128.38647343],1
n4,1,0.001037,10.761191,[228  93] ; [249  54],[245.37980769  75.62019231] ; [231.62019231  71.37980769],0
a5,1,0.001173,10.532637,[221 100] ; [243  60],[238.69230769  82.30769231] ; [225.30769231  77.69230769],0
n5,1,0.007499,7.149283,[228  91] ; [242  58],[242.21324717  76.78675283] ; [227.78675283  72.21324717],0
s4,1,0.009457,6.734468,[ 47 271] ; [ 69 232],[ 59.59289176 258.40710824] ; [ 56.40710824 244.59289176],0
a4,1,0.014111,6.024152,[127 194] ; [149 153],[142.20866774 178.79133226] ; [133.79133226 168.20866774],0
r1,1,0.018246,5.57241,[243  76] ; [253  49],[254.78904992  64.21095008] ; [241.21095008  60.78904992],0
u3,1,0.030605,4.675001,[66 57] ; [39 16],[72.55617978 50.44382022] ; [32.44382022 22.55617978],0
d1,1,0.037341,4.334809,[176 145] ; [191 112],[188.79326923 132.20673077] ; [178.20673077 124.79326923],0
v2,1,0.039324,4.246822,[161 140] ; [183 113],[173.44053601 127.55946399] ; [170.55946399 125.44053601],0
b1,1,0.04113,4.170668,[103 218] ; [121 182],[115.23076923 205.76923077] ; [108.76923077 194.23076923],0
a7,1,0.043756,4.065942,[244  75] ; [210  93],[232.8392283  86.1607717] ; [221.1607717  81.8392283],0
a8,1,0.060349,3.527775,[ 33 266] ; [ 45 229],[ 40.70157068 258.29842932] ; [ 37.29842932 236.70157068],0
n6,1,0.066995,3.355149,[266  54] ; [264  35],[273.99030695  46.00969305] ; [256.00969305  42.99030695],0
n1,1,0.087811,2.914055,[21 48] ; [27 33],[25.6744186 43.3255814] ; [22.3255814 37.6744186],0
r3,1,0.105696,2.617426,[302  18] ; [293   9],[306.10932476  13.89067524] ; [288.89067524  13.10932476],0
u2,1,0.116563,2.4629,[67 57] ; [36 18],[71.75280899 52.24719101] ; [31.24719101 22.75280899],0
r2,1,0.133244,2.254296,[296  20] ; [288  11],[300.07154472  15.92845528] ; [283.92845528  15.07154472],0
v1,1,0.133924,2.246418,[156 155] ; [167 130],[165.21875 145.78125] ; [157.78125 139.21875],0
b2,1,0.148543,2.087151,[ 52 106] ; [ 83 123],[58.5989011 99.4010989] ; [ 76.4010989 129.5989011],0
b3,1,0.148543,2.087151,[ 52 106] ; [ 83 123],[58.5989011 99.4010989] ; [ 76.4010989 129.5989011],0
b4,1,0.154232,2.029884,[195 126] ; [167 136],[186.22115385 134.77884615] ; [175.77884615 127.22115385],0
s1,1,0.180629,1.79244,[  6 310] ; [ 11 289],[  8.72077922 307.27922078] ; [  8.27922078 291.72077922],0
d5,1,0.187896,1.73404,[255  65] ; [253  49],[261.35048232  58.64951768] ; [246.64951768  55.35048232],0
u4,1,0.223389,1.482466,[  2 319] ; [  5 298],[  3.60096154 317.39903846] ; [  3.39903846 299.60096154],0
v4,1,0.230933,1.435108,[303  17] ; [289  10],[306.04200323  13.95799677] ; [285.95799677  13.04200323],0
p2,1,0.239339,1.384483,[268  52] ; [263  39],[273.18327974  46.81672026] ; [257.81672026  44.18327974],0
d3,1,0.322106,0.980377,[219 100] ; [219  84],[224.63344051  94.36655949] ; [213.36655949  89.63344051],0
r4,1,0.339683,0.911627,[285  36] ; [276  27],[288.59134615  32.40865385] ; [272.40865385  30.59134615],0
p11,1,0.389835,0.739458,[272  49] ; [249  54],[268.01442308  52.98557692] ; [252.98557692  50.01442308],0
p12,1,0.393035,0.72953,[ 17 303] ; [ 21 281],[ 19.54983923 300.45016077] ; [ 18.45016077 283.54983923],0
a1,1,0.42327,0.641218,[  9 312] ; [ 12 291],[ 10.80288462 310.19711538] ; [ 10.19711538 292.80288462],0
p8,1,0.424674,0.637345,[160 157] ; [160 138],[164.94308943 152.05691057] ; [155.05691057 142.94308943],0
a6,1,0.441142,0.593311,[226  95] ; [204  98],[221.55698234  99.44301766] ; [208.44301766  93.55698234],0
p1,1,0.598031,0.277976,[ 19 301] ; [ 21 280],[ 20.61191626 299.38808374] ; [ 19.38808374 281.61191626],0
d4,1,0.61826,0.248321,[263  58] ; [252  50],[265.35313002  55.64686998] ; [249.64686998  52.35313002],0
b5,1,0.679234,0.170989,[198 123] ; [182 121],[195.48076923 125.51923077] ; [184.51923077 118.48076923],0
n2,1,0.821794,0.050732,[52 17] ; [47 14],[52.54615385 16.45384615] ; [46.45384615 14.54615385],0
p9,1,0.862891,0.029823,[298  21] ; [282  21],[297.45980707  21.54019293] ; [282.54019293  20.45980707],0
n3,1,0.940579,0.005557,[51 18] ; [44 16],[50.81395349 18.18604651] ; [44.18604651 15.81395349],0
