Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,52.415916,[99  8] ; [12 23],[83.64084507 23.35915493] ; [27.35915493  7.64084507],1
p11,1,0.000377,12.641975,[89 19] ; [19 17],[81. 27.] ; [27.  9.],1
s7,1,0.000685,11.530451,[50 50] ; [ 6 29],[41.48148148 58.51851852] ; [14.51851852 20.48148148],1
r2,1,0.000941,10.939535,[102   6] ; [27  9],[96.75 11.25] ; [32.25  3.75],1
s6,1,0.00338,8.589871,[68 36] ; [13 22],[60.60431655 43.39568345] ; [20.39568345 14.60431655],0
a7,1,0.00644,7.422954,[72 35] ; [15 21],[65.0979021 41.9020979] ; [21.9020979 14.0979021],0
r3,1,0.015191,5.894171,[99  8] ; [28  8],[95.02797203 11.97202797] ; [31.97202797  4.02797203],0
s8,1,0.026003,4.955852,[44 64] ; [ 7 28],[38.51748252 69.48251748] ; [12.48251748 22.51748252],0
a5,1,0.026753,4.906667,[62 46] ; [13 23],[56.25 51.75] ; [18.75 17.25],0
p4,1,0.034195,4.484942,[61 47] ; [13 23],[55.5 52.5] ; [18.5 17.5],0
p8,1,0.055696,3.661111,[53 53] ; [11 24],[48.11347518 57.88652482] ; [15.88652482 19.11347518],0
v1,1,0.0602,3.531854,[51 54] ; [11 25],[46.17021277 58.82978723] ; [15.82978723 20.17021277],0
s2,1,0.062956,3.457735,[46 60] ; [ 9 26],[41.34751773 64.65248227] ; [13.65248227 21.34751773],0
u3,1,0.07127,3.253517,[26 26] ; [ 6 16],[22.48648649 29.51351351] ; [ 9.51351351 12.48648649],0
a8,1,0.081949,3.025808,[ 8 93] ; [ 6 26],[10.63157895 90.36842105] ; [ 3.36842105 28.63157895],0
v2,1,0.085294,2.961028,[48 54] ; [11 25],[43.60869565 58.39130435] ; [15.39130435 20.60869565],0
s5,1,0.091439,2.848853,[29 75] ; [ 5 31],[25.25714286 78.74285714] ; [ 8.74285714 27.25714286],0
a6,1,0.099197,2.718401,[65 43] ; [16 20],[60.75 47.25] ; [20.25 15.75],0
d5,1,0.111092,2.538618,[52 55] ; [12 24],[47.88811189 59.11188811] ; [16.11188811 19.88811189],0
b5,1,0.11842,2.438095,[59 49] ; [25 11],[63. 45.] ; [21. 15.],0
u2,1,0.17199,1.865515,[23 29] ; [ 6 16],[20.37837838 31.62162162] ; [ 8.62162162 13.37837838],0
p1,1,0.179612,1.800834,[15 93] ; [ 2 34],[12.75 95.25] ; [ 4.25 31.75],0
r4,1,0.181124,1.788376,[94 14] ; [28  8],[91.5 16.5] ; [30.5  5.5],0
r1,1,0.193811,1.688407,[75 32] ; [21 15],[71.83216783 35.16783217] ; [24.16783217 11.83216783],0
p2,1,0.207958,1.585586,[86 22] ; [25 11],[83.25 24.75] ; [27.75  8.25],0
a3,1,0.222859,1.485865,[56 52] ; [14 21],[52.86713287 55.13286713] ; [17.13286713 17.86713287],0
n5,1,0.236137,1.403509,[88 20] ; [26 10],[85.5 22.5] ; [28.5  7.5],0
v3,1,0.272519,1.204022,[37 69] ; [ 9 27],[34.33802817 71.66197183] ; [11.66197183 24.33802817],0
b2,1,0.314829,1.010307,[17 46] ; [ 4 20],[15.20689655 47.79310345] ; [ 5.79310345 18.20689655],0
b3,1,0.314829,1.010307,[17 46] ; [ 4 20],[15.20689655 47.79310345] ; [ 5.79310345 18.20689655],0
b1,1,0.320316,0.987654,[38 70] ; [16 20],[40.5 67.5] ; [13.5 22.5],0
n1,1,0.357168,0.847826,[12 14] ; [4 9],[10.66666667 15.33333333] ; [5.33333333 7.66666667],0
v4,1,0.365112,0.820232,[101   7] ; [32  4],[99.75  8.25] ; [33.25  2.75],0
s1,1,0.385226,0.753959,[  5 102] ; [ 3 32],[  6.02816901 100.97183099] ; [ 1.97183099 33.02816901],0
a1,1,0.410948,0.676056,[  1 107] ; [ 1 35],[  1.5 106.5] ; [ 0.5 35.5],0
p6,1,0.437202,0.603615,[35 72] ; [ 9 26],[33.15492958 73.84507042] ; [10.84507042 24.15492958],0
b4,1,0.440712,0.594427,[55 53] ; [21 15],[57. 51.] ; [19. 17.],0
p7,1,0.48484,0.487958,[63 43] ; [19 17],[61.21126761 44.78873239] ; [20.78873239 15.21126761],0
d1,1,0.502112,0.450469,[  6 102] ; [ 1 35],[  5.25 102.75] ; [ 1.75 34.25],0
n4,1,0.574903,0.314548,[83 25] ; [26 10],[81.75 26.25] ; [27.25  8.75],0
a2,1,0.586854,0.295284,[ 9 99] ; [ 2 34],[ 8.25 99.75] ; [ 2.75 33.25],0
p12,1,0.586854,0.295284,[ 9 99] ; [ 2 34],[ 8.25 99.75] ; [ 2.75 33.25],0
s3,1,0.589497,0.29113,[55 50] ; [16 18],[53.63309353 51.36690647] ; [17.36690647 16.63309353],0
n2,1,0.779164,0.078629,[21  5] ; [10  3],[20.66666667  5.33333333] ; [10.33333333  2.66666667],0
a4,1,0.781569,0.076882,[24 84] ; [ 7 28],[23.41258741 84.58741259] ; [ 7.58741259 27.41258741],0
s4,1,0.793762,0.068345,[23 84] ; [ 7 29],[22.44755245 84.55244755] ; [ 7.55244755 28.44755245],0
