Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4e-06,21.193834,[93 41] ; [72 96],[73.21192053 60.78807947] ; [91.78807947 76.21192053],1
r4,1,0.1362,2.220375,[125  15] ; [146  29],[120.44444444  19.55555556] ; [150.55555556  24.44444444],0
n6,1,0.142661,2.149024,[115  25] ; [131  43],[109.68152866  30.31847134] ; [136.31847134  37.68152866],0
r3,1,0.143524,2.139759,[134   5] ; [161  13],[131.00638978   7.99361022] ; [163.99361022  10.00638978],0
v4,1,0.16113,1.963588,[132   7] ; [158  16],[128.78594249  10.21405751] ; [161.21405751  12.78594249],0
a8,1,0.167534,1.904868,[ 20 105] ; [ 17 145],[ 16.11498258 108.88501742] ; [ 20.88501742 141.11498258],0
d4,1,0.189637,1.720437,[113  27] ; [150  24],[117.2611465  22.7388535] ; [145.7388535  28.2611465],0
b5,1,0.196224,1.670257,[100  40] ; [113  62],[94.66666667 45.33333333] ; [118.33333333  56.66666667],0
p5,1,0.200377,1.639627,[  8 131] ; [  5 170],[  5.75477707 133.24522293] ; [  7.24522293 167.75477707],0
n1,1,0.219682,1.506446,[ 9 24] ; [24 36],[11.70967742 21.29032258] ; [21.29032258 38.70967742],0
s4,1,0.262891,1.253467,[ 21 117] ; [ 35 139],[ 24.76923077 113.23076923] ; [ 31.23076923 142.76923077],0
u3,1,0.285492,1.140758,[27 13] ; [30 23],[24.51612903 15.48387097] ; [32.48387097 20.51612903],0
r2,1,0.320437,0.987164,[131   8] ; [157  15],[128.72025723  10.27974277] ; [159.27974277  12.72025723],0
p12,1,0.321065,0.984601,[  8 131] ; [  6 169],[  6.19745223 132.80254777] ; [  7.80254777 167.19745223],0
p10,1,0.322289,0.979633,[105  34] ; [122  51],[101.13141026  37.86858974] ; [125.86858974  47.13141026],0
r1,1,0.337562,0.919668,[111  28] ; [131  43],[107.46964856  31.53035144] ; [134.53035144  39.46964856],0
a4,1,0.349887,0.873865,[69 71] ; [77 98],[64.88888889 75.11111111] ; [81.11111111 93.88888889],0
b1,1,0.403232,0.698666,[48 92] ; [ 68 107],[51.55555556 88.44444444] ; [ 64.44444444 110.55555556],0
p1,1,0.476081,0.507828,[  9 131] ; [  8 166],[  7.57961783 132.42038217] ; [  9.42038217 164.57961783],0
a1,1,0.501272,0.452243,[  5 135] ; [  9 166],[  6.22222222 133.77777778] ; [  7.77777778 167.22222222],0
a5,1,0.51125,0.431507,[100  40] ; [119  56],[97.33333333 42.66666667] ; [121.66666667  53.33333333],0
a2,1,0.56544,0.330372,[45 95] ; [ 51 124],[42.66666667 97.33333333] ; [ 53.33333333 121.66666667],0
d5,1,0.621137,0.244273,[118  22] ; [143  31],[116.36942675  23.63057325] ; [144.63057325  29.36942675],0
d3,1,0.633368,0.227521,[110  30] ; [132  41],[108.2428115  31.7571885] ; [133.7571885  39.2428115],0
s1,1,0.672059,0.179203,[  6 131] ; [  6 168],[  5.28617363 131.71382637] ; [  6.71382637 167.28617363],0
n3,1,0.673449,0.177595,[23 10] ; [45 16],[23.87234043  9.12765957] ; [44.12765957 16.87234043],0
n2,1,0.673736,0.177263,[22 11] ; [38 23],[21.06382979 11.93617021] ; [38.93617021 22.06382979],0
d1,1,0.682545,0.167275,[80 60] ; [104  71],[81.77777778 58.22222222] ; [102.22222222  72.77777778],0
a3,1,0.715642,0.132707,[100  40] ; [121  53],[98.53503185 41.46496815] ; [122.46496815  51.53503185],0
s3,1,0.716801,0.131579,[73 62] ; [91 84],[71.41935484 63.58064516] ; [92.58064516 82.41935484],0
a6,1,0.734756,0.114789,[108  32] ; [137  37],[109.23566879  30.76433121] ; [135.76433121  38.23566879],0
b2,1,0.814254,0.055198,[27 54] ; [35 65],[27.74585635 53.25414365] ; [34.25414365 65.74585635],0
b3,1,0.814254,0.055198,[27 54] ; [35 65],[27.74585635 53.25414365] ; [34.25414365 65.74585635],0
d2,1,0.830104,0.04604,[68 71] ; [83 91],[67.05750799 71.94249201] ; [83.94249201 90.05750799],0
b4,1,0.958747,0.002676,[86 54] ; [107  68],[85.77777778 54.22222222] ; [107.22222222  67.77777778],0
