Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,81.478477,[277   8] ; [36 24],[258.56521739  26.43478261] ; [54.43478261  5.56521739],1
d3,1,0.000231,13.557821,[214  70] ; [31 29],[202.26744186  81.73255814] ; [42.73255814 17.26744186],1
u1,1,0.00024,13.49016,[ 77 208] ; [ 3 57],[ 66.08695652 218.91304348] ; [13.91304348 46.08695652],1
a2,1,0.000699,11.492252,[ 90 195] ; [ 6 54],[ 79.30434783 205.69565217] ; [16.69565217 43.30434783],1
r3,1,0.000981,10.86391,[279   5] ; [54  6],[274.91860465   9.08139535] ; [58.08139535  1.91860465],1
v4,1,0.002238,9.3431,[277   6] ; [53  6],[273.07017544   9.92982456] ; [56.92982456  2.07017544],0
n4,1,0.003206,8.686244,[251  34] ; [44 16],[243.69565217  41.30434783] ; [51.30434783  8.69565217],0
r2,1,0.003345,8.608959,[276   7] ; [50  6],[272.14749263  10.85250737] ; [53.85250737  2.14749263],0
a5,1,0.003517,8.5179,[237  48] ; [40 20],[228.82608696  56.17391304] ; [48.17391304 11.82608696],0
d2,1,0.005201,7.808194,[165 119] ; [23 37],[155.20930233 128.79069767] ; [32.79069767 27.20930233],0
d1,1,0.005224,7.800295,[192  93] ; [29 31],[182.56521739 102.43478261] ; [38.43478261 21.56521739],0
a4,1,0.010902,6.481301,[146 138] ; [20 40],[137.04651163 146.95348837] ; [28.95348837 31.04651163],0
p7,1,0.028838,4.777271,[213  62] ; [37 21],[206.45645646  68.54354354] ; [43.54354354 14.45645646],0
a3,1,0.031399,4.631002,[241  43] ; [44 16],[235.29069767  48.70930233] ; [49.70930233 10.29069767],0
s3,1,0.034039,4.49273,[219  62] ; [39 21],[212.60410557  68.39589443] ; [45.39589443 14.60410557],0
s6,1,0.047241,3.936779,[241  42] ; [44 15],[235.83333333  47.16666667] ; [49.16666667  9.83333333],0
v2,1,0.047927,3.912529,[177 100] ; [29 29],[170.33432836 106.66567164] ; [35.66567164 22.33432836],0
v1,1,0.055996,3.652169,[170 108] ; [26 29],[163.62762763 114.37237237] ; [32.37237237 22.62762763],0
p4,1,0.061619,3.493276,[200  83] ; [35 25],[193.89212828  89.10787172] ; [41.10787172 18.89212828],0
a6,1,0.067564,3.341236,[195  88] ; [34 26],[188.94169096  94.05830904] ; [40.05830904 19.94169096],0
n6,1,0.068664,3.314675,[258  25] ; [50 10],[254.12244898  28.87755102] ; [53.87755102  6.12244898],0
n5,1,0.075889,3.150809,[240  44] ; [45 15],[235.29069767  48.70930233] ; [49.70930233 10.29069767],0
p9,1,0.087274,2.92395,[260  23] ; [50  9],[256.52046784  26.47953216] ; [53.47953216  5.52046784],0
p10,1,0.10683,2.600506,[260  24] ; [50  9],[256.67638484  27.32361516] ; [53.32361516  5.67638484],0
s2,1,0.108594,2.57456,[209  75] ; [38 22],[203.91860465  80.08139535] ; [43.08139535 16.91860465],0
a8,1,0.11155,2.532128,[ 49 207] ; [ 6 52],[ 44.84076433 211.15923567] ; [10.15923567 47.84076433],0
a7,1,0.123326,2.374559,[200  85] ; [36 24],[194.95652174  90.04347826] ; [41.04347826 18.95652174],0
d5,1,0.123954,2.366637,[240  43] ; [46 14],[235.97084548  47.02915452] ; [50.02915452  9.97084548],0
s4,1,0.124191,2.363652,[ 55 228] ; [17 43],[ 59.40524781 223.59475219] ; [12.59475219 47.40524781],0
p8,1,0.139842,2.179699,[174 106] ; [30 28],[168.99408284 111.00591716] ; [35.00591716 22.99408284],0
d4,1,0.139872,2.179366,[247  36] ; [48 12],[243.39650146  39.60349854] ; [51.60349854  8.39650146],0
s5,1,0.149433,2.07803,[128 149] ; [20 36],[123.11111111 153.88888889] ; [24.88888889 31.11111111],0
u3,1,0.17753,1.818182,[35  9] ; [10  6],[33. 11.] ; [12.  4.],0
u2,1,0.177834,1.81563,[32 11] ; [9 7],[29.88135593 13.11864407] ; [11.11864407  4.88135593],0
v3,1,0.19369,1.689327,[137 137] ; [24 35],[132.47447447 141.52552553] ; [28.52552553 30.47447447],0
s1,1,0.198929,1.650223,[  9 274] ; [ 4 56],[ 10.72594752 272.27405248] ; [ 2.27405248 57.72594752],0
p12,1,0.219316,1.508842,[ 35 248] ; [ 4 55],[ 32.27192982 250.72807018] ; [ 6.72807018 52.27192982],0
a1,1,0.291059,1.114714,[ 14 271] ; [ 5 55],[ 15.69565217 269.30434783] ; [ 3.30434783 56.69565217],0
p2,1,0.364708,0.821615,[249  35] ; [50 10],[246.84883721  37.15116279] ; [52.15116279  7.84883721],0
p5,1,0.364945,0.820803,[ 52 229] ; [ 8 51],[ 49.58823529 231.41176471] ; [10.41176471 48.58823529],0
b2,1,0.3753,0.786041,[ 93 114] ; [19 31],[ 90.21011673 116.78988327] ; [21.78988327 28.21011673],0
b3,1,0.3753,0.786041,[ 93 114] ; [19 31],[ 90.21011673 116.78988327] ; [21.78988327 28.21011673],0
u4,1,0.399443,0.710003,[ 11 274] ; [ 1 59],[  9.91304348 275.08695652] ; [ 2.08695652 57.91304348],0
b4,1,0.455752,0.556308,[156 129] ; [36 24],[158.60869565 126.39130435] ; [33.39130435 26.60869565],0
s8,1,0.512955,0.428035,[200  82] ; [40 20],[197.89473684  84.10526316] ; [42.10526316 17.89473684],0
n1,1,0.526584,0.40098,[18 23] ; [11 10],[19.17741935 21.82258065] ; [ 9.82258065 11.17741935],0
p1,1,0.548322,0.360331,[ 26 258] ; [ 7 53],[ 27.24418605 256.75581395] ; [ 5.75581395 54.24418605],0
p6,1,0.606061,0.265952,[128 154] ; [28 29],[129.7699115 152.2300885] ; [26.2300885 30.7699115],0
b1,1,0.679904,0.170234,[103 182] ; [20 40],[101.60869565 183.39130435] ; [21.39130435 38.60869565],0
n2,1,0.897994,0.016434,[33  8] ; [18  4],[33.19047619  7.80952381] ; [17.80952381  4.19047619],0
p3,1,0.967646,0.001645,[169 114] ; [36 24],[169.13994169 113.86005831] ; [35.86005831 24.13994169],0
b5,1,0.980107,0.000622,[162 123] ; [34 26],[161.91304348 123.08695652] ; [34.08695652 25.91304348],0
n3,1,0.984687,0.000368,[29 11] ; [16  6],[29.03225806 10.96774194] ; [15.96774194  6.03225806],0
