Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.208222,[71 24] ; [244 266],[49.46280992 45.53719008] ; [265.53719008 244.46280992],1
s5,1,1.5e-05,18.73647,[47 43] ; [145 355],[29.28813559 60.71186441] ; [162.71186441 337.28813559],1
s6,1,2.3e-05,17.948952,[82 12] ; [331 177],[64.48837209 29.51162791] ; [348.51162791 159.48837209],1
s3,1,0.000372,12.665782,[70 26] ; [269 236],[54.14975042 41.85024958] ; [284.85024958 220.14975042],1
u2,1,0.002093,9.465799,[ 9 19] ; [92 53],[16.34682081 11.65317919] ; [84.65317919 60.34682081],0
n4,1,0.002445,9.181163,[63 34] ; [405 107],[74.54187192 22.45812808] ; [393.45812808 118.54187192],0
a8,1,0.015298,5.881869,[ 6 82] ; [ 78 381],[13.51371115 74.48628885] ; [ 70.48628885 388.51371115],0
p11,1,0.027633,4.850826,[68 29] ; [411 102],[76.16885246 20.83114754] ; [402.83114754 110.16885246],0
b5,1,0.031213,4.641192,[73 24] ; [328 185],[63.76557377 33.23442623] ; [337.23442623 175.76557377],0
v3,1,0.036725,4.363116,[29 66] ; [205 283],[38.13036021 56.86963979] ; [195.86963979 292.13036021],0
b2,1,0.056033,3.651068,[11 37] ; [116 197],[16.88642659 31.11357341] ; [110.11357341 202.88642659],0
b3,1,0.056033,3.651068,[11 37] ; [116 197],[16.88642659 31.11357341] ; [110.11357341 202.88642659],0
n1,1,0.090199,2.870813,[ 4 16] ; [40 60],[ 7.33333333 12.66666667] ; [36.66666667 63.33333333],0
v2,1,0.0996,2.711943,[49 46] ; [296 192],[56.21783877 38.78216123] ; [288.78216123 199.21783877],0
s8,1,0.105094,2.626485,[50 47] ; [217 292],[42.73762376 54.26237624] ; [224.26237624 284.73762376],0
a1,1,0.108726,2.572635,[ 1 96] ; [ 23 490],[ 3.81639344 93.18360656] ; [ 20.18360656 492.81639344],0
s7,1,0.130773,2.28331,[53 42] ; [229 255],[46.26943005 48.73056995] ; [235.73056995 248.26943005],0
p8,1,0.1734,1.853301,[45 50] ; [277 227],[51.06844741 43.93155259] ; [270.93155259 233.06844741],0
b1,1,0.184187,1.763511,[28 69] ; [184 329],[33.71147541 63.28852459] ; [178.28852459 334.71147541],0
p2,1,0.2561,1.289715,[79 18] ; [439  72],[82.64144737 14.35855263] ; [435.35855263  75.64144737],0
p6,1,0.271874,1.207268,[40 56] ; [181 325],[35.24252492 60.75747508] ; [185.75747508 320.24252492],0
b4,1,0.278003,1.176825,[63 34] ; [303 210],[58.2 38.8] ; [307.8 205.2],0
p9,1,0.28455,1.145229,[85 10] ; [430  74],[81.67779633 13.32220367] ; [433.32220367  70.67779633],0
p7,1,0.339756,0.911351,[56 38] ; [323 176],[60.07757167 33.92242833] ; [318.92242833 180.07757167],0
d2,1,0.340466,0.908675,[43 54] ; [253 257],[47.3014827 49.6985173] ; [248.6985173 261.3014827],0
n6,1,0.356627,0.849735,[85 11] ; [434  77],[82.08237232 13.91762768] ; [436.91762768  74.08237232],0
n5,1,0.359851,0.838415,[68 29] ; [381 130],[71.63322368 25.36677632] ; [377.36677632 133.63322368],0
p12,1,0.360632,0.835692,[ 6 91] ; [ 46 464],[ 8.30971993 88.69028007] ; [ 43.69028007 466.30971993],0
u4,1,0.413261,0.669399,[ 1 96] ; [ 12 501],[ 2.06721311 94.93278689] ; [ 10.93278689 502.06721311],0
a6,1,0.462075,0.540864,[73 24] ; [401 109],[75.74629325 21.25370675] ; [398.25370675 111.74629325],0
p1,1,0.486684,0.483848,[ 7 90] ; [ 48 461],[ 8.80363036 88.19636964] ; [ 46.19636964 462.80363036],0
n2,1,0.488531,0.47976,[16  4] ; [74 28],[14.75409836  5.24590164] ; [75.24590164 26.75409836],0
