Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000911,11.000893,[58 54] ; [ 6 26],[49.77777778 62.22222222] ; [14.22222222 17.77777778],1
p7,1,0.002924,8.854371,[70 45] ; [10 22],[62.58503401 52.41496599] ; [17.41496599 14.58503401],0
p4,1,0.018717,5.527726,[64 53] ; [10 22],[58.10738255 58.89261745] ; [15.89261745 16.10738255],0
s1,1,0.019339,5.470566,[  3 113] ; [ 4 28],[  5.48648649 110.51351351] ; [ 1.51351351 30.48648649],0
n1,1,0.030858,4.660832,[ 4 19] ; [5 4],[ 6.46875 16.53125] ; [2.53125 6.46875],0
d4,1,0.041776,4.144253,[66 51] ; [12 21],[60.84 56.16] ; [17.16 15.84],0
v4,1,0.05307,3.741703,[110   6] ; [28  5],[107.43624161   8.56375839] ; [30.56375839  2.43624161],0
s3,1,0.055634,3.662981,[69 47] ; [12 18],[64.35616438 51.64383562] ; [16.64383562 13.35616438],0
a3,1,0.085104,2.96462,[67 49] ; [13 19],[62.7027027 53.2972973] ; [17.2972973 14.7027027],0
r1,1,0.094429,2.797203,[82 35] ; [18 15],[78. 39.] ; [22. 11.],0
r2,1,0.098657,2.727119,[104  12] ; [26  7],[101.20805369  14.79194631] ; [28.79194631  4.20805369],0
p3,1,0.108292,2.578973,[50 67] ; [ 9 24],[46.02 70.98] ; [12.98 20.02],0
s6,1,0.122129,2.389807,[72 44] ; [15 17],[68.18918919 47.81081081] ; [18.81081081 13.18918919],0
a6,1,0.126294,2.337477,[74 43] ; [16 17],[70.2 46.8] ; [19.8 13.2],0
d3,1,0.145124,2.122767,[52 65] ; [10 23],[48.36 68.64] ; [13.64 19.36],0
s4,1,0.150822,2.06392,[19 98] ; [ 9 24],[21.84 95.16] ; [ 6.16 26.84],0
a4,1,0.162893,1.947162,[28 89] ; [ 4 28],[25.12751678 91.87248322] ; [ 6.87248322 25.12751678],0
p8,1,0.166899,1.910577,[65 51] ; [14 19],[61.5033557 54.4966443] ; [17.4966443 15.5033557],0
a5,1,0.182098,1.780418,[65 52] ; [14 19],[61.62 55.38] ; [17.38 15.62],0
p6,1,0.192778,1.696262,[38 77] ; [ 7 26],[34.96621622 80.03378378] ; [10.03378378 22.96621622],0
s8,1,0.204812,1.607722,[46 71] ; [ 9 24],[42.9 74.1] ; [12.1 20.9],0
s2,1,0.235507,1.407289,[55 61] ; [11 20],[52.08163265 63.91836735] ; [13.91836735 17.08163265],0
p12,1,0.27127,1.210315,[ 10 106] ; [ 5 28],[ 11.67785235 104.32214765] ; [ 3.32214765 29.67785235],0
d2,1,0.282223,1.156355,[28 89] ; [ 5 28],[25.74 91.26] ; [ 7.26 25.74],0
n6,1,0.299587,1.076031,[94 22] ; [24  9],[91.86577181 24.13422819] ; [26.13422819  6.86577181],0
b3,1,0.303853,1.057208,[27 42] ; [ 5 14],[25.09090909 43.90909091] ; [ 6.90909091 12.09090909],0
b2,1,0.303853,1.057208,[27 42] ; [ 5 14],[25.09090909 43.90909091] ; [ 6.90909091 12.09090909],0
b4,1,0.324746,0.969737,[68 49] ; [16 17],[65.52 51.48] ; [18.48 14.52],0
a7,1,0.364606,0.821967,[74 43] ; [18 15],[71.76 45.24] ; [20.24 12.76],0
n3,1,0.365241,0.819792,[14  9] ; [7 2],[15.09375  7.90625] ; [5.90625 3.09375],0
v3,1,0.391884,0.733088,[34 81] ; [12 20],[35.98639456 79.01360544] ; [10.01360544 21.98639456],0
b1,1,0.392764,0.730368,[47 70] ; [16 17],[49.14 67.86] ; [13.86 19.14],0
r3,1,0.433287,0.613995,[107   9] ; [29  4],[105.87919463  10.12080537] ; [30.12080537  2.87919463],0
u2,1,0.543409,0.369258,[26 23] ; [ 9 11],[24.85507246 24.14492754] ; [10.14492754  9.85507246],0
r4,1,0.586563,0.295745,[97 20] ; [26  7],[95.94 21.06] ; [27.06  5.94],0
b5,1,0.747551,0.1036,[71 46] ; [19 14],[70.2 46.8] ; [19.8 13.2],0
p11,1,0.756981,0.095758,[95 22] ; [26  7],[94.38 22.62] ; [26.62  6.38],0
s5,1,0.805455,0.06066,[33 81] ; [ 8 22],[32.45833333 81.54166667] ; [ 8.54166667 21.45833333],0
n4,1,0.816591,0.053792,[77 40] ; [21 12],[76.44 40.56] ; [21.56 11.44],0
u3,1,0.817351,0.05334,[26 23] ; [10 10],[25.56521739 23.43478261] ; [10.43478261  9.56521739],0
p1,1,0.829099,0.046594,[ 16 101] ; [ 5 28],[ 16.38 100.62] ; [ 4.62 28.38],0
p10,1,0.829099,0.046594,[101  16] ; [28  5],[100.62  16.38] ; [28.38  4.62],0
a1,1,0.833256,0.044322,[  6 111] ; [ 2 31],[  6.24 110.76] ; [ 1.76 31.24],0
p5,1,0.862801,0.029863,[ 16 101] ; [ 4 28],[ 15.70469799 101.29530201] ; [ 4.29530201 27.70469799],0
v1,1,0.872753,0.025652,[53 60] ; [16 17],[53.40410959 59.59589041] ; [15.59589041 17.40410959],0
n5,1,0.917629,0.010696,[83 34] ; [23  9],[83.23489933 33.76510067] ; [22.76510067  9.23489933],0
v2,1,0.926838,0.008432,[48 64] ; [13 18],[47.77622378 64.22377622] ; [13.22377622 17.77622378],0
a8,1,0.95766,0.002819,[13 94] ; [ 4 28],[13.08633094 93.91366906] ; [ 3.91366906 28.08633094],0
