Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,83.50771,[ 26 130] ; [113  56],[66.72 89.28] ; [72.28 96.72],1
p6,1,0.0,36.85642,[ 21 134] ; [75 94],[ 45.92592593 109.07407407] ; [ 50.07407407 118.92592593],1
p7,1,0.0,29.967357,[68 83] ; [126  42],[91.830721 59.169279] ; [102.169279  65.830721],1
p8,1,3e-06,21.981734,[55 97] ; [106  64],[76. 76.] ; [85. 85.],1
s6,1,2.1e-05,18.119524,[74 79] ; [119  47],[92.56739812 60.43260188] ; [100.43260188  65.56739812],1
s7,1,0.000298,13.084285,[ 50 101] ; [87 76],[65.88216561 85.11783439] ; [71.11783439 91.88216561],1
p2,1,0.000329,12.897821,[116  39] ; [152  17],[128.20987654  26.79012346] ; [139.79012346  29.20987654],1
p5,1,0.000581,11.835233,[  5 150] ; [ 24 146],[ 13.83076923 141.16923077] ; [ 15.16923077 154.83076923],1
a5,1,0.00371,8.420759,[92 64] ; [126  44],[104.3190184  51.6809816] ; [113.6809816  56.3190184],0
s8,1,0.00557,7.6844,[ 44 111] ; [73 96],[55.97222222 99.02777778] ; [ 61.02777778 107.97222222],0
p10,1,0.005588,7.678692,[115  40] ; [146  23],[124.86111111  30.13888889] ; [136.13888889  32.86111111],0
s3,1,0.01153,6.381696,[70 84] ; [100  68],[81.30434783 72.69565217] ; [88.69565217 79.30434783],0
n5,1,0.024689,5.045588,[97 57] ; [126  43],[106.32198142  47.67801858] ; [116.67801858  52.32198142],0
n4,1,0.026406,4.929254,[105  51] ; [133  37],[113.88957055  42.11042945] ; [124.11042945  45.88957055],0
s2,1,0.029423,4.742706,[58 96] ; [84 85],[67.70278638 86.29721362] ; [74.29721362 94.70278638],0
u2,1,0.03083,4.662405,[28 34] ; [34 18],[33.71929825 28.28070175] ; [28.28070175 23.71929825],0
d3,1,0.037668,4.31996,[94 62] ; [121  49],[102.88343558  53.11656442] ; [112.11656442  57.88343558],0
d1,1,0.037972,4.306262,[72 84] ; [98 72],[81.34969325 74.65030675] ; [88.65030675 81.34969325],0
