Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,145.51215,[43 62] ; [325  23],[85.29801325 19.70198675] ; [282.70198675  65.29801325],1
n6,1,0.0,54.02702,[64 40] ; [316  30],[87.82222222 16.17777778] ; [292.17777778  53.82222222],1
p10,1,6e-06,20.619116,[67 36] ; [294  51],[82.99776786 20.00223214] ; [278.00223214  66.99776786],1
s7,1,1e-05,19.490707,[30 69] ; [184 147],[49.26976744 49.73023256] ; [164.73023256 166.26976744],1
s8,1,0.000199,13.844968,[32 73] ; [176 168],[48.64142539 56.35857461] ; [159.35857461 184.64142539],1
v1,1,0.000266,13.296927,[40 59] ; [207 132],[55.82876712 43.17123288] ; [191.17123288 147.82876712],1
s2,1,0.000448,12.318625,[37 68] ; [188 155],[52.734375 52.265625] ; [172.265625 170.734375],1
p4,1,0.000487,12.165768,[49 54] ; [229 115],[64.05816555 38.94183445] ; [213.94183445 130.05816555],1
v3,1,0.001571,9.993628,[30 67] ; [162 168],[43.61592506 53.38407494] ; [148.38407494 181.61592506],0
p9,1,0.001576,9.987544,[76 26] ; [299  43],[86.14864865 15.85135135] ; [288.85135135  53.14864865],0
s3,1,0.00301,8.801516,[43 60] ; [199 142],[56.13963964 46.86036036] ; [185.86036036 155.13963964],0
s6,1,0.004651,8.010345,[54 51] ; [228 114],[66.24161074 38.75838926] ; [215.75838926 126.24161074],0
p11,1,0.005049,7.861739,[73 32] ; [286  62],[83.21192053 21.78807947] ; [275.78807947  72.21192053],0
p6,1,0.005645,7.660422,[24 76] ; [134 209],[35.66591422 64.33408578] ; [122.33408578 220.66591422],0
a3,1,0.008071,7.017742,[74 31] ; [285  61],[83.58093126 21.41906874] ; [275.41906874  70.58093126],0
a8,1,0.00821,6.986996,[ 6 90] ; [ 52 251],[13.95488722 82.04511278] ; [ 44.04511278 258.95488722],0
p3,1,0.009537,6.719348,[41 62] ; [187 157],[52.53691275 50.46308725] ; [175.46308725 168.53691275],0
u1,1,0.010046,6.626645,[17 88] ; [100 248],[27.1192053 77.8807947] ; [ 89.8807947 258.1192053],0
p5,1,0.012214,6.279569,[ 5 98] ; [ 48 296],[12.21252796 90.78747204] ; [ 40.78747204 303.21252796],0
p7,1,0.012849,6.189809,[53 49] ; [221 116],[63.66287016 38.33712984] ; [210.33712984 126.66287016],0
s5,1,0.01302,6.166379,[22 78] ; [119 219],[32.19178082 67.80821918] ; [108.80821918 229.19178082],0
a5,1,0.015666,5.839958,[79 26] ; [297  51],[87.15231788 17.84768212] ; [288.84768212  59.15231788],0
a4,1,0.020781,5.345062,[51 54] ; [212 134],[61.23059867 43.76940133] ; [201.76940133 144.23059867],0
a2,1,0.021512,5.284861,[27 78] ; [132 216],[36.85430464 68.14569536] ; [122.14569536 225.85430464],0
p12,1,0.027763,4.842751,[  4 100] ; [ 38 307],[ 9.72828508 94.27171492] ; [ 32.27171492 312.72828508],0
d2,1,0.035191,4.43586,[68 37] ; [258  85],[76.40625 28.59375] ; [249.59375  93.40625],0
