Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3.6e-05,17.097883,[66 25] ; [246 256],[47.87858347 43.12141653] ; [264.12141653 237.87858347],1
s6,1,6.3e-05,16.02148,[77 13] ; [319 179],[60.6122449 29.3877551] ; [335.3877551 162.6122449],1
s5,1,0.000212,13.720129,[45 41] ; [156 336],[29.90657439 56.09342561] ; [171.09342561 320.90657439],1
s3,1,0.000313,12.988641,[68 23] ; [271 227],[52.37521222 38.62478778] ; [286.62478778 211.37521222],1
n4,1,0.003095,8.750645,[62 29] ; [415  93],[72.46577629 18.53422371] ; [404.53422371 103.46577629],0
p6,1,0.004928,7.905549,[46 44] ; [176 320],[34.09556314 55.90443686] ; [187.90443686 308.09556314],0
s7,1,0.007458,7.159277,[58 33] ; [236 251],[46.28719723 44.71280277] ; [247.71280277 239.28719723],0
a8,1,0.007817,7.075013,[ 5 82] ; [ 78 384],[13.15300546 73.84699454] ; [ 69.84699454 392.15300546],0
v2,1,0.020449,5.373179,[44 45] ; [305 183],[53.83188908 35.16811092] ; [295.16811092 192.83188908],0
v3,1,0.03855,4.280594,[28 61] ; [210 276],[36.83826087 52.16173913] ; [201.16173913 284.83826087],0
b2,1,0.069341,3.29855,[15 36] ; [141 188],[20.93684211 30.06315789] ; [135.06315789 193.93684211],0
b3,1,0.069341,3.29855,[15 36] ; [141 188],[20.93684211 30.06315789] ; [135.06315789 193.93684211],0
s8,1,0.105496,2.620427,[50 41] ; [231 274],[42.90436242 48.09563758] ; [238.09563758 266.90436242],0
p4,1,0.133866,2.247092,[64 27] ; [313 191],[57.65882353 33.34117647] ; [319.34117647 184.65882353],0
s1,1,0.165798,1.920531,[ 4 87] ; [ 10 491],[ 2.15202703 88.84797297] ; [ 11.84797297 489.15202703],0
p9,1,0.188909,1.726107,[85  6] ; [445  56],[81.46959459  9.53040541] ; [448.53040541  52.46959459],0
p10,1,0.195835,1.673163,[83  8] ; [433  69],[79.18381113 11.81618887] ; [436.81618887  65.18381113],0
d2,1,0.198604,1.652609,[41 50] ; [265 241],[46.64321608 44.35678392] ; [259.35678392 246.64321608],0
p3,1,0.235752,1.405816,[52 39] ; [255 251],[46.79564489 44.20435511] ; [260.20435511 245.79564489],0
p5,1,0.2473,1.338495,[ 8 83] ; [ 66 436],[11.35581788 79.64418212] ; [ 62.64418212 439.35581788],0
d3,1,0.250882,1.318386,[74 17] ; [385 123],[69.7312187 21.2687813] ; [389.2687813 118.7312187],0
a6,1,0.252673,1.308463,[59 32] ; [359 148],[63.60869565 27.39130435] ; [354.39130435 152.60869565],0
r3,1,0.271038,1.211485,[87  4] ; [494  12],[88.56113903  2.43886097] ; [492.43886097  13.56113903],0
p7,1,0.280469,1.164817,[63 24] ; [328 165],[58.65 28.35] ; [332.35 160.65],0
n2,1,0.294141,1.100569,[15  3] ; [70 28],[13.18965517  4.81034483] ; [71.81034483 26.18965517],0
u2,1,0.326044,0.964547,[13 11] ; [79 43],[15.12328767  8.87671233] ; [76.87671233 45.12328767],0
u4,1,0.351534,0.867911,[ 1 90] ; [ 14 494],[ 2.278798 88.721202] ; [ 12.721202 495.278798],0
p12,1,0.362525,0.829126,[ 6 85] ; [ 48 453],[ 8.30067568 82.69932432] ; [ 45.69932432 455.30067568],0
p8,1,0.366967,0.813909,[54 34] ; [281 219],[50.13605442 37.86394558] ; [284.86394558 215.13605442],0
a1,1,0.379712,0.771634,[ 3 88] ; [ 28 480],[ 4.70951586 86.29048414] ; [ 26.29048414 481.70951586],0
d5,1,0.401297,0.704435,[77 14] ; [446  62],[79.45409015 11.54590985] ; [443.54590985  64.45409015],0
r1,1,0.419797,0.650884,[71 20] ; [413  93],[73.77554439 17.22445561] ; [410.22445561  95.77554439],0
a7,1,0.421204,0.646952,[64 27] ; [377 130],[67.10869565 23.89130435] ; [373.89130435 133.10869565],0
v4,1,0.447715,0.57643,[88  3] ; [478  26],[86.56470588  4.43529412] ; [479.43529412  24.56470588],0
r4,1,0.475248,0.509749,[81 10] ; [464  44],[82.79632721  8.20367279] ; [462.20367279  45.79632721],0
v1,1,0.479957,0.498961,[48 42] ; [281 209],[51.05172414 38.94827586] ; [277.94827586 212.05172414],0
a4,1,0.48459,0.488517,[40 51] ; [243 264],[43.06521739 47.93478261] ; [239.93478261 267.06521739],0
n5,1,0.505146,0.444108,[72 19] ; [381 121],[69.51602024 21.48397976] ; [383.48397976 118.51602024],0
b5,1,0.536269,0.382499,[56 35] ; [295 213],[53.32387312 37.67612688] ; [297.67612688 210.32387312],0
a2,1,0.537287,0.380591,[20 71] ; [127 381],[22.33222037 68.66777963] ; [124.66777963 383.33222037],0
a5,1,0.592939,0.285777,[69 22] ; [398 110],[70.94657763 20.05342237] ; [396.05342237 111.94657763],0
n1,1,0.606729,0.264966,[ 7 11] ; [32 66],[ 6.05172414 11.94827586] ; [32.94827586 65.05172414],0
r2,1,0.651639,0.20384,[85  6] ; [472  27],[85.91016949  5.08983051] ; [471.08983051  27.91016949],0
a3,1,0.666392,0.185852,[67 24] ; [384 123],[68.63043478 22.36956522] ; [382.36956522 124.63043478],0
u1,1,0.691555,0.157407,[19 72] ; [ 97 411],[17.62270451 73.37729549] ; [ 98.37729549 409.62270451],0
u3,1,0.705527,0.142786,[16  8] ; [77 46],[15.18367347  8.81632653] ; [77.81632653 45.18367347],0
n6,1,0.781613,0.07685,[79 11] ; [437  67],[78.18181818 11.81818182] ; [437.81818182  66.18181818],0
n3,1,0.818586,0.052608,[12  6] ; [68 30],[12.4137931  5.5862069] ; [67.5862069 30.4137931],0
b4,1,0.84452,0.038461,[54 37] ; [307 201],[54.84307179 36.15692821] ; [306.15692821 201.84307179],0
p1,1,0.959581,0.002568,[ 7 84] ; [ 38 466],[ 6.88235294 84.11764706] ; [ 38.11764706 465.88235294],0
b1,1,0.960697,0.002428,[32 59] ; [180 328],[32.20701169 58.79298831] ; [179.79298831 328.20701169],0
d1,1,0.960844,0.00241,[63 28] ; [353 155],[63.19866444 27.80133556] ; [352.80133556 155.19866444],0
p2,1,0.986409,0.00029,[79 12] ; [437  66],[79.05050505 11.94949495] ; [436.94949495  66.05050505],0
