Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.237564,[45 63] ; [255  90],[71.52317881 36.47682119] ; [228.47682119 116.52317881],1
p10,1,0.0,37.391031,[47 60] ; [259  84],[72.76 34.24] ; [233.24 109.76],1
r3,1,0.0,35.737701,[80 29] ; [325  21],[97.02197802 11.97802198] ; [307.97802198  38.02197802],1
v4,1,0.0,32.808234,[79 28] ; [325  22],[95.21585903 11.78414097] ; [308.78414097  38.21585903],1
p11,1,0.0,32.594645,[56 53] ; [276  72],[79.18599562 29.81400438] ; [252.81400438  95.18599562],1
r4,1,0.0,28.005353,[69 40] ; [300  48],[88.01094092 20.98905908] ; [280.98905908  67.01094092],1
p9,1,1e-06,24.513406,[59 49] ; [269  72],[78.89532294 29.10467706] ; [249.10467706  91.89532294],1
r2,1,9e-06,19.806919,[84 24] ; [317  24],[96.45434298 11.54565702] ; [304.54565702  36.45434298],1
n4,1,9.9e-05,15.151347,[60 49] ; [259  88],[76.25219298 32.74780702] ; [242.74780702 104.25219298],1
p2,1,0.000227,13.596317,[67 41] ; [276  71],[81.41538462 26.58461538] ; [261.58461538  85.41538462],1
p4,1,0.000863,11.101627,[34 73] ; [173 172],[49.00221239 57.99778761] ; [157.99778761 187.00221239],1
b1,1,0.000865,11.095795,[57 52] ; [120 228],[42.2166302 66.7833698] ; [134.7833698 213.2166302],1
p8,1,0.005208,7.805922,[36 72] ; [166 175],[48.58797327 59.41202673] ; [153.41202673 187.58797327],0
d1,1,0.005425,7.732092,[41 68] ; [184 164],[53.66520788 55.33479212] ; [171.33479212 176.66520788],0
s1,1,0.006777,7.331187,[  6 102] ; [  4 340],[  2.38938053 105.61061947] ; [  7.61061947 336.38938053],0
a1,1,0.007907,7.054305,[  9 100] ; [  9 339],[  4.29321663 104.70678337] ; [ 13.70678337 334.29321663],0
d3,1,0.008864,6.849968,[57 51] ; [232 116],[68.44736842 39.55263158] ; [220.55263158 127.44736842],0
v2,1,0.009947,6.644452,[39 64] ; [177 161],[50.44897959 52.55102041] ; [165.55102041 172.44897959],0
s6,1,0.01003,6.629517,[33 76] ; [152 192],[44.51434879 64.48565121] ; [140.48565121 203.51434879],0
p6,1,0.012824,6.193272,[17 88] ; [ 97 246],[26.71875 78.28125] ; [ 87.28125 255.71875],0
s8,1,0.013236,6.137236,[14 95] ; [ 83 263],[23.23736264 85.76263736] ; [ 73.76263736 272.23736264],0
p7,1,0.014335,5.9964,[47 60] ; [197 146],[58.01777778 48.98222222] ; [185.98222222 157.01777778],0
p3,1,0.016,5.80288,[31 76] ; [146 202],[41.62417582 65.37582418] ; [135.37582418 212.62417582],0
d4,1,0.023001,5.168456,[72 36] ; [269  78],[80.94065934 27.05934066] ; [260.05934066  86.94065934],0
v1,1,0.028306,4.809308,[38 70] ; [161 180],[47.86636971 60.13363029] ; [151.13363029 189.86636971],0
v3,1,0.029798,4.720925,[23 80] ; [115 227],[31.94157303 71.05842697] ; [106.05842697 235.94157303],0
u1,1,0.031651,4.617298,[  6 103] ; [ 45 303],[12.16411379 96.83588621] ; [ 38.83588621 309.16411379],0
d5,1,0.034462,4.47161,[74 35] ; [271  77],[82.28665208 26.71334792] ; [262.71334792  85.28665208],0
a5,1,0.04198,4.136011,[62 47] ; [235 113],[70.8380744 38.1619256] ; [226.1619256 121.8380744],0
