Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000153,14.331296,[22  6] ; [22 40],[13.68888889 14.31111111] ; [30.31111111 31.68888889],1
p1,1,0.001044,10.747354,[ 6 22] ; [ 1 62],[ 2.15384615 25.84615385] ; [ 4.84615385 58.15384615],0
p7,1,0.001539,10.031732,[20  7] ; [22 37],[13.18604651 13.81395349] ; [28.81395349 30.18604651],0
s5,1,0.002774,8.950325,[11 17] ; [ 7 53],[ 5.72727273 22.27272727] ; [12.27272727 47.72727273],0
r4,1,0.003888,8.335481,[25  3] ; [37 26],[19.07692308  8.92307692] ; [42.92307692 20.07692308],0
s8,1,0.008053,7.021605,[14 14] ; [14 49],[ 8.61538462 19.38461538] ; [19.38461538 43.61538462],0
p2,1,0.010342,6.575092,[23  5] ; [34 29],[17.53846154 10.46153846] ; [39.46153846 23.53846154],0
p4,1,0.011085,6.451625,[17 11] ; [20 42],[11.51111111 16.48888889] ; [25.48888889 36.51111111],0
a5,1,0.019216,5.481736,[19  9] ; [26 37],[13.84615385 14.15384615] ; [31.15384615 31.84615385],0
b5,1,0.047263,3.936004,[12 16] ; [41 22],[16.30769231 11.69230769] ; [36.69230769 26.30769231],0
p8,1,0.050002,3.841381,[16 12] ; [21 39],[11.77272727 16.22727273] ; [25.22727273 34.77272727],0
r3,1,0.076163,3.144928,[26  2] ; [48 14],[23.02222222  4.97777778] ; [50.97777778 11.02222222],0
s3,1,0.107782,2.58645,[18 10] ; [29 34],[14.46153846 13.53846154] ; [32.53846154 30.46153846],0
p11,1,0.107782,2.58645,[18 10] ; [29 34],[14.46153846 13.53846154] ; [32.53846154 30.46153846],0
a8,1,0.167354,1.906488,[ 2 24] ; [ 1 58],[ 0.91764706 25.08235294] ; [ 2.08235294 56.91764706],0
a3,1,0.182935,1.773621,[18 10] ; [31 32],[15.07692308 12.92307692] ; [33.92307692 29.07692308],0
r2,1,0.193618,1.689874,[25  3] ; [49 14],[22.76923077  5.23076923] ; [51.23076923 11.76923077],0
