Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,49.983195,[184 115] ; [20 78],[153.64231738 145.35768262] ; [50.35768262 47.64231738],1
p2,1,0.0,27.57535,[281  17] ; [75 24],[267.22418136  30.77581864] ; [88.77581864 10.22418136],1
p11,1,0.0,26.908185,[268  31] ; [67 32],[251.67085427  47.32914573] ; [83.32914573 15.67085427],1
p10,1,1e-06,24.363895,[269  30] ; [68 30],[253.81108312  45.18891688] ; [83.18891688 14.81108312],1
p3,1,0.000467,12.244841,[227  72] ; [57 42],[213.35678392  85.64321608] ; [70.64321608 28.35678392],1
p9,1,0.000586,11.819706,[269  30] ; [74 23],[258.98232323  40.01767677] ; [84.01767677 12.98232323],1
p5,1,0.000852,11.123812,[ 67 232] ; [ 7 90],[ 55.87373737 243.12626263] ; [18.12626263 78.87373737],1
p1,1,0.234667,1.412346,[ 37 260] ; [ 8 91],[ 33.75 263.25] ; [11.25 87.75],0
p12,1,0.276198,1.185703,[ 36 263] ; [ 8 91],[ 33.05527638 265.94472362] ; [10.94472362 88.05527638],0
b1,1,0.961288,0.002356,[123 176] ; [41 58],[123.20603015 175.79396985] ; [40.79396985 58.20603015],0
