Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,27.721067,[27 15] ; [ 5 42],[15.1011236 26.8988764] ; [16.8988764 30.1011236],1
d3,1,4e-06,21.082363,[35  7] ; [17 31],[24.26666667 17.73333333] ; [27.73333333 20.26666667],1
d4,1,5e-06,20.756422,[41  1] ; [27 21],[31.73333333 10.26666667] ; [36.26666667 11.73333333],1
d5,1,1.1e-05,19.325643,[41  1] ; [28 20],[32.2  9.8] ; [36.8 11.2],1
a4,1,0.001704,9.84375,[21 21] ; [ 9 39],[14. 28.] ; [16. 32.],0
a3,1,0.003359,8.60119,[32 10] ; [22 26],[25.2 16.8] ; [28.8 19.2],0
s5,1,0.009194,6.784669,[17 21] ; [ 8 36],[11.58536585 26.41463415] ; [13.41463415 30.58536585],0
v3,1,0.015369,5.873651,[18 22] ; [10 38],[12.72727273 27.27272727] ; [15.27272727 32.72727273],0
v2,1,0.017195,5.67639,[24 17] ; [16 32],[18.42696629 22.57303371] ; [21.57303371 26.42696629],0
p7,1,0.027192,4.878577,[25 17] ; [38  9],[29.73033708 12.26966292] ; [33.26966292 13.73033708],0
a6,1,0.042095,4.131365,[20 22] ; [33 15],[24.73333333 17.26666667] ; [28.26666667 19.73333333],0
s8,1,0.067969,3.331405,[22 20] ; [16 32],[17.73333333 24.26666667] ; [20.26666667 27.73333333],0
r2,1,0.072976,3.214778,[38  4] ; [35 11],[34.84090909  7.15909091] ; [38.15909091  7.84090909],0
b4,1,0.073323,3.207014,[28 14] ; [23 25],[23.8 18.2] ; [27.2 20.8],0
a8,1,0.074501,3.180965,[ 1 39] ; [ 6 40],[ 3.25581395 36.74418605] ; [ 3.74418605 42.25581395],0
p10,1,0.084516,2.975845,[35  7] ; [31 15],[31.5 10.5] ; [34.5 11.5],0
p9,1,0.088973,2.892857,[38  4] ; [37 11],[35.  7.] ; [40.  8.],0
s2,1,0.090969,2.857143,[25 17] ; [20 28],[21. 21.] ; [24. 24.],0
