Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,69.707595,[95 18] ; [ 2 31],[75.07534247 37.92465753] ; [21.92465753 11.07534247],1
v4,1,0.0,36.492804,[99 12] ; [13 20],[86.33333333 24.66666667] ; [25.66666667  7.33333333],1
r1,1,0.0,25.298595,[92 21] ; [12 21],[80.49315068 32.50684932] ; [23.50684932  9.49315068],1
r2,1,3e-06,21.688712,[104   9] ; [18 13],[95.73611111 17.26388889] ; [26.26388889  4.73611111],1
p2,1,4.8e-05,16.534032,[66 47] ; [ 6 27],[55.7260274 57.2739726] ; [16.2739726 16.7260274],1
p11,1,0.000282,13.183208,[61 52] ; [ 6 27],[51.85616438 61.14383562] ; [15.14383562 17.85616438],1
a7,1,0.001998,9.551012,[75 38] ; [12 21],[67.33561644 45.66438356] ; [19.66438356 13.33561644],0
v2,1,0.002649,9.034687,[48 61] ; [ 5 28],[40.68309859 68.31690141] ; [12.31690141 20.68309859],0
n6,1,0.004626,8.020114,[77 36] ; [13 19],[70.13793103 42.86206897] ; [19.86206897 12.13793103],0
s6,1,0.006465,7.415817,[54 59] ; [ 7 26],[47.21232877 65.78767123] ; [13.78767123 19.21232877],0
a1,1,0.008436,6.93855,[  5 108] ; [ 6 27],[  8.51369863 104.48630137] ; [ 2.48630137 30.51369863],0
s8,1,0.009305,6.763357,[26 87] ; [ 1 32],[20.89726027 92.10273973] ; [ 6.10273973 26.89726027],0
p4,1,0.010084,6.620061,[45 67] ; [ 5 27],[38.88888889 73.11111111] ; [11.11111111 20.88888889],0
d5,1,0.011597,6.371449,[87 26] ; [18 15],[81.26712329 31.73287671] ; [23.73287671  9.26712329],0
v1,1,0.026695,4.910441,[40 73] ; [ 5 28],[34.82876712 78.17123288] ; [10.17123288 22.82876712],0
s2,1,0.035463,4.422727,[38 73] ; [ 5 28],[33.14583333 77.85416667] ; [ 9.85416667 23.14583333],0
b2,1,0.038255,4.293654,[13 52] ; [10 14],[16.79775281 48.20224719] ; [ 6.20224719 17.79775281],0
b3,1,0.038255,4.293654,[13 52] ; [10 14],[16.79775281 48.20224719] ; [ 6.20224719 17.79775281],0
u3,1,0.03972,4.229822,[27 18] ; [ 4 10],[23.6440678 21.3559322] ; [7.3559322 6.6440678],0
d4,1,0.040023,4.216928,[85 27] ; [19 14],[80.33103448 31.66896552] ; [23.66896552  9.33103448],0
s3,1,0.045711,3.99221,[50 62] ; [ 8 24],[45.11111111 66.88888889] ; [12.88888889 19.11111111],0
s7,1,0.053225,3.736845,[31 74] ; [ 4 28],[26.82481752 78.17518248] ; [ 8.17518248 23.82481752],0
p7,1,0.057289,3.61419,[45 67] ; [ 7 25],[40.44444444 71.55555556] ; [11.55555556 20.44444444],0
