Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.002011,9.53958,[ 8 17] ; [24  9],[13.79310345 11.20689655] ; [18.20689655 14.79310345],0
p4,1,0.004009,8.27956,[ 5 20] ; [19 14],[10.34482759 14.65517241] ; [13.65517241 19.34482759],0
p9,1,0.007597,7.126067,[ 7 16] ; [22 11],[11.91071429 11.08928571] ; [17.08928571 15.91071429],0
v4,1,0.012206,6.280749,[10 15] ; [24  9],[14.65517241 10.34482759] ; [19.34482759 13.65517241],0
p7,1,0.024902,5.030723,[ 7 18] ; [19 14],[11.20689655 13.79310345] ; [14.79310345 18.20689655],0
n6,1,0.029963,4.711406,[10 15] ; [22 10],[14.03508772 10.96491228] ; [17.96491228 14.03508772],0
p6,1,0.046125,3.977038,[ 1 22] ; [ 8 25],[ 3.69642857 19.30357143] ; [ 5.30357143 27.69642857],0
d3,1,0.05314,3.7395,[ 8 17] ; [19 14],[11.63793103 13.36206897] ; [15.36206897 17.63793103],0
s5,1,0.059762,3.543976,[ 1 24] ; [ 7 26],[ 3.44827586 21.55172414] ; [ 4.55172414 28.44827586],0
p8,1,0.064055,3.429144,[ 4 20] ; [13 20],[ 7.15789474 16.84210526] ; [ 9.84210526 23.15789474],0
p3,1,0.064055,3.429144,[ 4 20] ; [13 20],[ 7.15789474 16.84210526] ; [ 9.84210526 23.15789474],0
r3,1,0.066165,3.375677,[12 13] ; [23  9],[15.35087719  9.64912281] ; [19.64912281 12.35087719],0
p10,1,0.091551,2.846892,[ 7 17] ; [17 16],[10.10526316 13.89473684] ; [13.89473684 19.10526316],0
s4,1,0.104867,2.629919,[ 2 23] ; [ 8 25],[ 4.31034483 20.68965517] ; [ 5.68965517 27.31034483],0
a8,1,0.12355,2.371733,[ 5 19] ; [ 2 28],[ 3.11111111 20.88888889] ; [ 3.88888889 26.11111111],0
n1,1,0.180802,1.791019,[3 5] ; [ 2 13],[1.73913043 6.26086957] ; [ 3.26086957 11.73913043],0
s1,1,0.181866,1.782312,[ 3 22] ; [ 1 32],[ 1.72413793 23.27586207] ; [ 2.27586207 30.72413793],0
a2,1,0.181866,1.782312,[ 3 22] ; [ 1 32],[ 1.72413793 23.27586207] ; [ 2.27586207 30.72413793],0
s3,1,0.189496,1.721534,[ 8 16] ; [ 6 27],[ 5.89473684 18.10526316] ; [ 8.10526316 24.89473684],0
s7,1,0.281397,1.160331,[ 2 20] ; [ 6 24],[ 3.38461538 18.61538462] ; [ 4.61538462 25.38461538],0
p5,1,0.290566,1.116999,[ 2 22] ; [ 6 27],[ 3.36842105 20.63157895] ; [ 4.63157895 28.36842105],0
n2,1,0.303552,1.058523,[3 5] ; [9 6],[4.17391304 3.82608696] ; [7.82608696 7.17391304],0
n3,1,0.303552,1.058523,[3 5] ; [9 6],[4.17391304 3.82608696] ; [7.82608696 7.17391304],0
n4,1,0.30554,1.049859,[11 14] ; [19 14],[12.93103448 12.06896552] ; [17.06896552 15.93103448],0
r4,1,0.30796,1.039403,[ 4 21] ; [ 9 24],[ 5.60344828 19.39655172] ; [ 7.39655172 25.60344828],0
v1,1,0.313499,1.015879,[ 6 19] ; [12 21],[ 7.75862069 17.24137931] ; [10.24137931 22.75862069],0
b4,1,0.383941,0.758046,[15 10] ; [16 17],[13.36206897 11.63793103] ; [17.63793103 15.36206897],0
v3,1,0.423777,0.639817,[ 4 21] ; [ 3 30],[ 3.01724138 21.98275862] ; [ 3.98275862 29.01724138],0
p1,1,0.424809,0.636972,[ 3 22] ; [ 2 31],[ 2.15517241 22.84482759] ; [ 2.84482759 30.15517241],0
p12,1,0.448618,0.574141,[ 1 24] ; [ 3 30],[ 1.72413793 23.27586207] ; [ 2.27586207 30.72413793],0
a5,1,0.469053,0.524207,[13 12] ; [14 19],[11.63793103 13.36206897] ; [15.36206897 17.63793103],0
v2,1,0.491226,0.47384,[ 7 16] ; [13 20],[ 8.21428571 14.78571429] ; [11.78571429 21.21428571],0
b5,1,0.519924,0.414044,[15 10] ; [17 16],[13.79310345 11.20689655] ; [18.20689655 14.79310345],0
b1,1,0.561754,0.336676,[17  8] ; [20 13],[15.94827586  9.05172414] ; [21.05172414 11.94827586],0
d1,1,0.594816,0.282886,[ 6 19] ; [10 23],[ 6.89655172 18.10344828] ; [ 9.10344828 23.89655172],0
a7,1,0.621295,0.244052,[13 12] ; [15 18],[12.06896552 12.93103448] ; [15.93103448 17.06896552],0
u3,1,0.630209,0.231777,[3 9] ; [ 3 14],[2.48275862 9.51724138] ; [ 3.51724138 13.48275862],0
a3,1,0.67182,0.179481,[13 11] ; [16 17],[12.21052632 11.78947368] ; [16.78947368 16.21052632],0
d5,1,0.672407,0.1788,[13 12] ; [19 14],[13.79310345 11.20689655] ; [18.20689655 14.79310345],0
a4,1,0.695292,0.153416,[ 8 17] ; [ 9 24],[ 7.32758621 17.67241379] ; [ 9.67241379 23.32758621],0
d2,1,0.695292,0.153416,[ 8 17] ; [ 9 24],[ 7.32758621 17.67241379] ; [ 9.67241379 23.32758621],0
s2,1,0.70121,0.147216,[ 5 20] ; [ 8 25],[ 5.60344828 19.39655172] ; [ 7.39655172 25.60344828],0
a1,1,0.71865,0.12979,[ 3 22] ; [ 3 30],[ 2.5862069 22.4137931] ; [ 3.4137931 29.5862069],0
n5,1,0.79193,0.069593,[16  9] ; [20 13],[15.51724138  9.48275862] ; [20.48275862 12.51724138],0
b3,1,0.835975,0.042867,[ 5 12] ; [ 5 14],[ 4.72222222 12.27777778] ; [ 5.27777778 13.72222222],0
b2,1,0.835975,0.042867,[ 5 12] ; [ 5 14],[ 4.72222222 12.27777778] ; [ 5.27777778 13.72222222],0
u1,1,0.841142,0.040173,[ 1 24] ; [ 1 32],[ 0.86206897 24.13793103] ; [ 1.13793103 31.86206897],0
u2,1,0.875948,0.02437,[6 6] ; [8 9],[5.79310345 6.20689655] ; [8.20689655 8.79310345],0
