Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000383,12.612946,[ 5 44] ; [9 9],[10.23880597 38.76119403] ; [ 3.76119403 14.23880597],1
p8,1,0.633755,0.227002,[14 36] ; [ 4 14],[13.23529412 36.76470588] ; [ 4.76470588 13.23529412],0
d2,1,0.659911,0.193632,[22 27] ; [ 7 11],[21.20895522 27.79104478] ; [ 7.79104478 10.20895522],0
p4,1,0.705756,0.142553,[14 35] ; [ 6 12],[14.62686567 34.37313433] ; [ 5.37313433 12.62686567],0
p1,1,0.733313,0.116092,[ 4 46] ; [ 1 17],[ 3.67647059 46.32352941] ; [ 1.32352941 16.67647059],0
n3,1,0.748233,0.103022,[9 9] ; [3 4],[8.64 9.36] ; [3.36 3.64],0
a1,1,0.782873,0.075943,[ 2 48] ; [ 1 17],[ 2.20588235 47.79411765] ; [ 0.79411765 17.20588235],0
b2,1,0.799633,0.064426,[ 8 24] ; [ 4 10],[ 8.34782609 23.65217391] ; [ 3.65217391 10.34782609],0
b3,1,0.799633,0.064426,[ 8 24] ; [ 4 10],[ 8.34782609 23.65217391] ; [ 3.65217391 10.34782609],0
v3,1,0.818225,0.052821,[12 36] ; [ 5 13],[12.36363636 35.63636364] ; [ 4.63636364 13.36363636],0
v2,1,0.831462,0.045295,[15 34] ; [ 6 12],[15.35820896 33.64179104] ; [ 5.64179104 12.35820896],0
r4,1,0.857298,0.032333,[29 21] ; [10  8],[28.67647059 21.32352941] ; [10.32352941  7.67647059],0
a8,1,0.901145,0.015429,[ 3 44] ; [ 1 17],[ 2.89230769 44.10769231] ; [ 1.10769231 16.89230769],0
d4,1,0.909534,0.012911,[27 23] ; [10  8],[27.20588235 22.79411765] ; [9.79411765 8.20588235],0
a6,1,0.946944,0.004428,[19 31] ; [ 7 11],[19.11764706 30.88235294] ; [ 6.88235294 11.11764706],0
